match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_wonTackle,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_totalOffside,captain,player_sofascoreId,stat_goodHighClaim,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
12624892,home,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,26.0,20.0,10.0,5.0,0.0,19.0,21.0,1.0,5.0,1.0,1.0,3.0,10.0,5.0,7.0,1.0,1.0,1.0,90.0,41.0,8.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624892,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,28.0,20.0,5.0,2.0,0.0,8.0,11.0,13.0,19.0,,1.0,1.0,3.0,,,,,,90.0,47.0,6.7,12.0,0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12624892,home,Al-Khaleej,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,29.0,26.0,6.0,4.0,0.0,18.0,19.0,8.0,10.0,2.0,3.0,9.0,6.0,,,,,,90.0,46.0,7.1,3.0,0,,,4.0,7.0,2.0,,2.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,
12624892,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,36.0,30.0,,,0.0,24.0,25.0,6.0,11.0,,1.0,2.0,4.0,,,,,,90.0,48.0,6.8,7.0,2,,,3.0,5.0,2.0,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12624892,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,53.0,42.0,7.0,4.0,0.0,19.0,24.0,24.0,32.0,4.0,8.0,4.0,9.0,,,,,,90.0,83.0,6.9,20.0,0,3.0,1.0,1.0,8.0,2.0,4.0,,1.0,2.0,1.0,,,2.0,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,
12624892,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,M,15,15,False,26.0,24.0,4.0,4.0,0.0,11.0,11.0,13.0,15.0,1.0,11.0,1.0,3.0,,,,,,90.0,43.0,7.4,2.0,0,,,5.0,7.0,2.0,,,6.0,,,,,1.0,3.0,,,,,,4.0,,,,,,,,
12624892,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,False,29.0,25.0,3.0,3.0,0.0,17.0,19.0,8.0,10.0,,6.0,2.0,5.0,,,,,,68.0,47.0,7.2,9.0,1,,,,7.0,2.0,2.0,,4.0,3.0,,,,1.0,3.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,
12624892,home,Al-Khaleej,Thomas Murg,thomas-murg,T. Murg,M,94,173.0,283,M,149677,EUR,784771200,M,99,99,False,37.0,33.0,5.0,4.0,0.0,10.0,10.0,23.0,28.0,,6.0,2.0,6.0,,,,,,90.0,64.0,7.7,13.0,3,1.0,,,4.0,,4.0,,2.0,1.0,4.0,Thomas,Murg,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,,,,,,
12624892,home,Al-Khaleej,Kostas Fortounis,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600,M,17,17,False,50.0,39.0,5.0,4.0,0.0,17.0,19.0,22.0,35.0,,6.0,,4.0,,,,,,90.0,76.0,8.2,19.0,6,4.0,,,2.0,,4.0,,,1.0,3.0,,,,,2.0,,3.0,1.0,4.0,2.0,4.0,,,,,,,
12624892,home,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,10,10,False,31.0,27.0,1.0,1.0,0.0,10.0,13.0,17.0,19.0,1.0,5.0,2.0,3.0,,,,,,77.0,52.0,7.0,12.0,1,1.0,,,4.0,,4.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,4.0,,1.0,2.0,,,True,,,,,
