match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_lastManTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalOffside,captain,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_ownGoals
11392839,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,35.0,35.0,1.0,1.0,35.0,35.0,1.0,10.0,1.0,1.0,2.0,2.0,90.0,43.0,7.3,0.0,0.0,0.00018527,0,0.2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,D,7,7,False,73.0,67.0,7.0,3.0,26.0,27.0,2.0,5.0,,,,,90.0,108.0,7.3,0.0,0.0,0.0513005,0,,,,41.0,53.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,19.0,1.0,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,77.0,70.0,6.0,3.0,43.0,45.0,2.0,3.0,,,,,88.0,84.0,6.9,0.0,0.0,0.0120614,0,,,,27.0,32.0,,5.0,5.0,1.0,1.0,,,,2.0,1.0,,8.0,,chancel22,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,91.0,84.0,2.0,2.0,48.0,50.0,4.0,7.0,,,,,90.0,101.0,7.6,0.0,0.0,0.0133149,0,,,,36.0,41.0,,,4.0,,,,,2.0,2.0,2.0,,7.0,,leobalerdi5,,1.0,,1.0,,1.0,,,,,,,,,,,
11392839,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,D,62,62,False,64.0,63.0,1.0,1.0,29.0,29.0,,2.0,,,,,90.0,76.0,6.9,0.0,0.0,0.0130376,0,,,,34.0,35.0,,3.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,5.0,,,,,,1.0,,,1.0,,,,,,,,,,
11392839,home,Olympique de Marseille,Azzedine Ounahi,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,False,68.0,61.0,2.0,1.0,19.0,20.0,,2.0,,,,,74.0,77.0,6.6,0.0,0.0,0.0391257,0,,,,42.0,49.0,1.0,5.0,2.0,2.0,1.0,,,,1.0,,3.0,12.0,,azzedine_ounahi,,,,1.0,2.0,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,100.0,93.0,7.0,5.0,38.0,41.0,,6.0,,,,,90.0,117.0,8.1,0.1787,0.0,0.33351,3,,,,55.0,59.0,,3.0,8.0,1.0,,1.0,,1.0,6.0,4.0,3.0,11.0,1.0,,,2.0,,,1.0,,,True,3.0,,,,,,,,
11392839,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,M,11,11,False,60.0,55.0,2.0,1.0,8.0,8.0,,4.0,,,,,79.0,77.0,8.3,0.1831,0.0,0.736717,2,,,,47.0,53.0,1.0,5.0,5.0,1.0,2.0,2.0,,,,,3.0,13.0,4.0,amineharit,,,,5.0,,,,,2.0,1.0,2.0,,,,,,
11392839,home,Olympique de Marseille,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,F,29,29,False,34.0,27.0,1.0,,5.0,6.0,,9.0,,,,,89.0,48.0,7.0,0.9465,0.3973,0.20879,2,,,,22.0,31.0,3.0,3.0,,1.0,1.0,1.0,,,,,4.0,16.0,2.0,ilimanndiaye10,,,,,,,,,,,,1.0,2.0,,,,
11392839,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,51498,EUR,614131200,F,10,10,False,27.0,22.0,,,10.0,11.0,1.0,1.0,,,,,90.0,40.0,8.6,1.0668,0.7427,0.664832,4,,,,12.0,16.0,,2.0,4.0,,2.0,1.0,1.0,,,,2.0,9.0,1.0,Auba,,2.0,,1.0,,,,,,1.0,1.0,,2.0,2.0,1.0,,
11392839,home,Olympique de Marseille,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26789,M,845286,EUR,888364800,F,23,23,False,33.0,27.0,,,7.0,7.0,,4.0,,,,,89.0,50.0,7.8,0.4737,1.0021,0.508848,3,,,,20.0,26.0,,8.0,7.0,2.0,2.0,3.0,2.0,,,,1.0,11.0,2.0,ismaila_sarr18,1.0,,,5.0,2.0,,,,,,,,2.0,1.0,1.0,,
11392839,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,19,19,True,34.0,32.0,,,9.0,10.0,,,,,,,16.0,37.0,6.8,0.0,0.0,0.046195,0,,,,23.0,24.0,,,1.0,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,2.0,2.0,,,,,,,,,,,11.0,3.0,6.5,0.0,0.0,0.00040789,0,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,1129527,EUR,1069891200,M,34,34,True,7.0,7.0,,,2.0,2.0,,,,,,,2.0,7.0,,0.0,0.0,0.0399975,0,,Bilal,Nadir,5.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,6.0,6.0,,,3.0,3.0,,1.0,,,,,1.0,7.0,,0.0,0.0,0.00110321,0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Emran Soglo,soglo-emran,E. Soglo,D,17,178,350,M,1403124,EUR,1121040000,M,37,37,True,2.0,2.0,,,,,1.0,,,,,,1.0,4.0,,0.0,0.0,0.00320106,0,,Emran Soglo,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Léo Jousselin,leo-jousselin,L. Jousselin,D,13,183,71,M,1462053,EUR,1009929600,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Noam Mayoka-Tika,noam-mayoka-tika,N. Mayoka-Tika,M,3,184,127,M,1134471,EUR,1067731200,M,66,66,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392839,home,Olympique de Marseille,Alexandre Tunkadi,alexandre-tunkadi,A. Tunkadi,M,33,183,32,M,1403149,EUR,1129766400,M,39,39,True,,,,,,,,,,,,,,,,,0.0,,0,,Alexandre Tunkadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392839,away,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,16.0,16.0,5.0,5.0,15.0,15.0,,7.0,3.0,4.0,1.0,,90.0,27.0,6.8,0.0,0.0,0.00156185,0,-0.8579,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11392839,away,Le Havre,Oualid El Hajjam,oualid-el-hajjam,O. E. Hajjam,D,2,180,439,M,363532,EUR,666921600,D,17,17,False,47.0,38.0,6.0,1.0,27.0,28.0,3.0,4.0,,,,,90.0,62.0,6.3,0.0062,0.0,0.022354,1,,,,11.0,21.0,2.0,6.0,3.0,2.0,,,,1.0,3.0,3.0,,11.0,,,,,,,4.0,1.0,,,1.0,,,,,,,,
11392839,away,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,63.0,61.0,5.0,4.0,52.0,53.0,2.0,3.0,,,,,90.0,74.0,6.6,0.0,0.0,0.00562471,0,,,,9.0,10.0,,1.0,2.0,,,,,3.0,2.0,1.0,,2.0,,,,,,,1.0,2.0,,True,,,,,,,,,1.0
11392839,away,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,54.0,49.0,5.0,2.0,41.0,43.0,5.0,3.0,,,,,90.0,69.0,6.6,0.0065,0.0,0.00286506,1,,,,8.0,11.0,,4.0,3.0,,,,,2.0,1.0,,1.0,6.0,,,2.0,2.0,,,2.0,,,,1.0,,,,,,,,
11392839,away,Le Havre,Christopher Operi,christopher-operi,C. Operi,D,21,182,1311,M,858977,EUR,862272000,D,27,27,False,40.0,26.0,4.0,1.0,18.0,26.0,1.0,6.0,,,,,90.0,58.0,6.6,0.0145,0.2057,0.0197845,1,,,,8.0,18.0,4.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,19.0,1.0,,,,,,,,,,,,,,1.0,,,,
11392839,away,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,False,21.0,18.0,2.0,2.0,12.0,13.0,,,,,,,40.0,28.0,5.5,0.0141,0.0,0.00187986,1,,,,6.0,8.0,,3.0,5.0,,,1.0,1.0,,4.0,1.0,1.0,4.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,
11392839,away,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,51.0,48.0,2.0,1.0,29.0,30.0,,11.0,,,,,85.0,67.0,7.2,0.006,0.0,0.0109229,1,,,,19.0,21.0,,3.0,6.0,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
11392839,away,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,M,7,7,False,17.0,12.0,1.0,,6.0,6.0,,3.0,,,,,59.0,23.0,6.7,0.0,0.0,0.0224341,0,,,,6.0,11.0,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,7.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,
11392839,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,22.0,17.0,3.0,1.0,11.0,12.0,,4.0,,,,,59.0,32.0,6.3,0.0,0.0,0.0124907,0,,,,6.0,10.0,,2.0,2.0,1.0,,,,,1.0,,3.0,8.0,,,1.0,,,1.0,,,,,,,,,,,,,
11392839,away,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,M,23,23,False,20.0,17.0,1.0,1.0,10.0,10.0,,7.0,,,,,70.0,32.0,6.2,0.0308,0.0,0.0163046,1,,,,7.0,10.0,,4.0,1.0,,1.0,2.0,,,1.0,,3.0,9.0,,,,,,,1.0,,,,1.0,,,,,,,,
11392839,away,Le Havre,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,9,9,False,12.0,7.0,,,3.0,3.0,1.0,1.0,,,,,70.0,22.0,6.3,0.0146,0.0,0.00313028,0,,,,4.0,9.0,,7.0,4.0,,3.0,2.0,1.0,,,,,10.0,,mohamedbayo27,2.0,,,3.0,1.0,,1.0,,,,,,,,,,
11392839,away,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,True,10.0,10.0,,,8.0,8.0,1.0,1.0,,,,,31.0,14.0,6.7,0.0,0.0,0.0124716,0,,,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
11392839,away,Le Havre,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175,375,M,873049,EUR,919296000,F,10,10,True,8.0,4.0,2.0,,1.0,1.0,,3.0,,,,,31.0,18.0,6.6,0.0992,0.0,0.00164774,1,,,,3.0,9.0,2.0,2.0,3.0,,,5.0,3.0,,,,1.0,9.0,,,,,,,,,,,1.0,,,,,,,,
