match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,description,confirmed,from
11368733,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11368733,,,,,90,,,1,,,substitution,122463885.0,False,False,regular,,,,,,,,,
11368733,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,,
11368733,,,,,86,,,5,,,substitution,122463851.0,False,True,regular,,,,,,,,,
11368733,,,,,85,,,6,,,card,121178468.0,,False,yellow,,Guido Rodríguez,Foul,False,609752.0,Guido Rodríguez,,,
11368733,,,,,81,,,10,,,substitution,122463780.0,False,True,regular,,,,,,,,,
11368733,,,,,81,,,10,,,substitution,122463779.0,False,True,regular,,,,,,,,,
11368733,,,,,72,,,19,,,substitution,122463709.0,False,False,regular,,,,,,,,,
11368733,,,,,72,,,19,,,substitution,122463708.0,False,False,regular,,,,,,,,,
11368733,,,,,67,,,24,,,card,121178339.0,,False,yellow,,Germán Pezzella,Foul,False,158241.0,Germán Pezzella,,,
11368733,,,,,62,,,29,,,substitution,122463633.0,False,True,regular,,,,,,,,,
11368733,,,,,62,,,29,,,substitution,122463634.0,False,True,regular,,,,,,,,,
11368733,,2.0,1.0,,62,,,29,,,goal,179173288.0,,False,regular,,,,,137978.0,William Carvalho,,,
11368733,,,,,46,,,45,,,substitution,122463441.0,False,False,regular,,,,,,,,,
11368733,,,,,46,,,45,,,substitution,122463440.0,False,False,regular,,,,,,,,,
11368733,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11368733,,,,,45,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,,
11368733,,2.0,0.0,,44,,,2,,,goal,179170176.0,,True,regular,,,,,125407.0,Álvaro Morata,,,
11368733,,,,,28,,,18,,,inGamePenalty,118453611.0,,True,missed,,,goalkeeperSave,,125407.0,Álvaro Morata,Goalkeeper save,,
11368733,,,,,27,,,19,,,varDecision,23931.0,,True,penaltyNotAwarded,,,,,125407.0,Álvaro Morata,,False,
11368733,,,,,18,,,28,,,card,121177989.0,,True,yellow,,Rodrigo de Paul,Foul,False,249399.0,Rodrigo de Paul,,,
11368733,,1.0,0.0,,8,,,38,,,goal,179167704.0,,True,ownGoal,,,,,253809.0,Rui Silva,,,owngoal
