match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,captain,stat_wonContest,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
12764175,home,Celtic,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3870,M,1076,EUR,531532800,G,1,1,False,25.0,24.0,3.0,2.0,0.0,23.0,24.0,1.0,1.0,6.0,1.0,1.0,90.0,31.0,6.5,2.0,0.0001976,0,-0.3283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Alistair Johnston,alistair-johnston,A. Johnston,D,2,180,903,M,984419,EUR,907804800,D,2,2,False,60.0,50.0,5.0,2.0,0.0,19.0,20.0,31.0,44.0,2.0,,,77.0,83.0,8.2,17.0,0.151597,0,,,,4.0,3.0,1.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Cameron Carter-Vickers,cameron-carter-vickers,C. Carter-Vickers,D,20,185,947,M,795972,EUR,883526400,D,20,20,False,107.0,102.0,2.0,1.0,0.0,62.0,65.0,40.0,42.0,6.0,,,85.0,115.0,6.8,6.0,0.0204043,0,,,,,,1.0,4.0,,3.0,,,1.0,,1.0,,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Liam Scales,scales-liam,L. Scales,D,5,193,587,M,847990,EUR,902534400,D,5,5,False,93.0,87.0,3.0,2.0,0.0,46.0,47.0,41.0,46.0,3.0,,,90.0,109.0,8.1,8.0,0.0204981,1,,,,,4.0,4.0,9.0,,3.0,1.0,,1.0,,,,,5.0,3.0,,2.0,1.0,1.0,1.0,1.0,0.1819,0.1739,,,,,,,,,,,,
12764175,home,Celtic,Greg Taylor,greg-taylor,G. Taylor,D,32,174,526,M,839097,EUR,878688000,D,3,3,False,38.0,33.0,1.0,1.0,0.0,16.0,17.0,18.0,24.0,4.0,,,90.0,65.0,7.1,11.0,0.168464,0,,,,3.0,1.0,4.0,3.0,1.0,2.0,,2.0,1.0,,2.0,,1.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,
12764175,home,Celtic,Arne Engels,engels-arne,A. Engels,M,27,185,1612,M,1001867,EUR,1062979200,M,27,27,False,51.0,47.0,3.0,2.0,1.0,12.0,13.0,36.0,45.0,6.0,,,90.0,76.0,9.2,12.0,0.576879,4,,,,7.0,,4.0,9.0,1.0,,,,,3.0,1.0,,2.0,6.0,4.0,,1.0,,1.0,3.0,1.0,0.9425,0.9523,1.0,1.0,1.0,,,,,,,,,
12764175,home,Celtic,Callum McGregor,callum-mcgregor,C. McGregor,M,42,178,978,M,97046,EUR,740016000,M,42,42,False,67.0,64.0,,,0.0,29.0,29.0,35.0,40.0,4.0,,,90.0,77.0,6.9,5.0,0.0315429,1,,,,2.0,,5.0,1.0,,2.0,,3.0,,,3.0,,,1.0,,,1.0,2.0,,1.0,,0.0275,0.1232,,,,True,,,,,,,,
12764175,home,Celtic,Reo Hatate,reo-hatate,R. Hatate,M,41,172,2324,M,891153,EUR,880070400,M,41,41,False,49.0,39.0,6.0,3.0,1.0,13.0,14.0,27.0,39.0,6.0,,,77.0,58.0,7.5,17.0,0.284498,0,,,,4.0,,3.0,,2.0,,,,1.0,,,,3.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,
12764175,home,Celtic,Nicolas-Gerrit Kühn,nicolas-gerrit-kuhn,N. Kühn,F,19,174,2316,M,877835,EUR,946684800,F,10,10,False,31.0,22.0,1.0,1.0,1.0,2.0,3.0,20.0,28.0,5.0,,,71.0,44.0,8.2,11.0,0.843609,0,,,,,,6.0,7.0,2.0,,,1.0,,1.0,2.0,,4.0,4.0,3.0,,,2.0,,,,,,,4.0,,,2.0,,,,,,,
12764175,home,Celtic,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4163,M,877766,EUR,790560000,F,8,8,False,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,,,77.0,13.0,6.6,4.0,0.00293747,4,,,,,,2.0,,,,,,,,,,,,,,,1.0,,3.0,1.0,1.5899,1.8689,,1.0,,,,Kyogo_Furuhashi,2.0,1.0,,,,
12764175,home,Celtic,Daizen Maeda,daizen-maeda,D. Maeda,F,38,173,4126,M,832420,EUR,877305600,F,38,38,False,22.0,18.0,1.0,,0.0,2.0,2.0,16.0,21.0,2.0,,,90.0,41.0,7.0,9.0,0.0121585,4,,,,1.0,,4.0,4.0,,1.0,,1.0,3.0,,3.0,,,4.0,1.0,,,,1.0,2.0,1.0,0.6821,0.4319,,,,,,,2.0,2.0,1.0,,,
12764175,home,Celtic,James Forrest,james-forrest,J. Forrest,M,49,170,456,M,91744,EUR,678844800,M,49,49,True,10.0,7.0,1.0,,1.0,2.0,2.0,5.0,9.0,2.0,,,19.0,17.0,7.5,5.0,0.216006,1,,,,1.0,,2.0,4.0,1.0,,,,1.0,1.0,,,1.0,3.0,1.0,,1.0,1.0,,,,0.0307,,,,1.0,,,,,,,,,
12764175,home,Celtic,Anthony Ralston,anthony-ralston,A. Ralston,D,56,178,375,M,840227,EUR,911174400,D,56,56,True,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,1.0,,,13.0,16.0,7.2,3.0,0.00139347,0,,,,,,,3.0,,2.0,2.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Paulo Bernardo,paulo-bernardo,P. Bernardo,M,28,180,1001,M,983554,EUR,1011830400,M,28,28,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,13.0,5.0,6.4,2.0,0.0045776,0,,,,,,3.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
12764175,home,Celtic,Adam Idah,adam-idah,A. Idah,F,9,190,1404,M,879850,EUR,981849600,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,13.0,3.0,7.3,,7.864e-05,1,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,0.3359,0.7077,,,,,,,,,,,,
12764175,home,Celtic,Auston Trusty,auston-trusty,A. Trusty,D,6,188,826,M,822459,EUR,902880000,D,6,6,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,8.0,1.0,6.5,,0.00012371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,349,M,995654,EUR,1002758400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Álex Valle,valle-alex,Á. Valle,D,3,178,6524,M,1142238,EUR,1082851200,D,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexxv_5,,,,,,
12764175,home,Celtic,Maik Nawrocki,maik-nawrocki,M. Nawrocki,D,6,190,836,M,984183,EUR,981504000,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Stephen Welsh,welsh-stephen,S. Welsh,D,57,180,174,M,862953,EUR,948240000,D,57,57,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Luis Palma,luis-palma,L. Palma,M,77,179,4123,M,905421,EUR,948067200,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Luke McCowan,mccowan-luke,L. McCowan,M,14,177,285,M,926363,EUR,881625600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,home,Celtic,Yang Hyun-Jun,yang-hyun-jun,Y. Hyun-Jun,F,13,179,1487,M,1103531,EUR,1022284800,F,13,13,True,,,,,,,,,,,,,,,,,,0,,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764175,away,ŠK Slovan Bratislava,Dominik Takáč,dominik-takac,D. Takáč,G,71,195,239,M,886365,EUR,916099200,G,71,71,False,19.0,11.0,10.0,2.0,0.0,11.0,12.0,,7.0,7.0,1.0,7.0,90.0,32.0,7.3,8.0,4.967e-05,0,-0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,
12764175,away,ŠK Slovan Bratislava,César Blackman,cesar-blackman,C. Blackman,D,28,174,601,M,841793,EUR,891475200,D,28,28,False,26.0,24.0,3.0,3.0,0.0,12.0,13.0,12.0,16.0,1.0,,,90.0,51.0,5.8,10.0,0.00622378,0,,,,3.0,,5.0,4.0,,,,2.0,,2.0,,,,2.0,1.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,
12764175,away,ŠK Slovan Bratislava,Guram Kashia,guram-kashia,G. Kashia,D,4,185,888,M,43136,EUR,552355200,D,4,4,False,33.0,25.0,5.0,1.0,0.0,20.0,21.0,5.0,12.0,3.0,,,90.0,50.0,6.0,11.0,0.00077077,0,,,,,,2.0,1.0,,6.0,,3.0,1.0,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
12764175,away,ŠK Slovan Bratislava,Kenan Bajrić,kenan-bajric,K. Bajrić,D,12,190,155,M,230932,EUR,787881600,D,12,12,False,39.0,37.0,2.0,1.0,0.0,29.0,30.0,8.0,9.0,3.0,,,90.0,46.0,6.0,2.0,0.00158069,0,,,,,,2.0,2.0,,2.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12764175,away,ŠK Slovan Bratislava,Kevin Wimmer,kevin-wimmer,K. Wimmer,D,6,187,138,M,141203,EUR,721785600,D,6,6,False,43.0,30.0,7.0,3.0,0.0,20.0,25.0,10.0,18.0,3.0,,,90.0,73.0,6.6,19.0,0.0262193,1,,,,,,5.0,2.0,,8.0,1.0,2.0,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,0.0671,0.6156,,3.0,,,,,,,,,,
12764175,away,ŠK Slovan Bratislava,Juraj Kucka,juraj-kucka,J. Kucka,M,,186,605,M,48563,EUR,541296000,M,33,33,False,30.0,23.0,2.0,,0.0,10.0,14.0,13.0,16.0,4.0,,,85.0,49.0,7.2,10.0,0.0573363,1,,,,,1.0,1.0,6.0,,3.0,,5.0,2.0,2.0,,,1.0,2.0,1.0,,,,1.0,1.0,,0.0269,0.0561,,2.0,,,2.0,,,,,,,
