match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_goalAssist,stat_goals
11352356,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,12.0,9.0,1.0,,2.0,2.0,7.0,10.0,1.0,1.0,,4.0,,,,,72.0,16.0,6.6,4.0,0.117249,1,,,,,3.0,4.0,,1.0,,,,,1.0,0.3496,2.0,,,,,,,,,1.0,1.0,,,,yowissa,1.0,,,,,
11352356,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,6.0,3.0,,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,,,18.0,8.0,6.3,4.0,0.00254025,0,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11352356,home,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,4.0,,,,,18.0,11.0,6.4,3.0,0.00091213,2,,,,,1.0,3.0,1.0,1.0,,,1.0,,,0.4668,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,
11352356,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,True,4.0,3.0,2.0,1.0,,,3.0,5.0,,,,,,,,,1.0,5.0,,2.0,0.0135569,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,3.0,,,,,,,3.0,,,,,,,,,1.0,3.0,,3.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,home,Brentford,Charlie Goode,charlie-goode,C. Goode,D,15,196,40,M,798933,EUR,807408000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,home,Brentford,Myles Peart-Harris,myles-peart-harris,M. Peart-Harris,M,44,187,213,M,980649,EUR,1032307200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,home,Brentford,Michael Olakigbe,olakigbe-michael,M. Olakigbe,M,29,180,91,M,1014556,EUR,1082851200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,home,Brentford,Ethan Brierley,ethan-brierley,E. Brierley,M,6,173,45,M,998841,EUR,1069545600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,1,1,False,30.0,15.0,21.0,6.0,11.0,14.0,4.0,16.0,,,1.0,11.0,1.0,,1.0,,90.0,38.0,6.7,17.0,0.00056343,0,0.1189,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,ARamsdale,,2.0,2.0,,,
11352356,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,804434,EUR,910224000,D,18,18,False,50.0,42.0,3.0,2.0,10.0,13.0,32.0,38.0,3.0,6.0,4.0,4.0,,,,,90.0,76.0,7.3,17.0,0.0251581,1,,,,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,2.0,,0.0974,,,1.0,2.0,1.0,,,,,,1.0,,,,tomiyasu_t,,,,,,
11352356,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,2,2,False,48.0,39.0,3.0,1.0,20.0,26.0,19.0,22.0,5.0,7.0,1.0,5.0,,,,,90.0,59.0,7.0,11.0,0.0311024,1,,,,,5.0,7.0,,1.0,2.0,2.0,1.0,,,0.0125,,,,,1.0,,,,,,1.0,,,,WSaliba4,,,,,,
11352356,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,49.0,37.0,5.0,2.0,17.0,26.0,20.0,23.0,6.0,8.0,3.0,5.0,,,,,90.0,59.0,7.4,12.0,0.0155773,1,,,,,2.0,2.0,1.0,1.0,,,,1.0,,0.0614,,,,,,1.0,,1.0,,,,,,,GabrielMagalhães,,,,,,
11352356,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,287643,EUR,850608000,D,35,35,False,75.0,70.0,6.0,4.0,20.0,23.0,51.0,56.0,2.0,3.0,1.0,5.0,,,,,90.0,100.0,8.5,11.0,0.272455,1,,,,4.0,2.0,3.0,,,1.0,,2.0,,,0.0226,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,OZinchenko,,,,1.0,,
11352356,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,547410,EUR,913852800,M,8,8,False,57.0,51.0,6.0,4.0,4.0,6.0,48.0,53.0,,1.0,,6.0,,,,,89.0,67.0,7.2,9.0,0.14083,1,,,,2.0,,4.0,3.0,1.0,,,,,1.0,0.0858,1.0,1.0,,,1.0,,,1.0,1.0,,,True,,,Ødegaard,,,,,,
11352356,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,856714,EUR,916272000,M,41,41,False,73.0,65.0,5.0,2.0,21.0,22.0,44.0,51.0,1.0,3.0,2.0,4.0,,,,,90.0,83.0,7.8,8.0,0.0436262,1,,,,,1.0,1.0,,,,,,2.0,,0.0204,1.0,,1.0,1.0,,1.0,,,,,,,,,DeclanRice,,,,1.0,,
11352356,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,135666,EUR,786499200,M,19,19,False,28.0,19.0,2.0,1.0,6.0,8.0,13.0,27.0,1.0,4.0,,4.0,,,,,90.0,45.0,6.7,19.0,0.039534,2,,,,7.0,1.0,4.0,1.0,2.0,1.0,,1.0,2.0,1.0,0.2939,1.0,1.0,,,,,,,,,1.0,,,,leandrotrossard,1.0,,,,,
11352356,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,934235,EUR,999648000,F,7,7,False,40.0,31.0,2.0,,4.0,5.0,29.0,41.0,1.0,2.0,,6.0,,,,,89.0,58.0,7.9,17.0,0.628034,0,,,,6.0,3.0,7.0,1.0,,1.0,1.0,1.0,,,,5.0,1.0,,1.0,,,,,2.0,2.0,2.0,,,,BSaka7,,,,,1.0,
11352356,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,794839,EUR,860025600,F,9,9,False,13.0,12.0,,,3.0,3.0,9.0,11.0,,2.0,1.0,,,,,,66.0,28.0,6.8,7.0,0.0108163,4,,,,1.0,4.0,6.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.6114,,,1.0,,2.0,,,,,,1.0,,2.0,0.7957,GabrielJesus,1.0,,,,,
11352356,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,922573,EUR,992822400,F,11,11,False,28.0,23.0,,,3.0,5.0,20.0,29.0,1.0,3.0,,5.0,,,,,79.0,48.0,7.0,18.0,0.0560666,1,,,,6.0,1.0,5.0,3.0,1.0,,,3.0,,,0.0667,1.0,,,,2.0,,,2.0,,,1.0,,,,GabiMartinelli,,,,,,
11352356,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,858194,EUR,928022400,F,14,14,True,7.0,5.0,,,1.0,2.0,4.0,5.0,,,,1.0,,,,,24.0,11.0,6.7,4.0,0.00199573,1,,,,,2.0,2.0,,,,,2.0,,,0.0392,,,,,,,,,,,,,1.0,0.0474,EN9,,,,,,
11352356,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,836705,EUR,929059200,M,29,29,True,7.0,5.0,,,2.0,2.0,3.0,5.0,,2.0,,,,,,,11.0,11.0,7.4,3.0,0.00083394,1,,,,,1.0,2.0,1.0,,1.0,,,,,0.3408,,,,,,,,1.0,,,1.0,,1.0,0.4791,KaiHav,,,,,,1.0
11352356,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,True,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,benwhite,,,,,,
11352356,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,132874,EUR,693187200,M,20,20,True,2.0,2.0,,,2.0,2.0,,,,,1.0,,,,,,1.0,3.0,,,1.768e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jorginhofrello,,,,,,
11352356,away,Arsenal,Karl Hein,karl-hein,K. Hein,G,13,193,4102,M,991591,EUR,1018656000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j_kiwior,,,,,,
11352356,away,Arsenal,Cédric Soares,cedric-soares,C. Soares,M,21,172,2806,M,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352356,away,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16934,M,159675,EUR,710812800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elnennym,,,,,,
11352356,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reissnelson,,,,,,
