match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_challengeLost,captain,stat_totalCross,stat_aerialLost,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11369353,home,Granada,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,False,29.0,13.0,25.0,10.0,6.0,9.0,7.0,20.0,12.0,1.0,4.0,8.0,90.0,39.0,8.3,16.0,0.0,0.0,0.00306054,0,1.6318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369353,home,Granada,Ricard Sánchez,,,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,11.0,7.0,2.0,,6.0,7.0,1.0,4.0,3.0,,,,84.0,22.0,6.4,6.0,0.0,0.0,0.00071087,0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369353,home,Granada,Miguel Rubio,,,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,False,11.0,6.0,4.0,,5.0,7.0,1.0,4.0,5.0,,,,90.0,27.0,6.7,5.0,0.0,0.0,0.00014577,0,,3.0,9.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369353,home,Granada,Ignasi Miquel,,,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,14.0,10.0,2.0,1.0,9.0,9.0,1.0,5.0,6.0,,,,90.0,27.0,6.5,4.0,0.0,0.0,0.00159395,0,,,7.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369353,home,Granada,Carlos Neva,,,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,16.0,9.0,5.0,1.0,7.0,10.0,2.0,7.0,4.0,,,,90.0,32.0,6.3,9.0,0.0,0.0,0.0003121,0,,2.0,2.0,1.0,1.0,,3.0,2.0,,,1.0,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11369353,home,Granada,Álvaro Carreras,,,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,33,33,False,16.0,13.0,2.0,,7.0,7.0,6.0,10.0,7.0,,,,59.0,38.0,6.6,10.0,0.0,0.0,0.00440817,0,,6.0,1.0,3.0,1.0,1.0,6.0,,2.0,,2.0,,1.0,1.0,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
11369353,home,Granada,Myrto Uzuni,,,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,M,11,11,False,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,,58.0,10.0,6.3,3.0,0.0267,0.0,0.0020357,1,,2.0,,1.0,1.0,,4.0,,,1.0,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11369353,home,Granada,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,17.0,10.0,3.0,2.0,6.0,7.0,6.0,12.0,4.0,,,,90.0,25.0,6.8,9.0,0.0,0.0,0.109115,0,,1.0,,1.0,1.0,,4.0,,,2.0,2.0,,2.0,,,,,,1.0,,,1.0,2.0,2.0,2.0,,,,,,,,,
11369353,home,Granada,Gonzalo Villar,,,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,13.0,11.0,2.0,2.0,5.0,6.0,6.0,7.0,6.0,,,,59.0,29.0,6.5,7.0,0.0161,0.0,0.00459855,1,,6.0,1.0,3.0,2.0,1.0,6.0,,,,3.0,,,,2.0,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,,
11369353,home,Granada,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,26,26,False,8.0,8.0,,,5.0,5.0,3.0,5.0,,,,,90.0,24.0,8.1,9.0,0.4446,0.9056,0.00244139,3,,4.0,,1.0,3.0,,6.0,,,,1.0,,2.0,1.0,1.0,1.0,5.0,2.0,1.0,,1.0,,,,,1.0,bryanzaragoza,2.0,1.0,2.0,,,,
11369353,home,Granada,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,17.0,16.0,2.0,1.0,6.0,7.0,10.0,10.0,5.0,,,,74.0,52.0,7.0,17.0,0.3186,0.0,0.0299886,2,,6.0,5.0,2.0,5.0,1.0,18.0,,1.0,4.0,1.0,,,3.0,1.0,6.0,6.0,2.0,2.0,,,1.0,,,1.0,2.0,,,,,1.0,,,
11369353,home,Granada,Antonio Puertas,,,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,True,9.0,5.0,,,3.0,4.0,2.0,5.0,2.0,,,,32.0,13.0,6.3,6.0,0.0,0.0,0.00052166,0,,,1.0,,1.0,,5.0,,1.0,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,
11369353,home,Granada,Njegoš Petrović,,,njegos-petrovic,N. Petrović,M,18,185,282,M,844179,EUR,932256000,M,18,18,True,7.0,3.0,,,,2.0,3.0,5.0,3.0,,,,31.0,13.0,6.5,4.0,0.0,0.0,0.00328672,0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369353,home,Granada,Raúl Torrente,,,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,True,8.0,1.0,5.0,1.0,,2.0,1.0,6.0,,,,,31.0,13.0,6.4,7.0,0.0,0.0,0.00035513,0,,1.0,2.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
