match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_dribbleValueNormalized,stat_aerialWon,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_unsuccessfulTouch,player_sofascoreId,stat_totalOffside
14572816,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,21.0,11.0,17.0,7.0,0.0,5.0,8.0,6.0,13.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,3.0,66.0,26.0,6.8,10.0,0.00127903,0.8523,0,0.4813,0.02,-0.21,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572816,home,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,17.0,10.0,4.0,1.0,0.0,8.0,9.0,2.0,8.0,3.0,2.0,,2.0,1.0,,,,,90.0,43.0,6.2,12.0,0.00103163,,3,,-0.08,-0.11,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,0.1409,-0.43,0.09,,,,,,,,,,,,,,
14572816,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,40,40,False,19.0,14.0,7.0,4.0,0.0,10.0,12.0,4.0,7.0,1.0,2.0,,,,,,,,90.0,37.0,6.7,5.0,0.00118366,,0,,0.0,0.22,,,,,,,,,15.0,,1.0,,,0.0,2.0,1.0,,,,,,,,,,,,
14572816,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,21.0,19.0,4.0,4.0,0.0,7.0,7.0,12.0,14.0,2.0,2.0,,3.0,2.0,2.0,,,,90.0,35.0,6.8,2.0,0.00483431,,2,,0.18,-0.07,,1.0,,,,,1.0,1.0,4.0,1.0,1.0,0.1775,-0.51,0.2,,1.0,True,,,,,,,,,,,
14572816,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3584,M,991679,EUR,971913600,D,16,16,False,20.0,15.0,5.0,3.0,1.0,5.0,7.0,10.0,13.0,3.0,8.0,,5.0,7.0,4.0,,,,90.0,46.0,7.9,10.0,0.208967,,3,,0.36,0.37,,,,1.0,,,,1.0,,,2.0,0.1195,0.02,0.0,,1.0,,5.0,3.0,2.0,2.0,1.0,0.2149,3.0,,,,
14572816,home,FC Utrecht,Miguel Rodríguez,,,miguel-rodriguez,M. Rodríguez,M,22,179,648,M,1014118,EUR,1051574400,M,22,22,False,13.0,7.0,2.0,1.0,0.0,3.0,5.0,4.0,8.0,7.0,6.0,,4.0,2.0,,,,,80.0,35.0,7.6,15.0,0.0753891,,2,,0.04,-0.03,,1.0,2.0,2.0,,,1.0,,2.0,,2.0,0.0757,0.51,0.27,1.0,,,2.0,1.0,,1.0,3.0,0.3251,1.0,1.0,4.0,,
14572816,home,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173,363,M,1000548,EUR,1043625600,M,27,27,False,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,7.0,3.0,2.0,4.0,3.0,2.0,1.0,,,90.0,35.0,6.4,6.0,0.00378987,,0,,0.04,-0.08,,,2.0,1.0,,,,,8.0,3.0,2.0,,,0.09,,,,,,,,,,,,1.0,,
14572816,home,FC Utrecht,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179,685,M,1433802,EUR,1086048000,M,21,21,False,17.0,14.0,3.0,1.0,0.0,6.0,6.0,8.0,11.0,3.0,4.0,1.0,4.0,2.0,,,,,62.0,23.0,7.0,5.0,0.126259,,0,,0.27,-0.03,,,,,,,,,,,2.0,,,0.11,,,,,,,,2.0,,1.0,,2.0,,
14572816,home,FC Utrecht,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,M,55,55,False,7.0,3.0,,,0.0,3.0,5.0,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,45.0,14.0,6.6,5.0,6.476e-05,,0,,-0.02,-0.03,,,,,,,,,,3.0,,,,-0.01,1.0,,,,,,,,,,,1.0,,
14572816,home,FC Utrecht,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,550,M,855854,EUR,885945600,F,20,20,False,19.0,12.0,,,0.0,4.0,7.0,8.0,12.0,5.0,7.0,,1.0,3.0,,,,,62.0,27.0,6.7,9.0,0.00970005,,0,,-0.12,0.18,,3.0,,1.0,,,,,2.0,,1.0,,,0.37,4.0,,,,,,,,,,,1.0,,
