match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_fouls,stat_accurateCross,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11451044,home,Başakşehir FK,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180,913,M,73056,EUR,713059200,F,19,19,False,,19.0,18.0,1.0,1.0,5.0,5.0,13.0,15.0,1.0,5.0,4.0,1.0,1.0,2.0,,,,,81.0,30.0,7.7,3.0,0.0629485,5,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,2.0,,,2.0,2.0,1.0,1.0,1.0,1.1248,0.0909,2.0,,2.0,,,
11451044,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,True,,19.0,15.0,,,6.0,9.0,10.0,11.0,,1.0,2.0,,,,,,,,45.0,31.0,7.5,6.0,0.0739297,1,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,0.0198,0.2107,,,,,,
11451044,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,True,,14.0,13.0,1.0,1.0,11.0,12.0,2.0,2.0,,,,,1.0,,,,,,17.0,17.0,6.8,2.0,0.00427396,1,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,0.1508,,,,,,,
11451044,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,,9.0,7.0,1.0,,5.0,6.0,2.0,3.0,,,,1.0,1.0,,,,,,9.0,11.0,6.5,3.0,0.00056833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,home,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,True,,13.0,12.0,2.0,2.0,9.0,9.0,3.0,4.0,,,3.0,1.0,2.0,1.0,,,,,9.0,16.0,7.0,1.0,0.058374,0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11451044,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,,8.0,7.0,1.0,1.0,7.0,7.0,,1.0,,1.0,1.0,1.0,,,,,,,2.0,12.0,,2.0,8.124e-05,0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451044,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Deniz Dilmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,home,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,home,Başakşehir FK,Eden Karzev,eden-karzev,E. Karzev,M,36,186,132,M,921169,EUR,955411200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,1,1,False,,25.0,19.0,11.0,5.0,15.0,17.0,4.0,8.0,,,,2.0,2.0,,,1.0,1.0,,90.0,29.0,5.7,6.0,0.00085338,0,-2.1769,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11451044,away,Pendikspor,Erdem Özgenç,erdem-ozgenc,E. Özgenç,D,22,177,9,M,60332,EUR,461980800,D,22,22,False,True,58.0,51.0,9.0,7.0,20.0,21.0,31.0,39.0,2.0,6.0,5.0,1.0,4.0,,,,,,90.0,80.0,6.6,15.0,0.114477,0,,,,,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,
11451044,away,Pendikspor,Berkay Sülüngöz,berkay-sulungoz,B. Sülüngöz,D,5,185,7,M,839895,EUR,732758400,D,20,20,False,,49.0,38.0,9.0,3.0,24.0,29.0,14.0,20.0,,4.0,2.0,3.0,5.0,,,,,,90.0,57.0,5.8,13.0,0.0043667,1,,,,,,2.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,0.0153,,,,,,,
11451044,away,Pendikspor,Welinton,welinton,Welinton,D,,181,86,M,76529,EUR,608169600,D,23,23,False,,64.0,53.0,17.0,13.0,30.0,34.0,23.0,30.0,,1.0,2.0,,4.0,1.0,,,,,90.0,76.0,6.7,13.0,0.00732755,0,,,,,,1.0,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,51,M,170117,EUR,651024000,D,6,6,False,,39.0,32.0,4.0,,14.0,17.0,19.0,26.0,,2.0,5.0,1.0,3.0,1.0,,,,,90.0,57.0,6.5,10.0,0.262525,0,,,,,4.0,,1.0,,,,1.0,,4.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,
11451044,away,Pendikspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180,284,M,361342,EUR,852336000,M,66,66,False,,33.0,29.0,2.0,1.0,9.0,9.0,20.0,24.0,,2.0,4.0,,7.0,2.0,,,,,90.0,46.0,7.4,8.0,0.0331507,1,,,,,,,,,1.0,,2.0,1.0,2.0,2.0,,1.0,,3.0,,,1.0,,,0.0769,0.2603,,,,,,1.0
11451044,away,Pendikspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,14,179,11,M,847053,EUR,680054400,M,24,24,False,,38.0,38.0,2.0,2.0,24.0,24.0,14.0,15.0,2.0,4.0,4.0,1.0,6.0,1.0,,,,,68.0,47.0,7.0,2.0,0.0284786,2,,,,,1.0,1.0,,,1.0,,1.0,,2.0,2.0,1.0,1.0,,,1.0,2.0,,,,0.0766,,,,,,,
11451044,away,Pendikspor,Abdoulay Diaby,abdoulay-diaby,A. Diaby,F,23,173,494,M,115718,EUR,674784000,M,21,21,False,,18.0,14.0,1.0,1.0,5.0,5.0,9.0,15.0,1.0,6.0,4.0,,4.0,2.0,,,,,68.0,30.0,6.3,9.0,0.0136538,2,,,,,2.0,,,,4.0,2.0,1.0,,,,,3.0,,1.0,,,,,,0.0522,,,,2.0,,,
11451044,away,Pendikspor,Endri Çekiçi,endri-cekici,E. Çekiçi,M,22,179,229,M,187153,EUR,848707200,M,8,8,False,,19.0,14.0,2.0,,2.0,4.0,12.0,20.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,68.0,34.0,6.6,13.0,0.0200428,2,,,,,5.0,,,1.0,,,1.0,,,,1.0,1.0,,2.0,,,,,,0.0516,,,,2.0,,,
11451044,away,Pendikspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,M,11,11,False,,21.0,14.0,2.0,1.0,5.0,6.0,9.0,15.0,2.0,9.0,5.0,2.0,5.0,,,,,,90.0,36.0,6.1,13.0,0.019223,0,,,,,,1.0,4.0,1.0,3.0,2.0,,,2.0,,1.0,1.0,,4.0,,,,,1.0,,,,,,,,
11451044,away,Pendikspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,99,99,False,,12.0,9.0,,,5.0,5.0,4.0,7.0,1.0,6.0,8.0,1.0,5.0,2.0,,,,,82.0,28.0,6.6,11.0,0.00339476,3,,,,,,5.0,,3.0,2.0,1.0,,,,,,1.0,,3.0,,2.0,1.0,1.0,,0.5018,0.0574,2.0,,,,,
11451044,away,Pendikspor,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,18,18,True,,10.0,6.0,,,1.0,2.0,5.0,9.0,,,1.0,,3.0,1.0,,,,,22.0,15.0,6.8,5.0,0.021925,1,,,,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,0.2379,,1.0,,,,,
11451044,away,Pendikspor,Josip Vuković,josip-vukovic,J. Vuković,M,44,186,113,M,137635,EUR,704764800,M,4,4,True,,9.0,8.0,,,5.0,5.0,3.0,5.0,1.0,3.0,1.0,,1.0,,,,,,22.0,13.0,6.5,3.0,0.00206446,0,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Thuram,thuram,Thuram,F,34,183,66,M,329255,EUR,665366400,F,34,34,True,,3.0,3.0,,,,,4.0,4.0,,2.0,,,,,,,,,22.0,8.0,6.6,2.0,0.0477157,0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,
11451044,away,Pendikspor,Gökcan Kaya,gokcan-kaya,G. Kaya,M,58,180,19,M,342437,EUR,807753600,M,58,58,True,,7.0,7.0,,,2.0,2.0,5.0,6.0,,1.0,,,2.0,,,,,,8.0,9.0,6.8,1.0,0.00925302,1,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,0.0305,0.0629,,,,,,
11451044,away,Pendikspor,Burak Öğür,burak-ogur,B. Öğür,G,35,189,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187,111,M,800344,EUR,820368000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Joher,Khadim Rassoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Murat Akça,murat-akca,M. Akça,D,,184,7,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451044,away,Pendikspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1938,M,1143587,EUR,731289600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
