match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10408623,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,28,28,False,27.0,19.0,13.0,5.0,16.0,17.0,3.0,10.0,6.0,1.0,90.0,29.0,7.1,8.0,0.0,0.0,0.00066778,0,0.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408623,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,2,2,False,26.0,23.0,3.0,1.0,9.0,10.0,14.0,17.0,4.0,,90.0,47.0,6.6,9.0,0.0,0.0,0.00850461,0,,1.0,3.0,1.0,8.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10408623,home,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,False,33.0,29.0,3.0,1.0,20.0,22.0,9.0,11.0,5.0,,52.0,42.0,6.3,4.0,0.0,0.0,0.00194217,0,,,,,2.0,3.0,,,2.0,,2.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10408623,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,12,12,False,41.0,30.0,6.0,3.0,16.0,20.0,14.0,21.0,2.0,,90.0,49.0,6.7,12.0,0.0,0.0,0.00242897,0,,,,1.0,5.0,1.0,1.0,1.0,3.0,2.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
10408623,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,32,32,False,37.0,32.0,1.0,1.0,11.0,14.0,21.0,26.0,5.0,,73.0,58.0,6.7,14.0,0.0512,0.0,0.00899511,2,,3.0,,,3.0,2.0,,4.0,2.0,,,,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,
10408623,home,Valencia,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,4,4,False,23.0,19.0,3.0,2.0,6.0,7.0,13.0,16.0,4.0,,90.0,36.0,6.6,7.0,0.1199,0.0,0.0195156,2,,,1.0,1.0,5.0,5.0,,1.0,,1.0,2.0,2.0,3.0,1.0,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10408623,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,False,57.0,48.0,9.0,4.0,23.0,25.0,25.0,32.0,4.0,,90.0,69.0,6.9,10.0,0.0,0.0,0.17445,0,,,1.0,1.0,7.0,5.0,2.0,,1.0,2.0,1.0,1.0,,3.0,3.0,,,,,,,,1.0,4.0,,,,,,,,,,
10408623,home,Valencia,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,10,10,False,26.0,21.0,2.0,,7.0,8.0,15.0,20.0,1.0,,63.0,34.0,7.5,6.0,0.862,1.1686,0.0421957,3,,2.0,1.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,3.0,True,1.0,2.0,1.0,,,,,,
10408623,home,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,,188405,EUR,790387200,F,11,11,False,23.0,20.0,2.0,1.0,9.0,10.0,12.0,17.0,5.0,,74.0,46.0,6.7,12.0,0.3128,0.0,0.0836048,4,,4.0,1.0,1.0,8.0,5.0,1.0,7.0,,,1.0,1.0,1.0,,1.0,,,,3.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,
10408623,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,19,19,False,10.0,5.0,,,3.0,4.0,2.0,6.0,1.0,,53.0,18.0,6.9,5.0,0.0759,0.0,0.00072536,1,,,2.0,,2.0,4.0,,1.0,,,2.0,2.0,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,
