match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_duelLost,stat_totalContest,stat_wonContest,stat_fouls,stat_challengeLost,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim
12450878,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,28.0,21.0,13.0,6.0,0.0,19.0,19.0,2.0,9.0,1.0,2.0,2.0,90.0,30.0,7.1,7.0,0.00032341,0,0.5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450878,home,Lille,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,2,2,False,67.0,62.0,,,0.0,32.0,35.0,30.0,33.0,2.0,,,90.0,78.0,7.4,8.0,0.022089,0,,aissamandi23,1.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12450878,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,94.0,91.0,4.0,2.0,0.0,55.0,58.0,36.0,36.0,4.0,,,90.0,98.0,7.1,3.0,0.01541,0,,,,2.0,4.0,2.0,,,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12450878,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,79.0,72.0,10.0,6.0,0.0,32.0,35.0,40.0,45.0,7.0,,,90.0,84.0,7.2,8.0,0.0168456,0,,,1.0,,3.0,1.0,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12450878,home,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,M,12,12,False,37.0,23.0,5.0,2.0,0.0,10.0,12.0,13.0,25.0,4.0,,,78.0,58.0,7.9,19.0,0.0286789,2,,,,2.0,4.0,2.0,2.0,,,2.0,,3.0,2.0,2.0,,,1.0,2.0,2.0,1.0,1.0,0.1345,1.0985,,,,,,,,,,
12450878,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,79.0,66.0,8.0,5.0,0.0,31.0,34.0,35.0,46.0,7.0,,,90.0,96.0,7.3,18.0,0.0720123,1,,,1.0,1.0,9.0,,1.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,,1.0,1.0,2.0,,,,0.0199,,True,1.0,,,,,,,,
12450878,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,False,66.0,56.0,10.0,8.0,1.0,12.0,12.0,45.0,57.0,5.0,,,77.0,82.0,8.2,15.0,0.148154,2,,,3.0,,6.0,,,1.0,,1.0,2.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,0.1704,0.0904,,1.0,1.0,1.0,1.0,2.0,,,,
12450878,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,M,5,5,False,28.0,22.0,2.0,1.0,0.0,6.0,8.0,18.0,25.0,2.0,,,90.0,63.0,7.4,12.0,0.122639,2,,,5.0,,7.0,,,4.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,,1.0,1.0,,,,0.0787,,,,2.0,,,2.0,2.0,1.0,,
12450878,home,Lille,Ethan Mbappé,Ethan Mbappé,,ethan-mbappe,E. Mbappé,M,8,180,27254,M,1402698,EUR,1167350400,F,29,29,False,28.0,22.0,,,0.0,4.0,4.0,18.0,24.0,4.0,,,67.0,42.0,6.4,11.0,0.0463831,2,,ethanmbappe,,1.0,3.0,,,1.0,,2.0,,5.0,3.0,1.0,2.0,1.0,1.0,,1.0,,,0.0907,0.0963,,1.0,,,,,,,1.0,
12450878,home,Lille,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,965357,EUR,992217600,F,11,11,False,45.0,39.0,,,0.0,10.0,10.0,29.0,36.0,6.0,,,89.0,63.0,7.0,17.0,0.284267,1,,osamesahraoui,1.0,,4.0,,1.0,1.0,1.0,2.0,2.0,9.0,5.0,1.0,1.0,,,4.0,1.0,,,0.0764,0.1161,,,,,,2.0,,,,
