match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_penaltyWon
14288972,home,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188.0,348,M,822526,EUR,896832000,G,1,1,False,True,30.0,21.0,20.0,11.0,0.0,14.0,16.0,7.0,14.0,2.0,6.0,1.0,2.0,2.0,2.0,90.0,34.0,6.3,9.0,0.00329275,48.692995349543,9.0,30.717012524596,0.0044,0,-0.6411,0.02,0.0,-0.52,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288972,home,Santa Clara,Sidney Lima,Sidney,,sidney-lima,S. Lima,D,23,182.0,139,M,1131145,EUR,853459200,D,23,23,False,,37.0,28.0,5.0,1.0,0.0,19.0,21.0,9.0,16.0,1.0,,,,,,90.0,43.0,5.5,9.0,0.00318294,98.237828234774,15.0,51.058438474665,,0,,-0.02,0.08,-0.67,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288972,home,Santa Clara,Frederico Venâncio,,,frederico-venancio,F. Venâncio,D,21,186.0,71,M,254815,EUR,728784000,D,21,21,False,,46.0,44.0,8.0,7.0,0.0,33.0,33.0,11.0,13.0,6.0,4.0,,,,,90.0,56.0,5.7,2.0,0.00516473,141.76487687577,25.0,40.360365323397,,1,,0.17,0.17,-0.77,,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.0375,-0.39,,,,,,,,,,,,,,,,,,,,,,
14288972,home,Santa Clara,Henrique Silva,,,henrique-silva,H. Silva,D,94,,53,M,1459627,EUR,1129507200,D,94,94,False,,34.0,28.0,4.0,,0.0,23.0,23.0,5.0,11.0,3.0,5.0,,,,,88.0,45.0,5.7,6.0,0.00146797,121.9468210958,15.0,67.731697218919,,1,,0.02,0.07,-0.53,,1.0,5.0,,,,1.0,6.0,1.0,,4.0,0.0403,-0.05,1.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,
14288972,home,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173.0,593,M,892083,EUR,907977600,M,2,2,False,,16.0,13.0,,,0.0,6.0,6.0,7.0,10.0,,1.0,,,,,88.0,30.0,7.0,6.0,0.126253,42.110780023137,4.0,12.900436519219,,1,,0.29,-0.14,-0.56,,2.0,6.0,,1.0,3.0,2.0,3.0,1.0,,1.0,0.1658,0.51,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8261,,,,,,,,,,
14288972,home,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183.0,121,M,851277,EUR,883958400,M,8,8,False,,11.0,8.0,1.0,1.0,0.0,5.0,6.0,3.0,5.0,,1.0,,,,,45.0,19.0,6.4,5.0,0.00676427,21.507904335237,4.0,3.6434818656675,,0,,0.03,0.02,-0.06,,,1.0,1.0,,,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
14288972,home,Santa Clara,Serginho,,,serginho,Serginho,M,35,181.0,94,M,1019184,EUR,944006400,M,35,35,False,,47.0,41.0,5.0,4.0,1.0,23.0,26.0,18.0,21.0,,6.0,,,,,90.0,61.0,7.0,12.0,0.547959,203.99083830999,19.0,71.635480980363,,1,,0.34,0.26,-0.21,,1.0,2.0,,1.0,2.0,2.0,5.0,,,1.0,0.0449,-0.08,1.0,3.0,2.0,,6.0,2.0,,,,,,,,1.0,27.511145129651,53.627807295479,2.0,,,,,
14288972,home,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176.0,85,M,991358,EUR,894240000,M,42,42,False,,32.0,26.0,2.0,1.0,0.0,11.0,13.0,15.0,19.0,1.0,1.0,,,,,90.0,64.0,7.4,17.0,0.44963,188.52213876433,16.0,140.2721647406,,2,,0.57,0.1,-0.17,,1.0,5.0,,1.0,1.0,2.0,9.0,,2.0,2.0,0.1855,-0.42,,2.0,,,6.0,1.0,,5.0,,,2.0,,1.0,1.0,23.158882084978,101.0396933089,5.0,3.0,1.0,,,
14288972,home,Santa Clara,Brenner,,,brenner,Brenner,F,11,171.0,184,M,1799251,EUR,1009929600,F,11,11,False,,4.0,3.0,,,0.0,,1.0,3.0,3.0,,1.0,,,,,45.0,13.0,6.8,7.0,0.067526,101.91007238069,8.0,61.2944549231,,1,,0.15,0.38,-0.04,,,4.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,0.1228,-0.41,,,,,2.0,,,3.0,,,,,2.0,1.0,21.890472395924,86.035901994186,5.0,1.0,,,,
14288972,home,Santa Clara,Gustavo Klismahn,Klismahn,,gustavo-klismahn,G. Klismahn,M,77,179.0,89,M,1162051,EUR,943315200,F,77,77,False,,13.0,8.0,2.0,,0.0,3.0,5.0,5.0,8.0,,2.0,,,,,45.0,25.0,7.0,9.0,0.129757,74.387742766108,7.0,45.149476384655,,0,,0.25,0.1,0.15,,,2.0,,,1.0,1.0,5.0,,,1.0,,,,1.0,1.0,,4.0,3.0,,2.0,,,2.0,,2.0,1.0,24.89281239052,25.961089653557,1.0,1.0,,,,
