match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_clearanceOffLine,stat_lastManTackle,stat_fouls,stat_wasFouled,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_blockedScoringAttempt,player_sofascoreId
12624408,home,Al-Fateh,Matheus Machado Ferreira,,,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600,F,99,99,False,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,70.0,9.0,6.3,3.0,2,,,4.0,6.0,,,,,2.0,,,4.0,,,3.0,,,1.0,2.0,,,,,1.0,,,
12624408,home,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,15,15,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,2.0,4.0,1.0,1.0,,,,,,,,20.0,18.0,7.1,4.0,0,2.0,1.0,,2.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,
12624408,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,7.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,,,,,,,,,,20.0,10.0,6.6,3.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12624408,home,Al-Fateh,Hussain Qasim,,,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000,D,13,13,True,6.0,3.0,1.0,,0.0,2.0,4.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,14.0,11.0,6.5,6.0,0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
12624408,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,13.0,8.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,away,Al-Shabab,Georgiy Bushchan,,,heorhiy-bushchan,G. Bushchan,G,1,198.0,641,M,138813,EUR,770342400,G,31,31,False,23.0,16.0,9.0,3.0,0.0,16.0,19.0,,4.0,1.0,3.0,11.0,,,1.0,1.0,3.0,2.0,1.0,1.0,90.0,40.0,6.1,7.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624408,away,Al-Shabab,Nawaf Al Ghulaimish,Nawaf Al Ghulaimish,,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,1630170,EUR,1114992000,D,66,66,False,15.0,13.0,,,0.0,4.0,4.0,9.0,12.0,,1.0,1.0,,,,,,,,,40.0,24.0,6.0,6.0,0,1.0,,,2.0,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,
12624408,away,Al-Shabab,Mohammed Al Shwirekh,Mohammed Al Shwirekh,,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,False,46.0,40.0,4.0,2.0,0.0,29.0,31.0,11.0,15.0,6.0,3.0,6.0,2.0,2.0,,,,,,,90.0,57.0,6.2,6.0,1,,,1.0,6.0,2.0,1.0,,1.0,,,,3.0,,,1.0,2.0,,,1.0,,,1.0,,,1.0,,
12624408,away,Al-Shabab,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000,D,4,4,False,61.0,54.0,8.0,3.0,0.0,36.0,38.0,18.0,23.0,4.0,4.0,4.0,1.0,,,,,,,,90.0,71.0,6.5,8.0,0,,,3.0,5.0,,,,1.0,1.0,,,4.0,,1.0,1.0,1.0,,,,,,,,,,,
12624408,away,Al-Shabab,Robert Renan,Robert Renan,,robert-renan,R. Renan,D,30,186.0,3212,M,1191278,EUR,1065830400,D,30,30,False,35.0,32.0,4.0,3.0,0.0,20.0,20.0,12.0,16.0,6.0,1.0,5.0,4.0,2.0,,,,,,,90.0,60.0,6.4,8.0,1,1.0,,,4.0,2.0,3.0,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,,
12624408,away,Al-Shabab,Leandrinho,Leandro Viana,da Silva Gama,leandrinho,Leandrinho,M,12,170.0,995,M,1589416,EUR,1111017600,D,3,3,False,29.0,24.0,2.0,1.0,0.0,9.0,10.0,17.0,21.0,5.0,,1.0,2.0,2.0,,,,,,,85.0,43.0,6.7,7.0,0,2.0,2.0,1.0,3.0,1.0,,,,2.0,2.0,,1.0,,,1.0,2.0,,,,,,,,,,,
12624408,away,Al-Shabab,Cristian Guanca,,,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,11,11,False,45.0,38.0,2.0,2.0,0.0,9.0,12.0,30.0,42.0,3.0,,2.0,1.0,,1.0,,,,,,90.0,78.0,7.2,27.0,3,9.0,1.0,,7.0,1.0,4.0,,,6.0,3.0,,,,,,1.0,3.0,,2.0,1.0,1.0,1.0,,,,,
12624408,away,Al-Shabab,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,15,15,False,59.0,45.0,11.0,5.0,0.0,23.0,23.0,22.0,37.0,5.0,1.0,4.0,2.0,2.0,,,,,,,62.0,69.0,7.1,18.0,1,1.0,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,
12624408,away,Al-Shabab,Giacomo Bonaventura,,,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,36784,EUR,619747200,M,7,7,False,35.0,30.0,,,0.0,7.0,7.0,23.0,28.0,5.0,,3.0,1.0,1.0,,,,,,,62.0,47.0,7.0,9.0,1,,,,5.0,1.0,4.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,3.0,,,,,
12624408,away,Al-Shabab,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,F,10,10,False,31.0,26.0,,,0.0,8.0,9.0,19.0,31.0,,,2.0,,,,,,,,,90.0,57.0,6.6,21.0,4,9.0,1.0,,8.0,,4.0,,,1.0,1.0,True,,,,1.0,,3.0,,3.0,,,,,,,1.0,yannickferreiracarrasco
12624408,away,Al-Shabab,Daniel Podence,,,daniel-podence,D. Podence,F,56,165.0,3019,M,308764,EUR,814233600,F,56,56,False,33.0,30.0,3.0,3.0,0.0,8.0,8.0,22.0,27.0,8.0,1.0,2.0,3.0,3.0,,,,,,,90.0,56.0,6.9,11.0,3,2.0,,1.0,6.0,,3.0,,,2.0,1.0,,2.0,,,,2.0,3.0,1.0,,1.0,,2.0,,,,2.0,
12624408,away,Al-Shabab,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,70,70,True,5.0,5.0,,,0.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,,,,,50.0,15.0,6.6,3.0,2,1.0,,1.0,4.0,,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,2.0,
12624408,away,Al-Shabab,Younes Al-Shanqeeti,Younes Al-Shanqeeti,,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,1842132,EUR,1073347200,M,17,17,True,13.0,11.0,2.0,1.0,0.0,6.0,7.0,6.0,8.0,3.0,,1.0,1.0,,,,,,,,28.0,18.0,6.6,3.0,0,2.0,1.0,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
12624408,away,Al-Shabab,Majed Omar Kanabah,,,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,15.0,14.0,4.0,4.0,0.0,7.0,7.0,7.0,9.0,2.0,,,2.0,,,,,,,,28.0,24.0,6.8,3.0,0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12624408,away,Al-Shabab,Nawaf Al Sadi,Nawaf Alsadi,,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,14.0,8.0,6.5,1.0,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12624408,away,Al-Shabab,Mohammed Al-Absi,Mohammed Alabsi,,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,away,Al-Shabab,Mishal Saad,Mishal Saad,,mishal-saad,M. Saad,G,55,182.0,15,M,2035873,EUR,1139529600,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,away,Al-Shabab,Nader Al Sharari,,,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,away,Al-Shabab,Majed Abdullah,,,majed-abdullah,M. Abdullah,F,19,186.0,45,M,1847479,EUR,1139788800,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624408,away,Al-Shabab,Hisham Al-Dubais,,,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
