match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_duelLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_shotOffTarget,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,player_sofascoreId
12450943,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,21.0,15.0,1.0,1.0,0.0,7.0,10.0,8.0,12.0,2.0,1.0,,,,,90.0,34.0,7.4,11.0,0.0134578,2,,1.0,4.0,8.0,1.0,1.0,,,1.0,2.0,0.2761,0.3085,,2.0,7.0,,,,,2.0,1.0,,2.0,2.0,,,3.0,,,,,1.0,
12450943,home,Nantes,Jean-Philippe Gbamin,,,jean-philippe-gbamin,J. Gbamin,M,5,186,1191,M,326343,EUR,811987200,M,17,17,True,11.0,8.0,1.0,,0.0,5.0,6.0,3.0,5.0,,2.0,,,,,20.0,13.0,6.4,4.0,0.00147277,0,,,,1.0,,,,,1.0,1.0,,,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,
12450943,home,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,12.0,5.0,6.5,2.0,0.00120049,0,,,,1.0,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,mostafamohamed11
12450943,home,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,home,Nantes,Marcus Coco,,,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,home,Nantes,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,home,Nantes,Dehmaine Tabibou,Dehmaine,Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181,341,M,1405912,EUR,1113696000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,home,Nantes,Florent Mollet,,,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,home,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184,364,M,1405998,EUR,1137974400,M,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177,1755,M,1406007,EUR,1156809600,F,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,20.0,17.0,4.0,1.0,0.0,17.0,19.0,,1.0,,7.0,,,1.0,2.0,90.0,26.0,6.5,3.0,7.936e-05,0,-1.1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Wilfried Singo,,,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,17,17,False,81.0,71.0,9.0,5.0,1.0,37.0,38.0,34.0,46.0,5.0,2.0,,,,,90.0,109.0,7.9,15.0,0.0371853,2,,3.0,1.0,6.0,1.0,,2.0,1.0,1.0,3.0,0.3299,0.3828,,,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,3.0,,1.0,2.0,,,,,stephane_singo
12450943,away,AS Monaco,Thilo Kehrer,,,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,87.0,81.0,2.0,1.0,0.0,57.0,59.0,24.0,28.0,1.0,6.0,,,,,90.0,94.0,6.6,6.0,0.0112705,0,,,1.0,2.0,,,,,,1.0,,,,4.0,8.0,,1.0,2.0,,3.0,,1.0,,,,,,,,,,,
12450943,away,AS Monaco,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,111.0,101.0,9.0,6.0,0.0,58.0,61.0,43.0,50.0,2.0,8.0,,,,,90.0,117.0,7.8,10.0,0.0294881,1,,,3.0,3.0,1.0,1.0,,,,,0.2294,0.9425,,2.0,2.0,,,3.0,,,,,,,1.0,,,,,,,,salisu_sarki
12450943,away,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,M,2,2,False,48.0,40.0,4.0,4.0,0.0,12.0,13.0,30.0,39.0,2.0,1.0,,,,,90.0,72.0,6.8,14.0,0.268197,3,,4.0,1.0,3.0,,,,,4.0,1.0,0.9566,,,2.0,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,,,2.0,1.0,,,
12450943,away,AS Monaco,Lamine Camara,Lamine Camara,,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,15,15,False,72.0,65.0,9.0,9.0,1.0,20.0,23.0,47.0,59.0,2.0,4.0,,,,,90.0,98.0,8.3,19.0,0.274753,2,,10.0,3.0,7.0,2.0,,,,3.0,2.0,0.0998,0.3084,,,3.0,,,1.0,,3.0,,,2.0,2.0,2.0,2.0,,1.0,,,,,lamine_camara_5
12450943,away,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,79.0,73.0,3.0,1.0,0.0,45.0,46.0,28.0,33.0,1.0,10.0,,,,,90.0,83.0,6.8,6.0,0.0345983,1,,,,1.0,,,1.0,1.0,,,0.456,,True,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,
12450943,away,AS Monaco,Kassoum Ouattara,,,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,M,20,20,False,21.0,18.0,1.0,1.0,0.0,10.0,12.0,11.0,15.0,1.0,3.0,,,,,61.0,46.0,6.8,12.0,0.545502,0,,6.0,1.0,3.0,,,1.0,1.0,4.0,,,,,,5.0,,,,,2.0,,1.0,3.0,1.0,2.0,3.0,,2.0,,,,,
12450943,away,AS Monaco,Saimon Bouabre,Saïmon Bouabré,,bouabre-saimon,S. Bouabré,M,70,174,1458,M,1426581,EUR,1149120000,F,42,42,False,14.0,10.0,,,0.0,1.0,1.0,9.0,13.0,,1.0,,,,,62.0,20.0,6.3,8.0,0.0203239,0,,,,2.0,,,,,2.0,2.0,,,,3.0,6.0,,,,,,,1.0,1.0,,,,1.0,,,,,,
12450943,away,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,F,7,7,False,40.0,32.0,2.0,1.0,0.0,6.0,7.0,27.0,36.0,,4.0,,,,,90.0,63.0,7.1,18.0,0.255051,3,,3.0,1.0,9.0,1.0,,1.0,1.0,3.0,3.0,0.2334,0.2073,,2.0,9.0,,,,,1.0,1.0,1.0,9.0,4.0,,1.0,,,1.0,,,,benseghir44
12450943,away,AS Monaco,Breel Embolo,,,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,False,16.0,11.0,,,0.0,6.0,7.0,5.0,9.0,,,,,,,90.0,32.0,6.5,13.0,0.0118417,3,,,2.0,6.0,2.0,1.0,1.0,1.0,4.0,3.0,1.2809,0.3859,,2.0,7.0,,,,,1.0,1.0,,2.0,,,,2.0,,,2.0,,,breelembolo97
12450943,away,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,True,19.0,16.0,2.0,2.0,0.0,4.0,4.0,12.0,17.0,1.0,3.0,,,,,29.0,28.0,6.9,5.0,0.0343537,0,,2.0,,2.0,,,1.0,1.0,,1.0,,,,1.0,5.0,,,1.0,,1.0,,3.0,,,,,,,,,,,
12450943,away,AS Monaco,Lucas Michal,Lucas Michal,,lucas-michal,L. Michal,F,19,167,619,M,1154647,EUR,1119398400,F,41,41,True,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,,,,,,,28.0,13.0,7.0,,0.545219,0,,,,2.0,,,1.0,1.0,,1.0,,,,1.0,2.0,,,,,1.0,,,,,1.0,,,1.0,,,,,
12450943,away,AS Monaco,Radosław Majecki,,,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1060,M,825846,EUR,938649600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Bradel Kiwa,,,bradel-kiwa,B. Kiwa,D,43,191,112,M,1516590,EUR,1139097600,D,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Mamadou Coulibaly,,,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Eliot Matazo,,,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450943,away,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
