match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_wasFouled,stat_totalCross,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_shotOffTarget,captain,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_errorLeadToAGoal
12448327,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182.0,179,M,856636,EUR,967852800,G,1,1,False,33.0,23.0,15.0,5.0,0.0,23.0,26.0,7.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,1.0,90.0,38.0,7.6,10.0,0.00011305,0,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448327,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,38.0,29.0,3.0,,0.0,17.0,21.0,17.0,7.0,1.0,3.0,4.0,,,,,90.0,63.0,6.9,13.0,0.00788334,1,,12.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0867,,,,,,,,,,,,,,,,,,
12448327,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,47.0,40.0,6.0,3.0,0.0,29.0,31.0,16.0,1.0,,6.0,2.0,,,,,90.0,62.0,7.3,8.0,0.00800014,0,,11.0,1.0,,2.0,,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,
12448327,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,53.0,49.0,5.0,3.0,0.0,33.0,33.0,21.0,1.0,,5.0,3.0,,,,,90.0,61.0,7.2,5.0,0.0170508,0,,16.0,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12448327,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183.0,49,M,1172732,EUR,1074211200,D,33,33,False,34.0,29.0,4.0,2.0,0.0,12.0,12.0,25.0,,,2.0,2.0,,,,,81.0,46.0,6.9,8.0,0.221487,0,,18.0,,,,,,,,,,,1.0,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12448327,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178.0,50,M,1509752,EUR,1081209600,M,34,34,False,29.0,23.0,3.0,1.0,0.0,13.0,15.0,15.0,6.0,3.0,1.0,3.0,,,,,64.0,39.0,6.7,8.0,0.0186557,0,,10.0,1.0,,5.0,1.0,,,,,5.0,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
12448327,home,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181.0,517,M,1021104,EUR,991094400,M,6,6,False,55.0,48.0,3.0,2.0,0.0,25.0,28.0,28.0,7.0,2.0,1.0,6.0,,,,,81.0,69.0,7.2,10.0,0.126578,2,,23.0,1.0,2.0,6.0,,1.0,,,1.0,3.0,2.0,,0.0304,1.0,1.0,3.0,,,,1.0,2.0,,,,,,,,,,
12448327,home,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180.0,83,M,846003,EUR,897004800,M,18,18,False,21.0,13.0,3.0,1.0,0.0,4.0,5.0,19.0,7.0,1.0,1.0,1.0,,,,,90.0,36.0,6.9,12.0,0.0350088,3,,10.0,3.0,,4.0,1.0,1.0,3.0,,,3.0,2.0,,0.2716,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
12448327,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185.0,272,M,1001468,EUR,949622400,M,10,10,False,56.0,46.0,9.0,6.0,1.0,13.0,15.0,45.0,8.0,1.0,1.0,6.0,,,,,90.0,78.0,7.6,20.0,0.128373,2,,35.0,1.0,,4.0,3.0,3.0,1.0,,1.0,2.0,1.0,3.0,0.2427,1.0,4.0,1.0,2.0,1.0,,4.0,1.0,True,1.0,1.0,,,,,,,
12448327,home,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178.0,1203,M,935556,EUR,1003104000,M,50,50,False,42.0,39.0,1.0,1.0,0.0,10.0,11.0,33.0,4.0,1.0,,1.0,,,,,90.0,62.0,8.5,7.0,0.194142,2,,30.0,,1.0,10.0,1.0,4.0,1.0,,2.0,2.0,1.0,1.0,0.4015,3.0,2.0,2.0,1.0,,,3.0,,,4.0,,1.0,1.0,0.763,,,,
