match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside
14083443,home,Sevilla,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191.0,2909,M,138149,EUR,767318400,G,1,1,False,29.0,24.0,5.0,1.0,0.0,24.0,27.0,2.0,1.0,5.0,3.0,3.0,90.0,36.0,6.7,5.0,0.00010698,0.2573,0,-0.2655,-0.03,0.0,-0.2,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083443,home,Sevilla,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178.0,4642,M,21555,EUR,620265600,D,3,3,False,90.0,83.0,3.0,1.0,0.0,52.0,55.0,35.0,3.0,3.0,,,90.0,114.0,6.7,11.0,0.0558396,,0,,0.11,0.1,-0.27,,Dave,31.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
14083443,home,Sevilla,Andres Castrin,,,andres-castrin,A. Castrin,D,32,188.0,184,M,1428699,EUR,1053907200,D,32,32,False,61.0,61.0,1.0,1.0,0.0,50.0,50.0,11.0,3.0,,,,54.0,73.0,6.8,2.0,0.00821026,,0,,0.13,0.01,0.2,,,11.0,,1.0,6.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,
14083443,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186.0,890,M,1097719,EUR,1019433600,D,4,4,False,81.0,74.0,6.0,2.0,0.0,45.0,49.0,32.0,8.0,2.0,,,90.0,96.0,6.6,9.0,0.0121636,,1,,0.25,0.1,-0.31,,,29.0,1.0,2.0,4.0,5.0,2.0,,,1.0,3.0,2.0,,2.0,,,,1.0,1.0,0.0214,-0.02,,,,,,,,,,,
14083443,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186.0,1123,M,1010655,EUR,1060905600,M,16,16,False,55.0,41.0,2.0,1.0,0.0,16.0,21.0,34.0,1.0,5.0,,,71.0,73.0,6.9,20.0,0.333219,,1,,0.06,0.14,-0.09,,,25.0,5.0,2.0,4.0,6.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,4.0,,,0.1144,-0.09,2.0,2.0,1.0,1.0,,,,,,,
14083443,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184.0,1941,M,799054,EUR,855187200,M,20,20,False,60.0,54.0,8.0,5.0,0.0,19.0,21.0,39.0,,1.0,,,90.0,71.0,8.3,7.0,0.0505478,,2,,0.29,0.12,-0.1,,,35.0,,1.0,2.0,5.0,1.0,,,2.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,0.1386,0.52,,,,,1.0,1.0,0.3401,,,,
14083443,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187.0,1647,M,68332,EUR,690249600,M,6,6,False,24.0,20.0,1.0,1.0,0.0,10.0,11.0,13.0,1.0,1.0,,,71.0,38.0,6.8,8.0,0.096595,,4,,0.14,0.19,0.13,,,10.0,1.0,2.0,3.0,6.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,0.1461,-0.33,,2.0,,2.0,,,,True,,,
14083443,home,Sevilla,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178.0,3981,M,818986,EUR,871084800,M,12,12,False,69.0,62.0,2.0,2.0,0.0,26.0,28.0,41.0,1.0,6.0,,,90.0,97.0,7.4,15.0,0.257073,,0,,0.52,0.08,-0.19,,,36.0,4.0,,7.0,9.0,2.0,1.0,,,5.0,3.0,1.0,1.0,3.0,,6.0,,,,,2.0,3.0,,,,,,,,,
14083443,home,Sevilla,Adnan Januzaj,,,adnan-januzaj,A. Januzaj,M,24,186.0,1621,M,328145,EUR,791942400,F,24,24,False,27.0,23.0,4.0,1.0,0.0,7.0,7.0,20.0,,4.0,,,59.0,45.0,7.6,12.0,0.159411,,1,,0.57,0.01,0.13,,,16.0,6.0,,4.0,7.0,,,,,1.0,1.0,3.0,2.0,1.0,,5.0,,2.0,0.0556,-0.16,2.0,3.0,,1.0,,,,,,,
14083443,home,Sevilla,Akor Adams,,,akor-adams,A. Adams,F,9,190.0,25542,M,946381,EUR,949104000,F,9,9,False,10.0,6.0,,,0.0,3.0,5.0,5.0,,1.0,,,90.0,18.0,6.3,5.0,0.00514123,,2,,-0.39,0.0,-0.07,,,3.0,,2.0,8.0,5.0,1.0,,,,1.0,1.0,1.0,4.0,,2.0,2.0,1.0,,0.2877,-0.41,,1.0,,1.0,,,,,1.0,,
