match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalCross,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_outfielderBlock,captain,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_blockedScoringAttempt
14109632,home,Başakşehir FK,Eldor Shomurodov,,shomurodov-eldor,E. Shomurodov,F,14,190,32386,M,791355,EUR,804384000,F,14,14,False,13.0,9.0,,,0.0,3.0,5.0,6.0,8.0,2.0,,90.0,20.0,6.1,6.0,0.0140388,,3,,0.02,0.15,0.13,,7.0,2.0,10.0,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,0.3195,0.58,0.06,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,
14109632,home,Başakşehir FK,Umut Güneş,,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,True,22.0,19.0,,,0.0,6.0,6.0,13.0,16.0,2.0,,45.0,28.0,6.7,3.0,0.00855732,,0,,-0.09,0.04,0.13,,2.0,1.0,3.0,3.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
14109632,home,Başakşehir FK,Deniz Türüç,,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,9.0,6.0,3.0,1.0,0.0,4.0,4.0,2.0,5.0,1.0,,20.0,15.0,6.6,6.0,0.00234177,,1,,-0.1,0.02,0.15,,1.0,,2.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,0.0518,0.3871,0.19,,,,,,,,,,,,,,,
14109632,home,Başakşehir FK,Ivan Brnić,,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,F,77,77,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,,20.0,9.0,6.8,1.0,0.139442,,0,,0.24,0.22,0.13,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,2.0,,,,,,1.0,,,,,,
14109632,home,Başakşehir FK,Ömer Faruk Beyaz,,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,,,,,0.0,,,,,,,1.0,,,,,,0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109632,home,Başakşehir FK,Volkan Babacan,,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109632,home,Başakşehir FK,Hamza Güreler,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109632,home,Başakşehir FK,Berat Ayberk Özdemir,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Marcos Felipe,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,1,1,False,33.0,23.0,14.0,5.0,0.0,20.0,23.0,3.0,10.0,10.0,4.0,90.0,46.0,8.3,11.0,0.00407561,0.9341,0,1.3219,0.11,0.01,0.17,0.67,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,3.0,3.0,3.0,,
14109632,away,Eyüpspor,Robin Yalçın,,robin-yalcin,R. Yalçın,D,2,183,91,M,138154,EUR,759456000,D,6,6,False,43.0,38.0,6.0,5.0,0.0,23.0,27.0,15.0,16.0,,,90.0,57.0,7.3,6.0,0.0175172,,0,,0.24,0.12,0.26,,1.0,1.0,1.0,2.0,,,6.0,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,
14109632,away,Eyüpspor,Luccas Claro,,luccas-claro,L. Claro,D,4,182,171,M,998209,EUR,687916800,D,4,4,False,42.0,38.0,2.0,,0.0,34.0,37.0,4.0,5.0,3.0,,90.0,57.0,7.4,4.0,0.00141361,,1,,0.04,0.09,0.28,,1.0,7.0,1.0,8.0,,,11.0,1.0,,,,1.0,,,,,,0.0179,,-0.12,,1.0,,,,,,,,,,,,,
14109632,away,Eyüpspor,Nihad Mujakić,,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,32.0,28.0,1.0,,0.0,23.0,27.0,5.0,5.0,4.0,,90.0,48.0,7.2,4.0,0.00125406,,0,,0.0,0.01,0.22,,,2.0,1.0,7.0,,,4.0,1.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Calegari,,calegari,Calegari,D,2,171,473,M,988906,EUR,1014768000,M,2,2,False,25.0,21.0,2.0,,0.0,12.0,14.0,9.0,11.0,3.0,,70.0,39.0,6.7,6.0,0.0454332,,0,,0.18,0.02,0.13,,1.0,,3.0,2.0,1.0,1.0,4.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
14109632,away,Eyüpspor,Yalçın Kayan,,yalcin-kayan,Y. Kayan,M,20,182,80,M,945548,EUR,917654400,M,30,30,False,38.0,30.0,2.0,,0.0,14.0,16.0,16.0,22.0,6.0,,90.0,57.0,7.5,11.0,0.0981635,,0,,0.19,0.26,0.14,,,,2.0,11.0,8.0,8.0,2.0,1.0,,,1.0,3.0,1.0,1.0,2.0,,,,,,1.0,,3.0,,,,,,1.0,,,,,,
14109632,away,Eyüpspor,Kerem Demirbay,,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,10,10,False,58.0,48.0,9.0,3.0,0.0,30.0,33.0,18.0,25.0,2.0,,89.0,76.0,6.8,18.0,0.0555423,,1,,0.25,0.22,0.22,,1.0,1.0,6.0,3.0,2.0,,4.0,1.0,2.0,1.0,,,2.0,1.0,5.0,,,0.0175,,-0.04,1.0,1.0,1.0,1.0,,,,,,,,,,,
14109632,away,Eyüpspor,Serdar Gürler,,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,11,11,False,21.0,19.0,1.0,1.0,0.0,6.0,6.0,13.0,15.0,,,61.0,41.0,6.1,14.0,0.00799255,,1,,-0.07,0.0,0.15,,4.0,1.0,10.0,2.0,5.0,,2.0,,,,4.0,1.0,,,1.0,,,0.0518,,-0.24,,1.0,,1.0,,,,1.0,,,,,,1.0,
14109632,away,Eyüpspor,Denis Drăguş,,denis-dragus,D. Drăguş,F,70,184,2440,M,841199,EUR,931219200,F,70,70,False,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,,45.0,18.0,6.2,5.0,0.00624381,,2,,-0.01,-0.55,-0.05,,2.0,,7.0,4.0,2.0,1.0,,,,,2.0,3.0,1.0,1.0,,,,0.1075,,-0.13,,2.0,,2.0,,,,,,,,,,,
14109632,away,Eyüpspor,Svit Sešlar,,svit-seslar,S. Sešlar,M,10,185,669,M,946291,EUR,1010534400,F,99,99,False,24.0,24.0,,,0.0,13.0,13.0,11.0,11.0,4.0,,90.0,37.0,6.6,5.0,0.0086422,,2,,-0.08,0.19,-0.02,,2.0,2.0,4.0,4.0,,,,,1.0,,3.0,1.0,1.0,1.0,2.0,,,0.0754,,-0.51,,2.0,,,,,,,,,,,,,
14109632,away,Eyüpspor,Umut Bozok,,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,19,19,False,18.0,13.0,1.0,,0.0,5.0,6.0,8.0,12.0,,,88.0,31.0,6.6,7.0,0.023368,,0,,-0.14,0.27,-0.02,,2.0,1.0,4.0,7.0,1.0,1.0,2.0,,,,2.0,5.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,
14109632,away,Eyüpspor,Prince Ampem,,prince-ampem,P. Ampem,M,40,171,278,M,923888,EUR,892425600,F,40,40,True,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,5.0,,45.0,25.0,7.2,4.0,0.0684956,,3,,0.11,0.07,0.13,,2.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,,,,1.0,2.0,,1.0,,1.0,0.1576,0.0814,0.29,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,2.0
14109632,away,Eyüpspor,Halil Akbunar,,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,F,7,7,True,8.0,6.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,,29.0,13.0,6.5,4.0,0.0208199,,2,,-0.01,0.05,-0.01,,,,1.0,,,,,,,,,,,,1.0,,,0.1871,,-0.41,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,
14109632,away,Eyüpspor,Talha Ülvan,Talha Gür,talha-ulvan,T. Ülvan,D,17,179,42,M,1084164,EUR,987724800,D,17,17,True,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,1.0,,20.0,12.0,6.8,1.0,0.0349829,,0,,0.13,0.01,0.16,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Metehan Altunbaş,,metehan-altunbas,M. Altunbaş,F,26,184,71,M,957798,EUR,1041897600,F,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,,,2.0,2.0,,,5e-05,,0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Taşkın Ilter,,taskin-ilter,T. Ilter,M,28,185,82,M,171911,EUR,773366400,M,28,28,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,1.0,4.0,,,0.00089766,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Cengiz Alp Köseer,,alp-koseer-cengiz,C. A. Köseer,G,,185,18,M,947937,EUR,1041379200,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Emir Ortakaya,Emir,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ortakaya,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Umut Meraş,,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Hamza Akman,,hamza-akman,H. Akman,M,18,170,348,M,1394720,EUR,1096243200,M,81,81,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109632,away,Eyüpspor,Taras Stepanenko,,taras-stepanenko,T. Stepanenko,M,33,181,401,M,45604,EUR,618537600,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
