match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_totalClearance,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_errorLeadToAShot,stat_goals
10408299,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,31.0,27.0,9.0,6.0,26.0,29.0,1.0,2.0,9.0,2.0,90.0,41.0,6.3,4.0,0.0,0.0,0.00036529,0,-0.3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408299,home,Real Sociedad,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,18,18,False,37.0,34.0,1.0,,16.0,17.0,19.0,22.0,1.0,,90.0,60.0,7.0,7.0,0.0151,0.0,0.103082,1,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408299,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,33.0,30.0,8.0,5.0,22.0,24.0,8.0,9.0,3.0,,70.0,40.0,6.8,3.0,0.0,0.0,0.00298789,0,,,,,4.0,3.0,,2.0,1.0,1.0,,,lenormand_r,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,
10408299,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,48.0,45.0,2.0,1.0,37.0,38.0,8.0,10.0,5.0,,90.0,53.0,6.4,4.0,0.0,0.0,0.003939,0,,,,,2.0,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408299,home,Real Sociedad,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,15,15,False,44.0,34.0,1.0,1.0,17.0,21.0,18.0,26.0,7.0,,90.0,76.0,7.0,18.0,0.0,0.0,0.10915,0,,3.0,1.0,,4.0,10.0,,2.0,3.0,3.0,3.0,,,,3.0,3.0,,,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,
10408299,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,3,3,False,57.0,45.0,8.0,4.0,22.0,24.0,23.0,33.0,9.0,,90.0,66.0,6.8,15.0,0.0,0.0,0.0149461,0,,,,,4.0,4.0,,1.0,1.0,,2.0,,martin_zubimendi,2.0,1.0,2.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,,
10408299,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,38.0,29.0,5.0,3.0,11.0,13.0,22.0,31.0,3.0,,90.0,62.0,8.3,16.0,0.224,0.1029,0.378374,3,,6.0,4.0,,5.0,9.0,,,3.0,2.0,2.0,5.0,,,3.0,2.0,,,1.0,1.0,,,4.0,2.0,2.0,2.0,1.0,,,,,,,,,
10408299,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,42,42,False,24.0,20.0,2.0,1.0,3.0,3.0,17.0,21.0,4.0,,60.0,30.0,6.7,7.0,0.0344,0.0821,0.0323901,1,,,,2.0,5.0,3.0,,,1.0,1.0,2.0,1.0,,1.0,,2.0,Pablo Marín,,2.0,1.0,,,,,,,1.0,,,,,,,,,
10408299,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,52.0,40.0,3.0,1.0,17.0,18.0,23.0,36.0,6.0,,90.0,68.0,6.7,16.0,0.134,0.053,0.0332111,2,,2.0,,,4.0,9.0,,2.0,2.0,1.0,1.0,,mikelmerino,1.0,3.0,3.0,,,4.0,,,,1.0,,,1.0,1.0,True,1.0,,,,,,,
10408299,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,False,19.0,14.0,,,6.0,6.0,8.0,13.0,5.0,,71.0,31.0,6.7,8.0,0.379,0.2468,0.0718109,3,,,,2.0,8.0,6.0,,,1.0,1.0,,2.0,,,2.0,1.0,,,1.0,1.0,,2.0,4.0,2.0,,1.0,2.0,,1.0,1.0,1.0,,,,,
