match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_totalContest,stat_bigChanceCreated,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_outfielderBlock,captain,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
14771800,away,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,22.0,19.0,3.0,3.0,0.0,18.0,21.0,1.0,1.0,,,8.0,,,,2.0,,90.0,30.0,6.3,3.0,0.00012718,0.0313,0,-0.7263,0.03,-0.04,-0.19,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771800,away,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,D,2,2,False,45.0,39.0,2.0,2.0,0.0,14.0,15.0,25.0,30.0,6.0,1.0,2.0,,,,,,72.0,68.0,6.5,13.0,0.0602099,,2,,0.04,0.25,-0.34,,Mohammed Waheeb Abu Al-Shamat,,4.0,,1.0,,2.0,2.0,,0.0539,-0.22,,3.0,,,2.0,1.0,,,2.0,,4.0,,1.0,2.0,,,1.0,,
14771800,away,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,68.0,67.0,3.0,3.0,0.0,40.0,40.0,27.0,28.0,3.0,,4.0,1.0,,,,,90.0,74.0,6.7,1.0,0.024249,,0,,0.29,0.17,-0.36,,,,3.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,True,,,nachofdez90
14771800,away,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,62.0,62.0,,,0.0,45.0,45.0,17.0,17.0,3.0,2.0,3.0,,,,,,90.0,71.0,6.4,1.0,0.00614305,,1,,0.11,0.08,-0.31,,,,1.0,,,2.0,1.0,1.0,,0.0641,-0.28,,,,,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,
14771800,away,Al-Qadsiah,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,160923,EUR,706752000,D,12,12,False,36.0,33.0,1.0,,0.0,18.0,19.0,15.0,17.0,4.0,2.0,1.0,,,,,,65.0,51.0,6.6,3.0,0.00773864,,0,,0.05,0.01,-0.18,,,,1.0,,,2.0,1.0,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,
14771800,away,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,48.0,37.0,1.0,,0.0,7.0,8.0,30.0,40.0,8.0,,4.0,1.0,,,,,90.0,72.0,7.3,20.0,0.393316,,0,,0.37,0.2,-0.14,,,,3.0,1.0,,,2.0,2.0,1.0,,,,4.0,,2.0,2.0,,,,,,8.0,2.0,1.0,3.0,,,1.0,,
14771800,away,Al-Qadsiah,Julian Weigl,julian-weigl,J. Weigl,M,5,186.0,1193,M,237068,EUR,810518400,M,5,5,False,52.0,47.0,2.0,2.0,0.0,20.0,21.0,27.0,31.0,4.0,1.0,4.0,,,,,,90.0,59.0,6.7,5.0,0.017945,,0,,0.07,0.07,-0.12,,,,2.0,,,1.0,3.0,3.0,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,
14771800,away,Al-Qadsiah,Otávio,otavio,Otávio,M,25,171.0,6951,M,244801,EUR,792288000,M,25,25,False,35.0,28.0,,,0.0,7.0,8.0,21.0,27.0,3.0,1.0,4.0,,,,,,72.0,45.0,6.5,11.0,0.0569524,,1,,0.19,0.05,-0.17,,,,4.0,2.0,1.0,,1.0,,,0.0453,-0.01,,2.0,,1.0,,,,,1.0,,4.0,1.0,1.0,2.0,,,,,otavio
14771800,away,Al-Qadsiah,Christopher Baah,christopher-baah,C. Baah,M,22,172.0,2658,M,1477662,EUR,1102982400,M,22,22,False,27.0,22.0,,,0.0,4.0,6.0,18.0,21.0,5.0,,4.0,1.0,,,,,83.0,48.0,6.7,17.0,0.364301,,1,,0.25,0.5,-0.11,,Christopher Baah,,5.0,,,2.0,2.0,2.0,4.0,0.0268,-0.3,,5.0,1.0,3.0,,1.0,,,,,4.0,1.0,2.0,2.0,,,,,
14771800,away,Al-Qadsiah,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15780,M,914501,EUR,925344000,F,32,32,False,12.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,8.0,3.0,1.0,,1.0,,,,,90.0,26.0,6.3,7.0,0.0492565,,3,,-0.27,0.29,0.16,,,,4.0,,,,,,3.0,0.7835,-0.11,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,0.6885,1.0,,1.0,1.0,,,,1.0,mateoretegui
14771800,away,Al-Qadsiah,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,F,10,10,False,35.0,31.0,1.0,,0.0,9.0,9.0,22.0,26.0,2.0,,2.0,,,,,,65.0,52.0,6.7,12.0,0.157532,,4,,0.25,0.21,0.0,,Musab Fahz Aljuwayr,,4.0,,2.0,1.0,1.0,1.0,,0.1957,-0.38,,2.0,,1.0,,1.0,1.0,,,0.0496,2.0,,3.0,1.0,,,,,
14771800,away,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,2.0,,,,,,25.0,16.0,6.3,5.0,0.0328877,,2,,-0.06,0.05,-0.06,,,,,,1.0,,,,2.0,0.043,-0.28,,,,,,1.0,,,,,2.0,,,,,,,,
14771800,away,Al-Qadsiah,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,,25.0,9.0,6.6,4.0,0.0771348,,0,,0.02,0.12,-0.01,,,,,,,,,,2.0,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,1.0,,
14771800,away,Al-Qadsiah,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,71,71,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,2.0,,,,,,18.0,6.0,6.4,1.0,0.00210702,,0,,-0.05,0.02,-0.03,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
14771800,away,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,16.0,14.0,2.0,1.0,0.0,3.0,3.0,11.0,13.0,1.0,,1.0,,,,,,18.0,23.0,6.8,6.0,0.0840939,,0,,0.15,0.07,0.15,,,,1.0,,,,1.0,1.0,,,,,1.0,,3.0,,,,,,,4.0,2.0,,,,,,,
14771800,away,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,,1.0,,,,,,13.0,8.0,6.5,1.0,0.00118376,,0,,-0.01,0.01,-0.05,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14771800,away,Al-Qadsiah,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771800,away,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771800,away,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771800,away,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Saif Rashad Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
