match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_interceptionWon,stat_wonTackle,stat_accurateCross,stat_wonContest,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_fouls,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine
12448322,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,33.0,25.0,2.0,1.0,1.0,7.0,8.0,18.0,25.0,3.0,,,79.0,61.0,8.5,15.0,0.281525,6,,,5.0,10.0,8.0,2.0,,4.0,5.0,8.0,4.0,1.0,1.0,2.0,1.0,0.445,1.0,1.0,,,4.0,,1.0,0.1583,luukdejong9,,,1.0,True,3.0,,,,
12448322,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,True,9.0,9.0,,,1.0,4.0,4.0,5.0,5.0,2.0,,,21.0,19.0,7.6,3.0,0.299335,2,,,,1.0,3.0,,,,3.0,,1.0,,,2.0,1.0,0.2198,,1.0,,,1.0,,1.0,0.428,ismaelsaibari,,,1.0,,1.0,1.0,,,
12448322,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,11.0,6.0,6.4,,0.00136631,0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,True,11.0,10.0,,,0.0,3.0,3.0,7.0,9.0,1.0,,,11.0,16.0,6.4,4.0,0.0167887,0,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,9.0,7.0,,,0.0,5.0,5.0,2.0,4.0,1.0,,,11.0,16.0,7.5,3.0,0.0135104,1,,,,6.0,2.0,1.0,1.0,,,5.0,,,,1.0,,0.396,,1.0,,1.0,,,1.0,0.1409,,,1.0,,,,,,,
12448322,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Rick Karsdorp,,,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Wessel Kuhn,Wessel Kuhn,,kuhn-wessel,W. Kuhn,D,5,185,99,M,1470004,EUR,1158364800,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Tai Abed,,,tay-abed-kassus,T. A. Kassus,M,55,177,584,M,1160250,EUR,1091491200,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,28.0,20.0,15.0,7.0,0.0,17.0,19.0,3.0,9.0,10.0,4.0,6.0,90.0,39.0,7.2,8.0,0.00045839,0,-0.2224,,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,
12448322,away,NAC Breda,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,170,M,943926,EUR,939859200,D,44,44,False,29.0,20.0,3.0,1.0,0.0,12.0,16.0,9.0,15.0,5.0,,,90.0,49.0,6.6,14.0,0.0468274,1,,2.0,3.0,6.0,5.0,1.0,,4.0,3.0,3.0,,1.0,,1.0,1.0,0.0492,1.0,,1.0,,3.0,1.0,,,,,,1.0,,,,,,
12448322,away,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,33.0,25.0,8.0,3.0,0.0,17.0,18.0,8.0,15.0,5.0,,,90.0,61.0,7.4,10.0,0.0045133,1,,,4.0,4.0,10.0,1.0,,12.0,1.0,1.0,,1.0,2.0,4.0,2.0,0.0271,2.0,4.0,,,1.0,,,,,,,2.0,,,,,,
12448322,away,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,47.0,34.0,16.0,9.0,0.0,17.0,19.0,17.0,29.0,5.0,,,90.0,75.0,6.7,17.0,0.0678633,0,,1.0,6.0,7.0,9.0,1.0,,10.0,,4.0,,,1.0,2.0,1.0,,2.0,,,,1.0,1.0,,,,,,1.0,True,,,,1.0,
12448322,away,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,28.0,22.0,4.0,1.0,0.0,11.0,14.0,12.0,19.0,5.0,,,90.0,62.0,7.3,14.0,0.0986686,0,,5.0,1.0,9.0,5.0,2.0,1.0,5.0,1.0,3.0,,,2.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,1.0
12448322,away,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,31.0,24.0,6.0,4.0,0.0,12.0,15.0,12.0,16.0,8.0,,,90.0,47.0,7.3,8.0,0.0728012,0,,,1.0,3.0,9.0,1.0,5.0,,,2.0,,,1.0,2.0,1.0,,2.0,,,5.0,2.0,,,,,,,,,,,,,
12448322,away,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,M,77,77,False,25.0,17.0,4.0,1.0,0.0,8.0,9.0,9.0,17.0,5.0,,,78.0,38.0,7.6,11.0,0.0745687,5,,1.0,,2.0,1.0,,1.0,,1.0,1.0,4.0,,,,,0.2605,,,,1.0,1.0,,1.0,0.148,,,1.0,1.0,,,,,,
12448322,away,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,M,39,39,False,47.0,36.0,9.0,3.0,0.0,16.0,17.0,21.0,34.0,11.0,,,90.0,61.0,6.2,16.0,0.151707,5,,4.0,,6.0,1.0,1.0,1.0,,,,2.0,3.0,,1.0,,0.0861,,,1.0,,1.0,2.0,,,,,,2.0,,,,,,
12448322,away,NAC Breda,Adam Kaied,,,adam-kaied,A. Kaied,F,18,177,5317,M,1106666,EUR,1015027200,M,14,14,False,15.0,10.0,2.0,,0.0,5.0,5.0,5.0,11.0,2.0,,,55.0,30.0,6.7,11.0,0.00608746,0,,1.0,,3.0,4.0,1.0,,2.0,4.0,,,,,4.0,,,,3.0,,,,2.0,,,,,,,,,,,,
12448322,away,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,,,87.0,21.0,6.4,4.0,0.0224767,3,,,2.0,4.0,2.0,1.0,,,1.0,2.0,2.0,,,,,0.1513,,,,,,,1.0,0.1597,,1.0,,1.0,,,,,,
12448322,away,NAC Breda,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,29,29,False,22.0,14.0,3.0,2.0,0.0,6.0,6.0,8.0,16.0,1.0,,,90.0,38.0,6.9,12.0,0.105242,3,,,2.0,7.0,2.0,2.0,1.0,4.0,,3.0,1.0,1.0,,,,0.3055,,,,,2.0,,1.0,0.2412,,,,1.0,,1.0,,,,
12448322,away,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165,364,M,1513787,EUR,1141948800,F,19,19,True,17.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,12.0,4.0,,,35.0,24.0,6.7,4.0,0.0154961,1,,,,1.0,1.0,,2.0,,2.0,,,,,,,0.0194,,,,1.0,,,1.0,0.0436,,,,,,,,,,
12448322,away,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,M,11,11,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,2.0,,,12.0,7.0,6.4,2.0,3.207e-05,0,,,,3.0,2.0,,1.0,,,,,,,2.0,,,,2.0,,,,1.0,,,,,,1.0,,,,,,
12448322,away,NAC Breda,Kacper Kostorz,,,kacper-kostorz,K. Kostorz,F,,188,270,M,882645,EUR,935193600,F,9,9,True,1.0,,,,0.0,,,,1.0,1.0,,,10.0,3.0,7.3,1.0,,1,,,,,,,,,,,,,,,,0.0582,,,,,,,1.0,0.6773,,,1.0,,,,,,,
12448322,away,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185,100,M,226762,EUR,737683200,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448322,away,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
