match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside
12448392,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,36.0,22.0,22.0,9.0,0.0,17.0,20.0,5.0,16.0,15.0,2.0,3.0,4.0,90.0,51.0,7.7,14.0,0.00105765,0,0.2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448392,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,52.0,39.0,8.0,4.0,0.0,13.0,18.0,27.0,36.0,6.0,,,,89.0,77.0,7.4,16.0,0.0987564,0,,Oliver Braude,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12448392,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,False,57.0,47.0,6.0,2.0,0.0,26.0,29.0,21.0,28.0,3.0,,,,90.0,70.0,7.9,10.0,0.02645,1,,,,,5.0,2.0,6.0,3.0,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.1555,0.8936,,,,,,,,,
12448392,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,62.0,52.0,12.0,7.0,0.0,26.0,32.0,26.0,30.0,6.0,,,,90.0,79.0,7.7,11.0,0.0314146,2,,,,,2.0,3.0,3.0,3.0,,,8.0,,,,2.0,,2.0,,,2.0,2.0,0.0711,0.4776,,,,,,,,,
12448392,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,11,11,False,22.0,19.0,1.0,,1.0,8.0,10.0,17.0,20.0,3.0,,,,90.0,56.0,7.7,13.0,0.318397,0,,,8.0,6.0,,,5.0,,2.0,,3.0,,,,4.0,,,,,4.0,1.0,,,2.0,1.0,1.0,,,,,,
12448392,home,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,6,6,False,25.0,21.0,1.0,,1.0,3.0,6.0,18.0,19.0,2.0,,,,60.0,35.0,7.1,7.0,0.0625449,0,,,,,,1.0,3.0,4.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,3.0,,,,,,
12448392,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,23.0,19.0,,,0.0,7.0,8.0,12.0,15.0,5.0,,,,76.0,39.0,6.6,9.0,0.0147959,1,,,,,1.0,,7.0,6.0,4.0,1.0,2.0,4.0,2.0,1.0,,,,,,,1.0,0.0454,,2.0,,2.0,1.0,,,,,
12448392,home,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178,432,M,1015627,EUR,975196800,M,20,20,False,33.0,29.0,,,0.0,4.0,5.0,25.0,32.0,2.0,,,,90.0,64.0,8.1,15.0,0.386714,4,,,4.0,,1.0,2.0,7.0,7.0,4.0,2.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,0.1516,0.8366,1.0,,4.0,3.0,1.0,,,,
12448392,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,32.0,27.0,4.0,2.0,0.0,12.0,13.0,15.0,19.0,4.0,,,,90.0,39.0,6.9,5.0,0.0309527,0,,,,,1.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,3.0,,,,,,,,True,,,
12448392,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,M,7,7,False,5.0,5.0,,,0.0,,,5.0,5.0,,,,,45.0,13.0,6.7,2.0,0.0160033,2,,Ché,,,,,4.0,4.0,1.0,1.0,,1.0,1.0,2.0,,Nunnely,,,,,1.0,0.0989,,2.0,,1.0,,1.0,,2.0,,
