match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork
10411730,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,35.0,24.0,24.0,13.0,16.0,18.0,8.0,17.0,1.0,1.0,1.0,9.0,3.0,1.0,2.0,1.0,1.0,90.0,44.0,6.8,11.0,0.0,0.0,0.0224608,0,-0.1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,False,23.0,16.0,3.0,,10.0,15.0,6.0,8.0,,2.0,3.0,3.0,,,,,,90.0,31.0,6.8,7.0,0.0,0.0,0.00089613,0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Gary Medel,gary-medel,G. Medel,D,17,171,1848,M,,22975,EUR,554947200,D,17,17,False,38.0,30.0,7.0,1.0,27.0,33.0,3.0,5.0,,4.0,6.0,6.0,,,,,,90.0,51.0,6.7,8.0,0.0,0.0,0.00087955,0,,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,,365992,EUR,832464000,D,14,14,False,26.0,22.0,4.0,2.0,13.0,15.0,9.0,12.0,,1.0,5.0,7.0,,,,,,90.0,40.0,6.4,7.0,0.0,0.0,0.00595581,0,,2.0,6.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10411730,home,Bologna,Denso Kasius,denso-kasius,D. Kasius,D,30,186,392,M,,1008111,EUR,1033862400,M,33,33,False,26.0,16.0,7.0,2.0,8.0,15.0,9.0,12.0,,4.0,1.0,3.0,,,,,,65.0,52.0,7.5,14.0,0.0925,0.0,0.131145,3,,2.0,3.0,,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,
10411730,home,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,8,8,False,27.0,23.0,2.0,2.0,7.0,7.0,16.0,22.0,,4.0,1.0,2.0,,,,,,89.0,48.0,6.9,12.0,0.1251,0.1494,0.016176,3,,2.0,7.0,,2.0,,2.0,2.0,,,2.0,1.0,2.0,4.0,2.0,,,,,,,1.0,2.0,2.0,,,,,,
10411730,home,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1247,M,,844234,EUR,853027200,M,30,30,False,46.0,37.0,2.0,,23.0,27.0,14.0,19.0,2.0,6.0,6.0,11.0,,,,,,90.0,69.0,7.1,11.0,0.0197,0.0,0.0107774,1,,3.0,6.0,3.0,1.0,,1.0,,4.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
10411730,home,Bologna,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,50,50,False,29.0,19.0,8.0,3.0,7.0,11.0,13.0,20.0,,6.0,1.0,5.0,,,,,,90.0,54.0,7.1,13.0,0.0544,0.0,0.179054,1,,,3.0,,1.0,,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
10411730,home,Bologna,Roberto Soriano,roberto-soriano,R. Soriano,M,,182,251,,,80406,EUR,665971200,F,21,21,False,34.0,23.0,1.0,,6.0,8.0,17.0,26.0,1.0,2.0,,4.0,,,,,,64.0,40.0,6.7,13.0,0.0288,0.078,0.135926,1,,2.0,4.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,True,,,,,
10411730,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,False,30.0,20.0,3.0,1.0,7.0,8.0,16.0,27.0,3.0,6.0,1.0,2.0,,,,,,78.0,53.0,6.7,20.0,0.1014,0.4353,0.0740295,3,,3.0,9.0,1.0,1.0,,2.0,2.0,2.0,,5.0,,2.0,4.0,2.0,,,,3.0,,1.0,1.0,,1.0,,1.0,,,,
10411730,home,Bologna,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,9,9,False,26.0,17.0,1.0,,10.0,11.0,7.0,17.0,3.0,8.0,,4.0,,,,,,90.0,48.0,7.4,19.0,0.344,0.7526,0.0111447,3,,1.0,3.0,,,,3.0,1.0,2.0,2.0,2.0,,,7.0,3.0,,,,,,2.0,,1.0,1.0,,,1.0,1.0,,
10411730,home,Bologna,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,M,55,55,True,7.0,4.0,,,,1.0,4.0,6.0,,1.0,,1.0,,,,,,26.0,9.0,6.5,4.0,0.0,0.0,0.00795893,0,,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,Emanuel,Vignato,,,,,,,,,,,,,
10411730,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,5.0,3.0,2.0,,,1.0,4.0,7.0,1.0,1.0,,2.0,,,,,,25.0,12.0,6.6,4.0,0.0555,0.0,0.00346906,1,,,,,,,,,,,3.0,,,,,,,,1.0,,,1.0,,,,,,,,
10411730,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,True,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0272,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10411730,home,Bologna,Francesco Bardi,francesco-bardi,F. Bardi,G,24,188,63,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Matteo Angeli,matteo-angeli,M. Angeli,D,4,175,54,M,,1069034,EUR,1041206400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Wisdom Amey,wisdom-amey,W. Amey,D,6,187,161,M,,1118232,EUR,1123718400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Wisdom Amey,,,,,,,,,,,,,,
10411730,home,Bologna,Ibrahima Mbaye,ibrahima-mbaye,I. Mbaye,D,20,188,229,M,,249627,EUR,785203200,D,92,92,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,home,Bologna,Nicola Sansone,nicola-sansone,N. Sansone,F,,175,193,M,,100580,EUR,684460800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Nicola,Sansone,,,,,,,,,,,,,
10411730,home,Bologna,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185,362,M,,1121578,EUR,1079568000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Antonio Raimondo,,,,,,,,,,,,,,
10411730,home,Bologna,Musa Barrow,musa-barrow,M. Barrow,F,99,183,3265,M,,916680,EUR,911001600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411730,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,29.0,20.0,17.0,8.0,12.0,14.0,8.0,15.0,,,1.0,6.0,2.0,2.0,4.0,2.0,2.0,90.0,37.0,6.9,9.0,0.0,0.0,0.00431275,0,0.4153,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10411730,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,False,37.0,29.0,7.0,5.0,10.0,11.0,19.0,26.0,1.0,1.0,3.0,5.0,,,,,,90.0,62.0,7.1,12.0,0.2488,0.0,0.00954214,2,,2.0,4.0,2.0,,,,,,,,1.0,,,1.0,,,,,,2.0,,4.0,,,,,,,
