match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_wasFouled,captain,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goodHighClaim,stat_punches
12499476,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,42.0,29.0,23.0,10.0,0.0,23.0,27.0,6.0,15.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,90.0,49.0,5.9,13.0,0.00248785,0,-1.2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499476,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,35.0,31.0,4.0,1.0,0.0,11.0,11.0,21.0,28.0,1.0,,,,7.0,,,90.0,54.0,7.2,11.0,0.066884,1,,,,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0305,0.1912,1.0,,,,,,,,,,,,,,,
12499476,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,19.0,19.0,4.0,4.0,0.0,13.0,13.0,6.0,6.0,1.0,,,1.0,4.0,,,71.0,23.0,6.5,,0.00496747,0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12499476,home,VfL Wolfsburg,David Odogu,odogu-david,D. Odogu,D,27,190,1304,M,1424191,EUR,1149292800,D,33,33,False,33.0,31.0,4.0,3.0,0.0,27.0,28.0,4.0,5.0,7.0,,,12.0,3.0,,,90.0,57.0,7.2,3.0,0.00323513,1,,,,,,2.0,6.0,2.0,,,2.0,1.0,3.0,2.0,1.0,2.0,0.2012,,,4.0,1.0,1.0,,,,,,,,,,,,
12499476,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,19.0,10.0,,,1.0,2.0,4.0,11.0,25.0,,1.0,,2.0,3.0,,,71.0,46.0,6.9,22.0,0.362405,2,,,,10.0,3.0,1.0,5.0,,,,,,,,2.0,1.0,0.1111,,3.0,,1.0,,jakub.kaminskii,2.0,1.0,1.0,,,,,,,,
12499476,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,False,26.0,24.0,2.0,1.0,0.0,11.0,12.0,13.0,14.0,6.0,,,2.0,5.0,,,86.0,45.0,6.9,4.0,0.0130195,3,,Bence Dárdai,,,,1.0,5.0,1.0,,,,1.0,3.0,2.0,1.0,2.0,0.3356,,,,1.0,,,1.0,2.0,1.0,1.0,3.0,,,,,,
12499476,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,53.0,44.0,6.0,4.0,0.0,26.0,29.0,21.0,32.0,4.0,1.0,,3.0,7.0,,,90.0,80.0,6.8,17.0,0.124372,0,,,,8.0,3.0,1.0,5.0,2.0,,,,5.0,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,True,1.0,,,,
12499476,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,44.0,37.0,8.0,4.0,0.0,16.0,17.0,21.0,30.0,4.0,1.0,,2.0,2.0,,,90.0,63.0,6.5,12.0,0.026394,2,,,,3.0,,2.0,5.0,,2.0,,,1.0,,,,2.0,0.1928,0.3175,,1.0,,,,,,,1.0,4.0,,,,,,
12499476,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,37.0,25.0,2.0,1.0,0.0,10.0,13.0,16.0,27.0,5.0,1.0,,1.0,4.0,,,86.0,56.0,6.1,20.0,0.409241,1,,,,3.0,1.0,1.0,6.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,0.0305,0.0274,1.0,3.0,,1.0,,2.0,,,,1.0,,1.0,1.0,,,
12499476,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,32.0,25.0,2.0,2.0,0.0,6.0,8.0,21.0,26.0,9.0,1.0,,1.0,4.0,,,90.0,55.0,7.5,14.0,0.191968,2,,,,2.0,2.0,6.0,13.0,1.0,,,,,2.0,,3.0,2.0,0.2388,,4.0,4.0,,,,3.0,2.0,,,3.0,,,,1.0,,
