match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_shotOffTarget,stat_goalAssist,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_aerialLost,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_lastManTackle,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
10438174,home,Chaves,Gonçalo Filipe,Gonçalo Filipe,goncalo-filipe,G. Filipe,G,28,194,11,M,1397563,EUR,957052800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,home,Chaves,João Queirós,,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,home,Chaves,Nélson Monte,,nelson-monte,N. Monte,D,4,187,67,M,831014,EUR,807062400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,home,Chaves,Gui Silva,Guilherme,guilherme,G. Silva,D,4,191,12,M,1401182,EUR,972086400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,away,Sporting CP,Antonio Adán,,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,22.0,16.0,10.0,4.0,15.0,17.0,1.0,5.0,,1.0,7.0,,,1.0,1.0,,,3.0,,,90.0,34.0,6.3,6.0,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438174,away,Sporting CP,Ousmane Diomande,Ousmane,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,52.0,47.0,2.0,1.0,26.0,28.0,21.0,24.0,3.0,7.0,3.0,,2.0,,,,,,,,71.0,67.0,6.9,6.0,1,Diomande,,,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,ousdiomande,,,,,,
10438174,away,Sporting CP,Sebastián Coates,Sebastián,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,53.0,41.0,6.0,,33.0,38.0,8.0,15.0,1.0,3.0,6.0,,,,,,,,,,90.0,61.0,6.4,12.0,0,Coates,,,5.0,,,,2.0,,,,,5.0,,,,,,,True,,,1.0,,,,,,,,,
10438174,away,Sporting CP,Gonçalo Inácio,Gonçalo,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,64.0,53.0,11.0,7.0,31.0,37.0,22.0,27.0,2.0,2.0,6.0,,,,,,,,,,90.0,77.0,7.6,11.0,0,Inácio,,,6.0,1.0,1.0,,5.0,4.0,3.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,goncaloinacio_25,,,1.0,,,
10438174,away,Sporting CP,Héctor Bellerín,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,M,19,19,False,42.0,34.0,1.0,,15.0,19.0,20.0,28.0,6.0,1.0,4.0,,1.0,,,,,,,,90.0,79.0,6.1,21.0,0,,5.0,1.0,3.0,1.0,,,1.0,3.0,2.0,,,,1.0,3.0,,,,,,,,,,,Bellerín,,,,,,
10438174,away,Sporting CP,Pedro Gonçalves,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,28,28,False,37.0,33.0,1.0,1.0,15.0,16.0,18.0,23.0,6.0,,8.0,,2.0,,,,,,,,90.0,68.0,8.9,13.0,4,,2.0,,10.0,4.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,,1.0,2.0,,1.0,,1.0,,2.0,2.0,,1.0,,pedroogoncalves28,,,,1.0,,
10438174,away,Sporting CP,Manuel Ugarte,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,15,15,False,45.0,42.0,4.0,4.0,25.0,26.0,17.0,19.0,5.0,1.0,11.0,,3.0,,,,,,,,81.0,64.0,7.6,6.0,1,,,,11.0,1.0,1.0,,2.0,9.0,7.0,3.0,1.0,,2.0,,,,,1.0,,,,,1.0,,ugartemanu,,,,,,
10438174,away,Sporting CP,Nuno Santos,Nuno,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,32.0,24.0,5.0,4.0,10.0,11.0,15.0,28.0,3.0,,7.0,,,,,,,,,,90.0,64.0,7.3,21.0,6,Santos,7.0,1.0,2.0,,,1.0,3.0,,,3.0,1.0,1.0,2.0,,,,,,,4.0,1.0,1.0,2.0,1.0,,2.0,,,,,
10438174,away,Sporting CP,Marcus Edwards,,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,39.0,31.0,1.0,1.0,7.0,7.0,24.0,33.0,6.0,,3.0,,,,,,,,,,71.0,47.0,7.4,12.0,0,,1.0,,3.0,3.0,2.0,,,1.0,,1.0,,,2.0,1.0,,,,2.0,,,,2.0,,,,,2.0,,,,
10438174,away,Sporting CP,Francisco Trincão,Francisco,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,24.0,20.0,1.0,1.0,6.0,8.0,15.0,20.0,7.0,,3.0,,,,,,,,,,60.0,39.0,7.0,11.0,1,Trincão,4.0,1.0,5.0,3.0,1.0,,,1.0,,,3.0,,2.0,1.0,,,,3.0,,,,2.0,1.0,,trincao,,1.0,,,,
10438174,away,Sporting CP,Paulinho,,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,False,26.0,19.0,1.0,1.0,10.0,12.0,9.0,14.0,1.0,,1.0,,1.0,,,,,,,,80.0,31.0,7.0,7.0,1,,,,2.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,1.0,1.0,
10438174,away,Sporting CP,Hidemasa Morita,Hidemasa,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,True,12.0,12.0,1.0,1.0,8.0,8.0,4.0,4.0,4.0,,6.0,,2.0,,,,,,,,30.0,19.0,6.5,3.0,0,Morita,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,
10438174,away,Sporting CP,Jeremiah St. Juste,,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,15.0,9.0,2.0,,9.0,12.0,,3.0,3.0,1.0,1.0,,2.0,,,,,,,,19.0,21.0,6.2,7.0,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
10438174,away,Sporting CP,Arthur Gomes,,arthur-gomes,Arthur Gomes,M,11,175,670,M,822524,EUR,899424000,M,33,33,True,14.0,10.0,1.0,,6.0,8.0,4.0,6.0,1.0,,2.0,,,,,,,,,,19.0,16.0,6.4,4.0,0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10438174,away,Sporting CP,Youssef Chermiti,,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,1145627,EUR,1085356800,F,79,79,True,3.0,3.0,,,1.0,1.0,2.0,2.0,3.0,,1.0,,2.0,,,,,,,,10.0,7.0,5.3,1.0,2,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,2.0,,,,,1.0
10438174,away,Sporting CP,Mateo Tanlongo,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,1087046,EUR,1060646400,M,32,32,True,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,9.0,1.0,6.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,away,Sporting CP,Franco Israel,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,away,Sporting CP,Matheus Reis,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,away,Sporting CP,Ricardo Esgaio,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438174,away,Sporting CP,Abdul Fatawu Issahaku,,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,1103589,EUR,1078704000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,issahaku10,,,,,,
