match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_lastManTackle,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,captain,stat_hitWoodwork,stat_totalOffside,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAGoal,stat_errorLeadToAShot
14429567,home,Al-Nassr,João Félix,,,joao-felix,J. Félix,F,79,181.0,126099,M,851671,EUR,942192000,F,79,79,False,33.0,29.0,,,0.0,4.0,4.0,25.0,29.0,1.0,3.0,1.0,,,,,90.0,43.0,10.0,5.0,0.181464,,4,,0.38,0.51,0.13,,2.0,1.0,1.0,,1.0,,4.0,1.0,1.0,,,,JFélix,,3.0,,0.7367,1.0,1.0,,1.0,,1.0,3.0,1.7911,,1.0,,,1.0,,,,,,,,,
14429567,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,True,30.0,30.0,3.0,3.0,0.0,13.0,13.0,17.0,17.0,,6.0,6.0,,,,,71.0,43.0,7.4,2.0,0.0347251,,0,,0.29,0.09,-0.03,,,,2.0,1.0,3.0,1.0,1.0,,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,M,23,23,True,8.0,6.0,,,0.0,1.0,2.0,5.0,6.0,,,2.0,,,,,11.0,11.0,6.4,4.0,0.00169213,,0,,-0.06,0.0,0.13,,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14429567,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,,2.0,,,,,,11.0,8.0,6.7,1.0,0.00964931,,0,,0.03,0.05,0.13,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
14429567,home,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,2.0,3.0,,,0.00170286,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,F,29,29,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,2.0,6.0,,3.0,0.00880552,,0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
14429567,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,home,Al-Nassr,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,97,97,False,16.0,14.0,5.0,4.0,0.0,12.0,14.0,2.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,90.0,29.0,6.7,3.0,0.00492854,0.8607,0,-1.0172,0.03,-0.09,-0.57,0.39,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,
14429567,away,Al-Fateh,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200,D,44,44,False,21.0,14.0,6.0,1.0,0.0,13.0,15.0,1.0,6.0,,3.0,2.0,,,,,90.0,30.0,5.9,7.0,0.00024856,,1,,-0.03,-0.02,-0.38,,,,,,,,,,4.0,3.0,,,,,,1.0,0.1064,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,43.0,34.0,18.0,12.0,0.0,20.0,25.0,14.0,18.0,3.0,4.0,5.0,,,,,90.0,57.0,7.5,14.0,0.0586093,,0,,0.31,0.02,-0.49,,,,4.0,1.0,,1.0,1.0,1.0,6.0,1.0,,2.0,,,,,,,,,1.0,,,,,1.0,,True,,,,,,,2.0,2.0,,,
14429567,away,Al-Fateh,Faisal Darisi,,,faisal-darisi,F. Darisi,D,5,178.0,7,M,925919,EUR,855619200,D,5,5,False,4.0,2.0,1.0,,0.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,28.0,8.0,6.5,2.0,9.758e-05,,1,,-0.02,0.0,-0.11,,,,,,,,,,2.0,1.0,,,,,1.0,,0.0291,0.0,,,,,,,0.416,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,M,15,15,False,27.0,20.0,,,0.0,6.0,9.0,14.0,18.0,2.0,4.0,3.0,,,,,90.0,62.0,6.1,17.0,0.113384,,0,,0.01,0.06,-0.42,,2.0,,7.0,3.0,,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,4.0,,,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,
14429567,away,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,22.0,18.0,1.0,,0.0,12.0,12.0,6.0,10.0,,,2.0,,,,,82.0,35.0,6.8,6.0,0.0021805,,1,,-0.06,0.02,-0.06,,,,2.0,,,,,,2.0,,,,,,1.0,1.0,0.2593,0.32,,,,,,1.0,0.9544,2.0,,,,,,,,,,2.0,,,
14429567,away,Al-Fateh,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200,M,33,33,False,37.0,29.0,9.0,3.0,0.0,19.0,21.0,10.0,16.0,2.0,6.0,5.0,,,,,89.0,54.0,6.0,15.0,0.0149646,,0,,0.08,0.07,-0.39,,,,9.0,1.0,,3.0,,3.0,,3.0,2.0,4.0,,,,2.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,
14429567,away,Al-Fateh,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,M,50,50,False,17.0,14.0,1.0,1.0,0.0,3.0,4.0,11.0,13.0,1.0,3.0,3.0,,,,,90.0,33.0,6.5,7.0,0.0376733,,0,,0.09,0.11,-0.1,,1.0,1.0,4.0,,,,1.0,1.0,3.0,1.0,,1.0,,,,,,,3.0,,,,,,,1.0,1.0,,,2.0,,,,,,1.0,,,
14429567,away,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,F,11,11,False,15.0,11.0,1.0,,0.0,4.0,4.0,7.0,11.0,2.0,5.0,1.0,,,,,90.0,34.0,6.7,13.0,0.0498461,,2,,-0.04,0.15,0.15,,4.0,1.0,6.0,,2.0,,1.0,,1.0,,,,,,1.0,,0.0939,-0.11,4.0,,,1.0,,,0.0485,3.0,1.0,,,4.0,,,,,,,,,
14429567,away,Al-Fateh,Matías Vargas,,,matias-vargas,M. Vargas,M,10,168.0,1157,M,796723,EUR,863049600,F,10,10,False,24.0,17.0,5.0,,0.0,7.0,8.0,10.0,16.0,,6.0,9.0,,,,,89.0,51.0,6.4,21.0,0.0685518,,1,,-0.04,0.33,0.17,,4.0,,11.0,1.0,2.0,3.0,,,,3.0,,1.0,,,,1.0,0.0182,-0.11,4.0,,,1.0,,,,4.0,1.0,,,,,,,,,,,,
14429567,away,Al-Fateh,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,9,9,False,26.0,24.0,1.0,1.0,0.0,12.0,12.0,12.0,14.0,1.0,2.0,2.0,,,,,89.0,37.0,6.1,7.0,0.0175386,,3,,-0.04,-0.15,-0.08,,,,6.0,1.0,,2.0,,2.0,1.0,1.0,1.0,3.0,karltokoekambi,1.0,3.0,,0.8405,-0.03,,,,,,,1.0659,1.0,,,,,,,,,,,,,1.0
14429567,away,Al-Fateh,Fahad Zubaidi,Fahad Zubaidi,,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000,F,27,27,True,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,2.0,1.0,,,,,62.0,25.0,7.0,10.0,0.340361,,1,,0.36,0.09,0.0,,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,6.0,,1.0,1.0,1.0,0.0961,-0.02,,,1.0,,,,0.1336,,,,,1.0,,,,,,,,,
14429567,away,Al-Fateh,Jefferson Ramos,Jefferson Ramos,,jefferson-ramos,J. Ramos,F,21,187.0,28,M,2278322,EUR,1115942400,F,21,21,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,1.0,,,,,8.0,5.0,6.5,2.0,0.00792146,,0,,0.06,,0.13,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Mahdi Al Obod,Mahdi Al Obod,,mahdi-al-obod,M. A. Obod,M,24,,5,M,1917052,EUR,1132012800,F,24,24,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,0.0,,,,,,1.0,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Habib Al-Wutaian,,,habib-al-wutaian,H. Al-Wutaian,G,31,183.0,101,M,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Sattam Al Tumbukti,Sattam Al Tumbukti,,sattam-al-tumbukti,S. A. Tumbukti,M,87,,5,M,1472755,EUR,999561600,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429567,away,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
