match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_errorLeadToAShot,stat_keyPass,stat_totalCross,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goals,stat_accurateCross,player_sofascoreId,stat_totalOffside,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_lastManTackle
12499349,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,True,19.0,16.0,,,0.0,8.0,8.0,10.0,14.0,4.0,,,,45.0,23.0,6.4,5.0,0.0970343,0,,,,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,3.0,,,,,,2.0,,,,,,,
12499349,home,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,990209,EUR,981504000,M,26,26,True,17.0,16.0,,,0.0,4.0,5.0,12.0,13.0,,,,,17.0,20.0,6.1,2.0,0.00685283,2,,,,,1.0,,1.0,,,,,,,,,,,,0.2983,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,
12499349,home,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,,,,17.0,12.0,6.1,5.0,0.00731681,1,,,,1.0,,3.0,,,,,,,,,,,,,0.2735,,1.0,,,,,2.0,,,,,,,,,1.0,,
12499349,home,Como,Federico Barba,federico-barba,F. Barba,D,93,188,857,M,184417,EUR,746841600,D,93,93,True,8.0,8.0,,,0.0,2.0,2.0,6.0,7.0,1.0,,,,11.0,10.0,6.4,1.0,0.0020396,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12499349,home,Como,Alessandro Gabrielloni,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,813070,EUR,773798400,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,,11.0,5.0,6.6,,0.024361,0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499349,home,Como,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,home,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,home,Como,Marco Sala,sala-marco,M. Sala,D,3,182,232,M,927312,EUR,928454400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,home,Como,William Feola,william-feola,W. Feola,D,22,180,49,M,1564669,EUR,1136332800,D,57,57,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,home,Como,Giuseppe Mazzaglia,giuseppe-mazzaglia,G. Mazzaglia,M,58,180,121,M,1629002,EUR,1145491200,M,58,58,True,,,,,,,,,,,,,,,,,,,0,,Giuseppe Mazzaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,home,Como,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,M,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,home,Como,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182,8543,M,1066729,EUR,1074556800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,Ali Jasim Elaibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ali_jasim.7,,,,,,
12499349,home,Como,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gallobelotti,,,,,,
12499349,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,45.0,35.0,20.0,10.0,0.0,32.0,34.0,3.0,11.0,8.0,,,1.0,90.0,49.0,6.7,10.0,0.00048847,0,0.1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12499349,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,27.0,22.0,1.0,1.0,0.0,13.0,14.0,9.0,15.0,3.0,,,,79.0,48.0,7.3,8.0,0.00549194,0,,,,,1.0,,7.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,2.0,,,,,,,2.0,,,2.0,2.0,,,,,,,,,
12499349,away,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,53.0,45.0,8.0,3.0,0.0,32.0,36.0,13.0,17.0,3.0,,,,87.0,62.0,7.3,8.0,0.00525772,1,,,,,3.0,,6.0,3.0,,1.0,1.0,,3.0,,,1.0,,,0.9428,0.9937,,1.0,,,,,,,1.0,,,,True,,,,
12499349,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,59.0,53.0,8.0,5.0,0.0,40.0,44.0,13.0,15.0,3.0,,,,90.0,71.0,7.5,6.0,0.229596,0,,,,2.0,3.0,3.0,6.0,3.0,1.0,,,,2.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,
12499349,away,Lazio,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,30,30,False,15.0,11.0,1.0,1.0,1.0,5.0,6.0,9.0,15.0,3.0,,,,65.0,43.0,6.5,11.0,0.0546461,1,,,,,1.0,6.0,6.0,,1.0,2.0,2.0,1.0,1.0,3.0,,,,,0.0358,,1.0,,2.0,6.0,,1.0,4.0,2.0,,3.0,nuno_tavares71,,,,,,
12499349,away,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,51.0,44.0,10.0,6.0,0.0,20.0,20.0,24.0,32.0,8.0,,,,90.0,58.0,7.0,10.0,0.018198,0,,,,1.0,,3.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,MatteoGuendouzi,,,,,,
12499349,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,False,48.0,40.0,5.0,3.0,0.0,22.0,23.0,18.0,25.0,4.0,,,,90.0,54.0,6.6,11.0,0.270048,0,,,,,,5.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,
12499349,away,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,M,18,18,False,17.0,17.0,1.0,1.0,0.0,1.0,1.0,18.0,19.0,2.0,,,,66.0,28.0,6.3,5.0,0.156883,1,,,,2.0,,11.0,1.0,,1.0,,,,,3.0,2.0,,,,0.0342,,,,,3.0,1.0,1.0,4.0,1.0,,2.0,,1.0,,,,,
12499349,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,M,9,9,False,28.0,25.0,2.0,2.0,0.0,11.0,13.0,15.0,18.0,2.0,,,,78.0,42.0,7.3,10.0,0.111392,2,,,,,,6.0,3.0,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,0.179,0.1468,1.0,,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,Pedro,,,,,,
12499349,away,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1223,M,1069244,EUR,931305600,M,14,14,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,2.0,,,,45.0,14.0,6.7,4.0,0.0316367,0,,,,,3.0,2.0,3.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12499349,away,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,11,11,False,15.0,8.0,,,0.0,3.0,3.0,5.0,12.0,,,,,90.0,34.0,8.7,12.0,0.142387,6,,,,4.0,3.0,9.0,7.0,1.0,,,,2.0,3.0,3.0,,4.0,,,1.5708,1.6174,1.0,,1.0,,1.0,,3.0,1.0,2.0,,tatycastellanos11,1.0,,,,,
12499349,away,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,F,19,19,True,13.0,10.0,,,2.0,4.0,4.0,6.0,9.0,2.0,,,,45.0,20.0,8.0,5.0,0.00337296,2,,,,2.0,4.0,2.0,5.0,,1.0,,,2.0,1.0,,,,,,0.3011,,1.0,,2.0,,1.0,,,,,,boulaye_dia,,,2.0,,,
12499349,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,9.0,8.0,3.0,2.0,0.0,7.0,8.0,1.0,1.0,1.0,,,,24.0,13.0,6.8,3.0,0.0006854,0,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0
12499349,away,Lazio,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,1004505,EUR,1062979200,F,20,20,True,9.0,6.0,,,0.0,5.0,7.0,1.0,2.0,,,,,12.0,12.0,7.1,5.0,0.00320842,1,,,,1.0,,3.0,,,,,,1.0,,1.0,,1.0,,,0.134,0.15,,,,,,,1.0,,1.0,,,,,,,,
12499349,away,Lazio,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,2,2,True,8.0,8.0,,,0.0,7.0,7.0,1.0,1.0,,,,,11.0,11.0,6.5,,0.00011937,0,,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499349,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,9.0,4.0,7.1,1.0,0.00771351,0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,
12499349,away,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191,176,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,away,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,away,Lazio,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,640,M,587628,EUR,856137600,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499349,away,Lazio,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3803,M,910121,EUR,981417600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
