match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
14035942,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,False,True,25.0,11.0,17.0,3.0,0.0,9.0,10.0,2.0,15.0,6.0,2.0,3.0,90.0,30.0,6.7,14.0,0.00070099,0.1882,0,0.6989,-0.01,0.0,0.22,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035942,home,RSC Anderlecht,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,D,7,7,False,,22.0,19.0,,,0.0,8.0,11.0,11.0,11.0,3.0,,,70.0,33.0,6.5,3.0,0.0269208,,0,,-0.05,0.18,0.15,,3.0,5.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035942,home,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189,338,M,1122698,EUR,1050192000,D,3,3,False,,34.0,30.0,3.0,1.0,0.0,22.0,23.0,8.0,11.0,3.0,,,90.0,51.0,7.1,5.0,0.0746609,,0,,0.18,0.11,0.29,,1.0,4.0,10.0,,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14035942,home,RSC Anderlecht,Marco Kana,,,marco-kana,M. Kana,D,55,183,383,M,964759,EUR,1028764800,D,55,55,False,,41.0,37.0,4.0,1.0,0.0,25.0,26.0,12.0,15.0,5.0,,,90.0,52.0,6.8,4.0,0.00468721,,0,,0.03,0.08,0.22,,1.0,2.0,5.0,4.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14035942,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,6,6,False,,41.0,34.0,6.0,2.0,0.0,11.0,11.0,23.0,30.0,3.0,,,90.0,65.0,7.1,11.0,0.134238,,1,,0.34,0.1,0.23,,,2.0,6.0,2.0,1.0,1.0,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,0.0373,-0.12,,,,,,,,,,,
14035942,home,RSC Anderlecht,Nathan De Cat,Nathan De Cat,,nathan-de-cat,N. D. Cat,M,74,192,1673,M,1637689,EUR,1216425600,M,74,74,False,,16.0,12.0,1.0,,0.0,6.0,8.0,6.0,8.0,3.0,,,88.0,30.0,6.7,6.0,0.0096,,4,,0.13,0.13,0.24,,1.0,2.0,1.0,,1.0,1.0,,3.0,,,,2.0,,1.0,1.0,1.0,,,3.0,,0.338,-0.54,1.0,,,,,,,,,,
14035942,home,RSC Anderlecht,Nathan-Dylan Saliba,Nathan Saliba,,nathan-saliba,N. Saliba,M,13,173,636,M,1093229,EUR,1076112000,M,13,13,False,,27.0,22.0,5.0,4.0,0.0,5.0,7.0,17.0,20.0,5.0,,,70.0,40.0,6.9,8.0,0.0259076,,2,,0.17,0.22,0.21,,3.0,5.0,2.0,,1.0,,,4.0,,,,4.0,1.0,2.0,,,,1.0,1.0,,0.1045,-0.25,1.0,,,,,,,,,,
14035942,home,RSC Anderlecht,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173,746,M,867250,EUR,966124800,M,91,91,False,,24.0,20.0,4.0,2.0,0.0,3.0,3.0,17.0,21.0,2.0,,,75.0,36.0,6.8,9.0,0.0296849,,4,,0.01,0.57,-0.06,,1.0,4.0,,,1.0,1.0,,3.0,3.0,2.0,,1.0,,2.0,,2.0,,,1.0,,0.3818,-0.63,,1.0,2.0,3.0,0.9294,,,,,,
14035942,home,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,M,11,11,False,,47.0,38.0,2.0,1.0,0.0,9.0,13.0,29.0,34.0,7.0,,,90.0,62.0,7.8,12.0,0.513384,,2,,0.58,0.4,-0.03,,,2.0,1.0,1.0,,3.0,1.0,2.0,,,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,,0.06,-0.12,,1.0,,,,THazard,,,,,
14035942,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,M,19,19,False,,30.0,24.0,1.0,,0.0,9.0,10.0,15.0,20.0,5.0,,,90.0,58.0,7.1,18.0,0.114616,,1,,0.16,0.26,0.2,,2.0,10.0,,1.0,3.0,2.0,2.0,10.0,5.0,2.0,,3.0,3.0,1.0,3.0,6.0,,2.0,,,0.0468,-0.12,1.0,,,,,,,,,,
