match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,player_sofascoreId,captain,stat_challengeLost,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle
12441710,home,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193.0,2142,M,1012928,EUR,1042761600,G,22,22,False,38.0,18.0,25.0,5.0,0.0,16.0,20.0,2.0,18.0,10.0,1.0,1.0,1.0,90.0,45.0,6.6,20.0,0.00041093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441710,home,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,False,33.0,27.0,1.0,,0.0,19.0,21.0,9.0,15.0,1.0,,,,90.0,68.0,8.0,16.0,0.0308014,1,,,3.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.8976,0.9944,,,,,,,,,,,,,,,,
12441710,home,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,71.0,68.0,11.0,8.0,0.0,48.0,48.0,20.0,23.0,6.0,,,,90.0,82.0,7.6,3.0,0.0162588,0,,,,,1.0,,2.0,,,,8.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12441710,home,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,4,4,False,57.0,55.0,2.0,2.0,0.0,46.0,48.0,9.0,9.0,1.0,,,,90.0,65.0,7.2,2.0,0.005636,0,,,,,5.0,3.0,5.0,,,,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,
12441710,home,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14345,M,361780,EUR,862012800,D,24,24,False,72.0,60.0,11.0,5.0,0.0,37.0,41.0,23.0,33.0,8.0,,,,90.0,94.0,7.2,16.0,0.0268083,1,,,2.0,,,3.0,3.0,,,,1.0,,1.0,3.0,2.0,1.0,,,0.0492,,,c.verdonk,True,3.0,1.0,,,,,,,,,,,
12441710,home,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,33.0,31.0,4.0,3.0,1.0,23.0,24.0,8.0,10.0,8.0,,,,90.0,44.0,7.1,3.0,0.0125617,0,Kodai Sano,,1.0,,1.0,3.0,5.0,,,,2.0,,1.0,2.0,1.0,,,,,,2.0,,,1.0,,2.0,2.0,1.0,,,,,,,,
12441710,home,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175.0,133,M,877456,EUR,905990400,M,14,14,False,27.0,23.0,1.0,1.0,0.0,8.0,10.0,15.0,19.0,3.0,,,,75.0,33.0,6.6,8.0,0.020232,1,,,2.0,,,5.0,1.0,2.0,,,,,,1.0,,,,,0.0604,,2.0,,,1.0,1.0,,,1.0,,,,,,,,
12441710,home,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172.0,611,M,1199057,EUR,1021680000,M,10,10,False,23.0,17.0,3.0,2.0,1.0,6.0,10.0,12.0,15.0,2.0,,,,65.0,34.0,7.2,11.0,1.17187,0,,,2.0,1.0,1.0,3.0,4.0,2.0,,,1.0,,,1.0,,2.0,,,,,,,,1.0,,2.0,2.0,2.0,2.0,,,,,,,
12441710,home,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,False,27.0,21.0,6.0,5.0,1.0,9.0,11.0,12.0,17.0,2.0,,,,90.0,41.0,8.0,11.0,0.228213,1,Sami Ouaissa,,1.0,,,4.0,5.0,,,,,,,1.0,,3.0,2.0,3.0,0.1274,,,,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,
12441710,home,NEC Nijmegen,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,M,5,5,False,15.0,11.0,2.0,1.0,0.0,4.0,7.0,10.0,15.0,2.0,,,,65.0,33.0,6.8,9.0,0.108761,1,,,7.0,3.0,,3.0,6.0,,1.0,,,,,3.0,1.0,,1.0,,0.0193,0.219,,,,2.0,,3.0,2.0,1.0,,,1.0,,,,,
