match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_wasFouled,stat_fouls,stat_totalTackle,player_firstName,player_lastName,stat_wonTackle,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_totalOffside,stat_dispossessed,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_bigChanceMissed,stat_errorLeadToAShot
11396450,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,4.0,3.0,,,1.0,1.0,2.0,4.0,2.0,,,28.0,8.0,6.8,2.0,0.0582,0.0,0.00138219,1,,3.0,2.0,3.0,3.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
11396450,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,True,40.0,31.0,7.0,2.0,18.0,20.0,17.0,25.0,3.0,,,62.0,59.0,7.9,12.0,0.1528,0.0,0.30573,2,,1.0,1.0,3.0,4.0,1.0,2.0,,2.0,1.0,,1.0,,,,2.0,1.0,,,,4.0,,,,5.0,4.0,1.0,2.0,,,2.0,1.0,,,
11396450,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,1.0,1.0,,,1.0,1.0,,,,,,13.0,2.0,6.5,,0.0,0.0,9.545e-05,0,,1.0,,3.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11396450,home,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,4,4,True,2.0,1.0,,,1.0,2.0,,,1.0,,,10.0,3.0,6.0,1.0,0.0,0.0,1.131e-05,0,,1.0,1.0,1.0,1.0,,,,,,,,Kenneth Schmidt,,,,,,,,,,,,,,,,,,,,,,
11396450,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,True,1.0,1.0,,,,,1.0,1.0,,,,10.0,5.0,6.1,2.0,0.0,0.0,0.00089048,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11396450,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396450,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396450,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396450,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396450,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396450,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,50.0,43.0,13.0,6.0,39.0,41.0,4.0,9.0,9.0,2.0,2.0,90.0,58.0,6.6,7.0,0.0,0.0,0.00186889,0,-0.7974,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,,,,,,,1.0,,
11396450,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,30.0,25.0,3.0,2.0,13.0,15.0,12.0,15.0,5.0,,,90.0,44.0,6.4,9.0,0.0,0.0,0.00773199,0,,2.0,,7.0,3.0,,,,,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,1.0,,3.0,1.0,,,,,
11396450,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,76.0,68.0,8.0,5.0,47.0,50.0,21.0,26.0,5.0,,,90.0,93.0,8.9,8.0,1.0024,2.0889,0.0173092,3,,2.0,3.0,4.0,7.0,2.0,,,4.0,1.0,,3.0,,,2.0,,,,,,,3.0,2.0,aussenrist15,,,2.0,,,,,,,1.0,
11396450,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,67.0,56.0,9.0,2.0,36.0,38.0,20.0,30.0,8.0,,,90.0,77.0,6.3,13.0,0.0432,0.0,0.0255371,1,,1.0,4.0,4.0,5.0,2.0,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,nico.schlotterbeck,1.0,,2.0,,,1.0,,,,,1.0
11396450,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,False,11.0,10.0,2.0,2.0,3.0,4.0,7.0,7.0,2.0,,,45.0,22.0,6.8,2.0,0.1124,0.0,0.0158453,2,,1.0,1.0,5.0,3.0,,1.0,,,1.0,3.0,1.0,,,1.0,,,3.0,,1.0,,,,rbens,,,,,1.0,,,,,,
11396450,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,22.0,16.0,,,4.0,6.0,16.0,25.0,4.0,,,71.0,40.0,7.3,14.0,0.083,0.0,0.18196,2,,3.0,,6.0,1.0,2.0,2.0,,,1.0,,,,,,1.0,,,,,3.0,,,julianbrandt,9.0,4.0,,,,2.0,1.0,1.0,,,
11396450,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,False,40.0,34.0,4.0,2.0,21.0,26.0,13.0,14.0,8.0,,,84.0,51.0,6.4,12.0,0.0,0.0,0.0135351,0,,,2.0,4.0,4.0,1.0,,,2.0,,1.0,1.0,,,,2.0,1.0,,True,,1.0,,,emrecan23,,,,,1.0,4.0,,,,,
11396450,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,38.0,31.0,1.0,1.0,13.0,17.0,18.0,21.0,2.0,,,90.0,48.0,7.1,9.0,0.0,0.0,0.034343,0,,2.0,,5.0,4.0,,,,,2.0,3.0,2.0,,,2.0,,,2.0,,,1.0,,,marcel7sabitzer,,,1.0,,,2.0,,,,,
11396450,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,False,18.0,14.0,2.0,1.0,2.0,3.0,13.0,17.0,,,,90.0,33.0,8.0,9.0,0.2588,0.8188,0.408622,1,,1.0,,4.0,4.0,,,,,2.0,1.0,,,,,2.0,2.0,,,,2.0,1.0,1.0,donyellmalen,2.0,1.0,,,2.0,1.0,,1.0,,,
11396450,away,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,9,9,False,14.0,7.0,,,3.0,3.0,4.0,11.0,,,,59.0,20.0,6.8,7.0,0.1846,0.0,0.081725,2,,3.0,6.0,3.0,6.0,,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,SebHaller,,,,,,,,,,,
11396450,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,False,11.0,10.0,,,3.0,4.0,7.0,7.0,3.0,,,59.0,23.0,6.5,8.0,0.0,0.0,0.398944,0,,2.0,,8.0,2.0,1.0,,,,2.0,2.0,,,,,1.0,,,,,1.0,,,karim_adeyemi,,,1.0,,2.0,3.0,,,,,
11396450,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,17,17,True,18.0,15.0,3.0,,6.0,7.0,9.0,12.0,3.0,,,45.0,22.0,6.9,5.0,0.0,0.0,0.00968084,0,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,
11396450,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,True,15.0,12.0,2.0,1.0,3.0,3.0,9.0,12.0,6.0,,,31.0,23.0,6.5,7.0,0.0,0.0,0.0116223,0,,1.0,,4.0,3.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,2.0,2.0,,,,,
11396450,away,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,True,8.0,5.0,1.0,,1.0,1.0,4.0,7.0,1.0,,,31.0,12.0,6.9,4.0,0.4076,0.7135,0.0289306,2,,2.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,niclas.fuellkrug24,,,,1.0,,1.0,1.0,1.0,,1.0,
11396450,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,True,6.0,5.0,,,2.0,2.0,3.0,5.0,,,,19.0,10.0,7.6,3.0,0.2603,0.8464,0.00474597,2,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,Reus11,1.0,,,,,,,,,,
11396450,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,11.0,5.0,6.6,1.0,0.0,0.0,0.0108037,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,youssoufa_10,,,,1.0,,1.0,,,,,
11396450,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396450,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,NiklasSule,,,,,,,,,,,
11396450,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,jbgittens,,,,,,,,,,,
11396450,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
