match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed
10411489,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,22.0,20.0,5.0,3.0,20.0,21.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,90.0,35.0,7.5,2.0,0.0,0.0,4.101e-05,0,0.4094,,,,,,,,,,,,,,,,,,,,,,,,
10411489,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,False,84.0,71.0,4.0,1.0,38.0,42.0,42.0,2.0,2.0,2.0,4.0,,,,,,70.0,97.0,6.6,14.0,0.0,0.0,0.0154372,0,,33.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411489,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,,365992,EUR,832464000,D,14,14,False,94.0,90.0,5.0,3.0,69.0,72.0,22.0,3.0,8.0,3.0,5.0,,,,,,90.0,106.0,7.5,5.0,0.0,0.0,0.00577594,0,,21.0,2.0,4.0,1.0,,2.0,1.0,,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,
10411489,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189,503,M,,1015274,EUR,1010620800,D,4,4,False,80.0,70.0,8.0,3.0,45.0,50.0,30.0,1.0,2.0,1.0,5.0,1.0,,,,,90.0,87.0,6.5,10.0,0.0463,0.0,0.0109806,1,,25.0,2.0,6.0,2.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,
10411489,home,Bologna,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,D,50,50,False,72.0,69.0,6.0,6.0,42.0,43.0,30.0,,6.0,1.0,4.0,2.0,,,,,90.0,92.0,7.7,4.0,0.0222,0.0,0.165949,1,,28.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,
10411489,home,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1247,M,,844234,EUR,853027200,M,30,30,False,98.0,89.0,2.0,1.0,42.0,47.0,51.0,3.0,7.0,,8.0,1.0,,,,,90.0,108.0,7.0,13.0,0.0,0.0,0.0737116,0,,47.0,,4.0,1.0,3.0,,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
10411489,home,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,8,8,False,66.0,58.0,8.0,6.0,27.0,31.0,35.0,2.0,5.0,,7.0,,,,,,90.0,79.0,7.5,9.0,0.0431,0.2007,0.0282643,1,,31.0,3.0,7.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,True,1.0,1.0,,
10411489,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,M,7,7,False,43.0,34.0,3.0,2.0,12.0,16.0,31.0,1.0,7.0,,4.0,2.0,,,,,90.0,65.0,6.8,20.0,0.1026,0.0422,0.0212884,3,,22.0,1.0,9.0,3.0,,,3.0,2.0,4.0,2.0,2.0,2.0,5.0,,,2.0,4.0,,,,1.0,,,
10411489,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,50.0,45.0,,,21.0,25.0,26.0,3.0,5.0,1.0,1.0,1.0,,,,,70.0,61.0,7.0,7.0,0.0102,0.0884,0.0162915,1,,24.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,
10411489,home,Bologna,Musa Barrow,musa-barrow,M. Barrow,F,99,183,3265,M,,916680,EUR,911001600,M,99,99,False,35.0,31.0,,,10.0,11.0,28.0,,3.0,1.0,4.0,1.0,,,,,90.0,54.0,6.3,15.0,0.0555,0.0,0.36623,2,,21.0,1.0,7.0,,3.0,,2.0,,2.0,1.0,1.0,1.0,3.0,,,,4.0,,2.0,,,,,
