match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_fouls,stat_dispossessed,stat_errorLeadToAShot,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_punches,player_sofascoreId
14773680,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,12.0,8.0,7.0,3.0,0.0,7.0,8.0,1.0,4.0,2.0,1.0,90.0,14.0,6.7,4.0,0.00048928,21.339037241249,4.0,7.35,3.57,-0.0018,0,0.0328,0.02,0.0,0.15,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773680,home,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,D,5,5,False,53.0,51.0,3.0,2.0,0.0,21.0,22.0,30.0,31.0,7.0,,90.0,76.0,7.5,7.0,0.0411284,164.31652233254,17.0,40.74,11.13,,1,,0.28,0.09,0.15,,Mohammed Mahzari,,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0244,15.72218572591,1.0,-0.1,,,,,,,,,,,,,,,,,,,
14773680,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,67.0,65.0,9.0,8.0,0.0,35.0,35.0,30.0,32.0,,,90.0,85.0,8.8,2.0,0.0187078,312.18858995187,34.0,173.88,20.475,,3,,0.27,0.17,1.0,,,,,,1.0,5.0,,,,,7.0,,1.0,,,1.0,0.075,57.377889538479,3.0,-0.25,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14773680,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,60.0,54.0,4.0,3.0,0.0,32.0,33.0,22.0,27.0,5.0,,90.0,76.0,7.0,11.0,0.136046,234.03006614034,26.0,169.785,25.83,,1,,0.29,0.13,-0.06,,,,,1.0,4.0,3.0,,,,1.0,5.0,,,,2.0,,0.03,25.927291335579,1.0,-0.05,3.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
14773680,home,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200,D,55,55,False,50.0,49.0,1.0,,0.0,27.0,27.0,22.0,23.0,3.0,,65.0,54.0,7.1,2.0,0.00699116,177.4382898792,23.0,108.465,18.585,,0,,0.12,0.11,0.32,,Mohammed Al Dossari,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,33.894784740594,2.0,,,,1.0,,,,,,,,,,,,,,,,
14773680,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,43.0,41.0,2.0,2.0,0.0,14.0,14.0,27.0,29.0,8.0,,90.0,54.0,7.1,4.0,0.0433347,53.314952307767,9.0,16.8,8.19,,0,,0.26,0.05,0.31,,,,,1.0,3.0,2.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,2.0,True,,,,,,,,,,
14773680,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,31.0,22.0,5.0,2.0,1.0,4.0,5.0,18.0,26.0,4.0,,89.0,63.0,6.8,30.0,0.368964,102.34184154237,18.0,14.805,9.45,,1,,0.32,0.18,-0.06,,,,17.0,1.0,4.0,2.0,1.0,1.0,1.0,,,2.0,,,5.0,1.0,0.0138,12.222765808114,1.0,-0.05,,1.0,,,2.0,,,1.0,,2.0,1.0,,,,,,,,
14773680,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,8,8,False,58.0,47.0,7.0,3.0,0.0,12.0,14.0,35.0,44.0,7.0,,90.0,68.0,7.1,11.0,0.120945,139.8226284234,18.0,81.9,14.385,,0,,0.33,0.13,0.2,,,,1.0,5.0,7.0,6.0,,,,,3.0,1.0,2.0,1.0,,1.0,,,,,3.0,,,,2.0,,,2.0,,1.0,,,,,,,,,
14773680,home,Al-Taawoun,Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,19,184.0,161,M,1116357,EUR,1088985600,M,19,19,False,18.0,13.0,2.0,,0.0,3.0,5.0,10.0,13.0,,,72.0,26.0,6.7,8.0,0.014395,43.852235619613,6.0,18.27,17.955,,0,,-0.03,0.01,-0.05,,,,1.0,,1.0,3.0,1.0,,,,,,,,2.0,2.0,,18.130424181469,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
14773680,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,False,40.0,35.0,2.0,1.0,0.0,10.0,11.0,25.0,29.0,9.0,,90.0,80.0,7.7,26.0,0.404631,152.5731004486,22.0,22.26,24.99,,0,,0.71,-0.51,-0.11,,,,20.0,,7.0,7.0,3.0,2.0,,,,,6.0,5.0,4.0,1.0,,27.737436723677,1.0,,,,,,,2.0,,3.0,,8.0,,,,,,,,,
