match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest
10825440,home,Curzon Ashton FC,Josh Hancock,,,josh-hancock,J. Hancock,M,,176.0,1,,824676,EUR,652492800.0,F,10,10,False,28.0,19.0,3.0,3.0,9.0,10.0,11.0,20.0,2.0,7.0,,,,,81.0,37.0,7.2,10.0,1,,2.0,1.0,1.0,1.0,3.0,,,,,2.0,2.0,1.0,,2.0,,,,,1.0,,1.0,
10825440,home,Curzon Ashton FC,Connor Dimaio,Connor,Dimaio,connor-dimaio,C. Dimaio,M,17,177.0,6,M,319175,EUR,824169600.0,M,6,6,True,28.0,20.0,1.0,,4.0,4.0,16.0,24.0,,2.0,,,,,70.0,39.0,6.8,10.0,3,,,,1.0,2.0,3.0,,1.0,,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,2.0,,
10825440,home,Curzon Ashton FC,George Waring,George,Waring,george-waring,G. Waring,F,12,196.0,4,M,786578,EUR,786326400.0,F,12,12,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,9.0,6.0,6.8,1.0,0,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,
10825440,home,Curzon Ashton FC,Jordan Richards,Jordan,Richards,jordan-richards,J. Richards,D,19,175.0,1,M,162463,EUR,735696000.0,D,17,17,True,,,,,,,,,,,,,,,1.0,1.0,,,1,,,,,,,,,,,,,,,,,,1.0,,,,,
10825440,home,Curzon Ashton FC,Craig Hobson,Craig,Hobson,craig-hobson,C. Hobson,F,,191.0,1,M,240500,EUR,572745600.0,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,,,,1.0,2.0,,1.0,0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
10825440,home,Curzon Ashton FC,Josh Ollerenshaw,Josh,Ollerenshaw,josh-ollerenshaw,J. Ollerenshaw,G,13,196.0,1,M,241056,EUR,655084800.0,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,home,Curzon Ashton FC,Wil Meredith,Wil Meredith,,wil-meredith,W. Meredith,M,18,,1,M,1423876,EUR,,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,home,Curzon Ashton FC,Mitch Picksley,Mitch Picksley,,mitch-picksley,M. Picksley,M,15,,0,M,1430032,EUR,,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,home,Curzon Ashton FC,Eoin Hogan,Eoin Hogan,,eoin-hogan,E. Hogan,M,16,,1,M,1423946,EUR,,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,away,Cambridge United,William Mannion,,,william-mannion,W. Mannion,G,25,186.0,26,M,848457,EUR,894326400.0,G,25,25,False,26.0,20.0,22.0,16.0,5.0,5.0,15.0,21.0,,10.0,,1.0,2.0,,90.0,30.0,7.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,away,Cambridge United,Jubril Okedina,,,jubril-okedina,J. Okedina,D,2,184.0,64,M,966564,EUR,972518400.0,D,15,15,False,30.0,21.0,4.0,2.0,10.0,16.0,13.0,16.0,2.0,3.0,,,,,90.0,48.0,7.1,13.0,0,,2.0,2.0,,1.0,2.0,,1.0,,1.0,,2.0,2.0,,,,,,1.0,,,,
10825440,away,Cambridge United,Zeno Ibsen Rossi,,,zeno-ibsen-rossi,Z. I. Rossi,D,16,191.0,31,M,1020667,EUR,972691200.0,D,16,16,False,59.0,53.0,6.0,4.0,29.0,32.0,24.0,28.0,2.0,2.0,,,,,90.0,68.0,7.2,8.0,0,,1.0,,2.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
10825440,away,Cambridge United,Lloyd Jones,,,lloyd-jones,L. Jones,D,5,190.0,87,M,1096460,EUR,813024000.0,D,6,6,False,74.0,57.0,9.0,3.0,28.0,32.0,29.0,43.0,6.0,6.0,,,,,90.0,85.0,7.3,18.0,1,,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,
10825440,away,Cambridge United,Harrison Dunk,,,harrison-dunk,H. Dunk,D,,184.0,2,M,170155,EUR,656812800.0,D,11,11,False,29.0,22.0,2.0,2.0,13.0,19.0,9.0,10.0,2.0,3.0,,,,,57.0,43.0,6.6,10.0,0,,,,,1.0,4.0,,,,,,,2.0,,,2.0,1.0,,,,,,
10825440,away,Cambridge United,Lewis Simper,Lewis,Simper,lewis-simper,L. Simper,M,8,181.0,24,M,1000590,EUR,986601600.0,M,22,22,False,46.0,37.0,6.0,2.0,20.0,23.0,18.0,30.0,,4.0,,,,,80.0,68.0,6.6,20.0,2,,7.0,1.0,2.0,6.0,1.0,,3.0,2.0,3.0,,,,,,,,1.0,,1.0,,,1.0
10825440,away,Cambridge United,Paul Digby,,,paul-digby,P. Digby,M,8,175.0,21,M,182623,EUR,791683200.0,M,4,4,False,62.0,54.0,7.0,5.0,17.0,17.0,37.0,45.0,1.0,6.0,,,,,90.0,72.0,7.1,11.0,1,True,,,,3.0,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,
10825440,away,Cambridge United,Sam Smith,,,sam-smith,S. Smith,F,28,181.0,358,M,892481,EUR,889315200.0,M,10,10,False,16.0,15.0,,,8.0,8.0,7.0,10.0,1.0,3.0,,,,,57.0,28.0,6.5,5.0,3,,2.0,,3.0,5.0,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,3.0,,
10825440,away,Cambridge United,Harvey Knibbs,,,harvey-knibbs,H. Knibbs,M,41,175.0,137,M,886651,EUR,925084800.0,M,26,26,False,26.0,18.0,1.0,1.0,2.0,3.0,16.0,24.0,,2.0,,,,,90.0,44.0,7.4,13.0,4,,1.0,,,3.0,3.0,,,1.0,1.0,2.0,4.0,,,1.0,1.0,2.0,1.0,3.0,3.0,,,
10825440,away,Cambridge United,James Brophy,,,james-brophy,J. Brophy,M,7,180.0,35,M,804525,EUR,775094400.0,M,7,7,False,41.0,32.0,1.0,1.0,11.0,13.0,21.0,30.0,,10.0,,,,,90.0,61.0,6.9,17.0,0,,2.0,,1.0,4.0,3.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,,3.0,,,,1.0
10825440,away,Cambridge United,Joe Ironside,Joe,Ironside,joe-ironside,J. Ironside,F,29,180.0,49,M,255051,EUR,750729600.0,F,9,9,False,22.0,9.0,1.0,1.0,2.0,3.0,7.0,19.0,,3.0,,,,,90.0,29.0,6.8,16.0,2,,,,3.0,7.0,8.0,,2.0,,,,,7.0,,,1.0,3.0,1.0,1.0,,1.0,,
10825440,away,Cambridge United,Jack Lankester,Jack,Lankester,jack-lankester,J. Lankester,F,7,177.0,69,M,958240,EUR,948240000.0,M,14,14,True,13.0,6.0,2.0,,1.0,2.0,5.0,11.0,,1.0,,,,,33.0,16.0,6.6,7.0,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0
10825440,away,Cambridge United,Shilow Tracey,,,shilow-tracey,S. Tracey,F,10,179.0,34,M,920351,EUR,893808000.0,M,18,18,True,15.0,11.0,,,1.0,1.0,10.0,14.0,,3.0,,,,,33.0,22.0,6.7,8.0,1,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,3.0,1.0,,,1.0
10825440,away,Cambridge United,Ben Worman,,,ben-worman,B. Worman,M,11,178.0,21,M,906402,EUR,999129600.0,M,27,27,True,7.0,7.0,,,3.0,3.0,4.0,7.0,,2.0,,,,,10.0,10.0,6.6,3.0,0,,3.0,,,,,,,,,,,,,,,,,,,,,
10825440,away,Cambridge United,James Holden,,,james-holden,J. Holden,G,,196.0,13,M,1007081,EUR,999561600.0,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,away,Cambridge United,Greg Taylor,,,greg-taylor,G. Taylor,D,6,186.0,8,M,36766,EUR,632361600.0,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,away,Cambridge United,Glenn McConnell,,,glenn-mcconnell,G. McConnell,M,27,173.0,32,M,1391250,EUR,1114473600.0,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10825440,away,Cambridge United,Saikou Janneh,,,saikou-janneh,S. Janneh,F,27,181.0,56,M,945809,EUR,947548800.0,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
