match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_unsuccessfulTouch,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,player_firstName,player_lastName,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAShot
10433823,home,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175,340,,49351,EUR,627868800,F,19,19,False,18.0,14.0,2.0,1.0,5.0,7.0,9.0,11.0,4.0,3.0,,1.0,1.0,,,82.0,29.0,7.4,5.0,3,,1.0,1.0,5.0,1.0,1.0,3.0,,4.0,1.0,,2.0,,,,2.0,,,2.0,,,,,,,,1.0,,
10433823,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,True,20.0,16.0,3.0,1.0,10.0,10.0,6.0,10.0,3.0,4.0,,1.0,,,,23.0,30.0,6.9,5.0,0,,1.0,1.0,2.0,,,3.0,1.0,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,
10433823,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,27,27,True,6.0,5.0,,,1.0,1.0,4.0,5.0,3.0,,,,,,,14.0,10.0,6.7,2.0,0,,,2.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,
10433823,home,Kayserispor,Mustafa Pektemek,mustafa-pektemek,M. Pektemek,F,,182,39,M,43643,EUR,587260800,F,9,9,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,1.0,,1.0,1.0,,,8.0,11.0,6.4,4.0,0,,,,4.0,,,,,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,
10433823,home,Kayserispor,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,,13.0,8.0,6.5,2.0,1,,,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
10433823,home,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177,60,M,174141,EUR,703468800,M,17,17,True,8.0,7.0,,,3.0,3.0,5.0,6.0,1.0,3.0,,,,,,13.0,13.0,7.1,1.0,2,1.0,,,,,,1.0,,,,,2.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,,
10433823,home,Kayserispor,Abdulkadir Taşdan,abdulkadir-tasdan,A. Taşdan,G,1,192,14,M,1065837,EUR,1055894400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulkadir Tasdan,,,,,,,,,,,,,,,
10433823,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,home,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175,10,M,1177165,EUR,1056067200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,home,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181,25,,5810,EUR,537926400,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,47.0,39.0,15.0,9.0,38.0,40.0,1.0,7.0,1.0,8.0,,,,1.0,3.0,90.0,56.0,6.8,8.0,0,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,Muslera,
10433823,away,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,980418,EUR,968803200,D,93,93,False,57.0,49.0,2.0,1.0,17.0,19.0,34.0,44.0,7.0,7.0,,3.0,2.0,,,90.0,94.0,6.9,17.0,1,6.0,1.0,3.0,6.0,,,,1.0,1.0,2.0,1.0,,2.0,,,1.0,2.0,3.0,1.0,,,,,,1.0,,,sacha_boey,
10433823,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,False,61.0,53.0,2.0,1.0,33.0,37.0,20.0,24.0,6.0,5.0,,2.0,1.0,,,90.0,73.0,6.5,11.0,0,,2.0,3.0,5.0,,,1.0,1.0,2.0,2.0,,,3.0,,,1.0,,1.0,,,,,,,,,,Nelsson,1.0
10433823,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,60.0,53.0,4.0,1.0,29.0,30.0,24.0,31.0,8.0,6.0,,2.0,2.0,,,90.0,79.0,6.4,12.0,3,1.0,2.0,4.0,6.0,,,2.0,,1.0,1.0,1.0,3.0,4.0,,,1.0,,2.0,,,,,1.0,1.0,,,1.0,abdulkerimbard1,1.0
10433823,away,Galatasaray,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,1008884,EUR,1042675200,D,88,88,False,47.0,39.0,2.0,1.0,17.0,17.0,24.0,36.0,4.0,7.0,,,,,,90.0,72.0,7.1,17.0,0,6.0,2.0,2.0,5.0,,,,,1.0,1.0,,,5.0,,,1.0,2.0,1.0,2.0,,1.0,,2.0,1.0,,,,,
10433823,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,5,5,False,64.0,57.0,3.0,1.0,28.0,31.0,29.0,33.0,4.0,5.0,,2.0,1.0,,,87.0,77.0,6.9,8.0,0,,2.0,,5.0,,,2.0,,2.0,1.0,1.0,,3.0,,,2.0,,,,,,,,,,,,ltorreira34,
10433823,away,Galatasaray,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,6,6,False,36.0,27.0,1.0,1.0,14.0,17.0,13.0,19.0,1.0,5.0,,,,,,45.0,42.0,6.6,11.0,1,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,
10433823,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,12.0,7.0,,,2.0,3.0,5.0,9.0,2.0,1.0,,2.0,1.0,,,45.0,20.0,6.4,9.0,0,,,,2.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,yunusakgun17,
10433823,away,Galatasaray,Juan Mata,juan-mata,J. Mata,M,64,170,3301,M,28367,EUR,578188800,M,64,64,False,46.0,39.0,3.0,3.0,14.0,15.0,26.0,35.0,3.0,2.0,,2.0,,,,75.0,59.0,7.0,14.0,1,4.0,,,2.0,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
10433823,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,M,10,10,False,26.0,20.0,1.0,,6.0,6.0,16.0,27.0,2.0,2.0,,1.0,1.0,,,45.0,36.0,6.8,12.0,0,7.0,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,driesmertens,
10433823,away,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,233114,EUR,730080000,F,99,99,False,11.0,7.0,,,2.0,2.0,5.0,9.0,3.0,,,,,,,90.0,17.0,6.2,7.0,2,,3.0,2.0,7.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,2.0,1.0,,,1.0,MauroIcardi,
10433823,away,Galatasaray,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,26,26,True,21.0,20.0,2.0,2.0,3.0,3.0,18.0,21.0,4.0,3.0,,3.0,1.0,,,45.0,42.0,6.6,11.0,1,3.0,,,8.0,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,6.0,2.0,,,,1.0,,,,,MRashica,
10433823,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,F,53,53,True,15.0,10.0,,,,,13.0,20.0,1.0,2.0,,,,,,45.0,27.0,7.3,10.0,2,5.0,,1.0,3.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,3.0,1.0,,,,,,,1.0,,,barisalperyilmaz,
10433823,away,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,True,39.0,30.0,6.0,5.0,10.0,14.0,25.0,35.0,3.0,4.0,,1.0,1.0,,,45.0,59.0,7.7,16.0,1,10.0,1.0,,3.0,,,1.0,,,1.0,1.0,,,,,1.0,5.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,,,
10433823,away,Galatasaray,Bafetimbi Gomis,bafetimbi-gomis,B. Gomis,F,,184,1063,M,3530,EUR,492134400,F,18,18,True,5.0,4.0,,,,,4.0,5.0,,,,,,,,15.0,7.0,6.4,2.0,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10433823,away,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,903324,EUR,908928000,M,7,7,True,,,,,,,,1.0,,,,,,,,9.0,3.0,6.4,2.0,0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,KAktürkoğlu,
10433823,away,Galatasaray,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,away,Galatasaray,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,away,Galatasaray,Emin Bayram,emin-bayram,E. Bayram,D,40,193,768,M,997153,EUR,1049241600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433823,away,Galatasaray,Haris Seferović,haris-seferovic,H. Seferović,F,9,189,999,M,50899,EUR,698716800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
