match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,player_lastName,stat_totalCross,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches
14062173,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,38.0,32.0,2.0,2.0,0.0,10.0,10.0,28.0,5.0,,1.0,,3.0,1.0,,,,,90.0,50.0,6.9,7.0,0.425382,111.51441711245,12.0,-31.815,12.285,,3,,0.07,0.1,-0.05,,Mohamed El Amine Amoura,22.0,2.0,4.0,,1.0,1.0,1.0,1.0,16.500711530113,1.0,2.0,,1.0,1.0,,,,1.0,0.116,0.0573,-0.44,,,,1.0,,amoura9,,1.0,,,1.0,,
14062173,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,25.0,21.0,1.0,1.0,0.0,8.0,8.0,17.0,6.0,5.0,1.0,,1.0,1.0,,,,,45.0,45.0,7.2,12.0,0.110098,57.915414499434,9.0,21.42,13.755,,1,,0.27,-0.5,0.32,,,13.0,,4.0,1.0,3.0,1.0,2.0,1.0,,,,2.0,1.0,,,1.0,,1.0,0.0477,,-0.15,,,3.0,,,,1.0,,,,,,
14062173,home,VfL Wolfsburg,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,26,175,838,M,1155226,EUR,1111795200,D,26,26,True,20.0,17.0,2.0,1.0,0.0,5.0,5.0,15.0,,1.0,1.0,,,,,,,,31.0,31.0,6.5,6.0,0.0273445,77.926458645137,8.0,42.0,36.12,,0,,0.03,0.01,0.0,,,12.0,3.0,4.0,1.0,,,,,36.134399123273,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
14062173,home,VfL Wolfsburg,Adam Daghim,adam-daghim,A. Daghim,F,11,186,850,M,1180758,EUR,1127865600,F,11,11,True,15.0,8.0,1.0,,0.0,,1.0,14.0,2.0,1.0,1.0,,,,,,,,31.0,24.0,6.4,11.0,0.0148321,57.349661922942,9.0,21.945,8.295,,1,,-0.1,0.01,-0.01,,,8.0,,2.0,,1.0,,1.0,1.0,8.2773077748746,1.0,,1.0,,,,,,2.0,0.0198,,-0.02,,,,1.0,,,,,,,,,
14062173,home,VfL Wolfsburg,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,M,19,19,True,12.0,10.0,,,0.0,2.0,2.0,10.0,1.0,,1.0,,,,,,,,20.0,22.0,6.4,4.0,0.0213702,92.30441064919,10.0,30.135,17.64,,2,,-0.08,-0.68,0.13,,,8.0,,1.0,,2.0,1.0,,,18.954622022082,1.0,,,,1.0,,,,,0.2351,0.1673,0.01,,,1.0,1.0,,,,,,,,,
14062173,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,home,VfL Wolfsburg,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,home,VfL Wolfsburg,Pharell Hensel,pharell-hensel,P. Hensel,M,37,188,37,M,2114948,EUR,1181260800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,away,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,36.0,17.0,30.0,11.0,0.0,8.0,8.0,28.0,,1.0,6.0,,,,2.0,3.0,,,90.0,46.0,6.5,19.0,0.00213147,39.607807077418,7.0,15.75,5.25,0.016,0,0.1873,0.1,-0.01,-0.13,0.02,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
14062173,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,18.0,11.0,7.0,4.0,0.0,7.0,10.0,8.0,3.0,8.0,,,1.0,1.0,,,,,90.0,42.0,6.7,13.0,0.12427,56.334541093739,7.0,34.65,18.48,,1,,0.31,0.03,-0.06,,,4.0,,1.0,,,,,1.0,18.669319859063,1.0,1.0,2.0,1.0,,,,,,0.0316,,-0.11,1.0,,4.0,,,,2.0,,1.0,,,,
14062173,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,24.0,18.0,5.0,1.0,0.0,11.0,13.0,11.0,3.0,5.0,4.0,,,,,,,,90.0,34.0,6.7,6.0,0.0422934,74.164882649268,12.0,32.34,9.345,,1,,0.01,0.23,0.32,,,7.0,2.0,2.0,,,,,,,,2.0,3.0,1.0,,,3.0,,,0.0215,,-0.23,,,,,True,,,,,,,,
14062173,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,32.0,26.0,6.0,2.0,0.0,21.0,23.0,9.0,5.0,6.0,6.0,,3.0,1.0,,,,,90.0,56.0,6.3,11.0,0.0026288,81.30371183141,10.0,38.115,20.475,,1,,0.11,0.04,-0.23,,,5.0,,7.0,3.0,1.0,,2.0,2.0,,,,,1.0,,,,1.0,,0.0132,,0.01,1.0,,,,,,,1.0,,,,,
14062173,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,19.0,9.0,2.0,,0.0,4.0,9.0,10.0,3.0,3.0,1.0,,2.0,1.0,,,,,77.0,44.0,6.6,16.0,0.00579072,72.228401353661,7.0,58.065,20.58,,0,,-0.09,0.1,-0.04,,,5.0,1.0,4.0,,1.0,,1.0,1.0,38.177249492894,2.0,,,,,,,,2.0,,,,4.0,,2.0,,,,,1.0,,,,,
14062173,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,18.0,8.0,3.0,1.0,0.0,4.0,9.0,9.0,3.0,8.0,2.0,,,,,,,,90.0,36.0,6.2,13.0,0.045618,45.655498200694,7.0,24.255,13.44,,3,,0.05,0.17,-0.11,,,4.0,4.0,10.0,2.0,,,1.0,,,,,2.0,1.0,1.0,,,,1.0,0.1382,0.0899,-0.14,1.0,,,1.0,,,,4.0,,,,,
14062173,away,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,27.0,24.0,3.0,2.0,0.0,14.0,14.0,13.0,9.0,2.0,5.0,1.0,5.0,2.0,,,,,86.0,45.0,8.1,5.0,0.402047,29.18489581238,6.0,-0.52500000000003,3.36,,0,,0.22,0.26,0.86,,,10.0,,,,1.0,1.0,2.0,,6.2231375527141,1.0,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,
14062173,away,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,M,22,22,False,33.0,23.0,1.0,,0.0,10.0,15.0,18.0,4.0,,7.0,,1.0,1.0,,,,,90.0,50.0,6.8,16.0,0.383049,174.59051007771,15.0,42.42,25.305,,0,,0.43,0.28,-0.14,,,13.0,4.0,7.0,1.0,,,2.0,,93.305926797897,4.0,4.0,1.0,,,,,,2.0,,,,2.0,,5.0,,,,2.0,2.0,1.0,,,,
14062173,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,18.0,14.0,,,0.0,7.0,8.0,10.0,1.0,,6.0,,,,,,,,77.0,27.0,7.3,8.0,0.00402917,83.880327232618,11.0,-20.37,8.4,,2,,-0.21,0.05,0.15,,,7.0,1.0,3.0,1.0,2.0,1.0,,1.0,,,,,,2.0,1.0,,,2.0,0.4071,0.9494,0.5,,,,,,,,,,1.0,,,
14062173,away,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,17,17,False,16.0,12.0,1.0,,0.0,5.0,5.0,11.0,2.0,1.0,3.0,,1.0,1.0,,,,,89.0,33.0,6.2,9.0,0.0362815,79.425671176229,8.0,32.655,22.365,,1,,-0.36,0.33,-0.1,,,7.0,1.0,4.0,,2.0,1.0,,,46.6730365478,2.0,,,1.0,,,,,3.0,0.0334,,-0.2,1.0,,1.0,,,,,2.0,,1.0,,,
14062173,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,16.0,8.0,,,0.0,3.0,4.0,12.0,9.0,1.0,1.0,,1.0,1.0,,,,,86.0,28.0,6.5,9.0,0.0298183,56.099583450774,3.0,52.29,25.41,,1,,-0.15,0.29,0.28,,,5.0,7.0,13.0,,1.0,,2.0,5.0,36.746141896363,2.0,1.0,6.0,1.0,,,,,,0.011,,-0.1,,,1.0,,,,1.0,,,,,,
14062173,away,1. FC Heidenheim,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,25,25,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,13.0,7.0,6.4,1.0,0.00388451,,,,,,0,,0.08,,-0.22,,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
14062173,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,3.0,2.0,,,0.0,2.0,2.0,1.0,,,,,,,,,,,13.0,5.0,6.4,2.0,6.076e-05,,,,,,1,,-0.01,,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.1107,,0.01,,,,1.0,,,,,,,,,
14062173,away,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,2.0,1.0,,,0.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,,,,,11.0,6.0,6.6,1.0,1.874e-05,,,,,,1,,-0.03,,0.16,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,0.2041,,-0.54,,,,,,,,,,1.0,,,
14062173,away,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,29,29,True,,,,,0.0,,,,,3.0,,,,,,,,,11.0,7.0,6.5,1.0,,,,,,,1,,,,0.16,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,0.0242,,-0.12,,,,1.0,,,,,,,,,
14062173,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,away,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183,76,M,1083359,EUR,1073433600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Frank Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,away,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062173,away,1. FC Heidenheim,Yannik Wagner,yannik-wagner,Y. Wagner,F,38,182,48,M,2189165,EUR,1178668800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
