match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_wasFouled,captain,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10407264,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,298,M,39457,EUR,641347200,G,49,49,False,29.0,26.0,14.0,11.0,24.0,24.0,2.0,5.0,10.0,1.0,1.0,4.0,90.0,39.0,7.7,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,237,M,845558,EUR,922406400,D,26,26,False,53.0,45.0,6.0,2.0,26.0,27.0,19.0,26.0,5.0,,,,90.0,80.0,8.1,12.0,3,,,2.0,5.0,3.0,7.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,314,M,303634,EUR,686793600,D,16,16,False,79.0,75.0,16.0,15.0,40.0,43.0,35.0,36.0,7.0,,,,90.0,89.0,7.8,4.0,1,,,3.0,4.0,3.0,4.0,1.0,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,44,44,False,59.0,54.0,5.0,4.0,36.0,38.0,18.0,21.0,4.0,,,,90.0,68.0,7.0,5.0,0,,,1.0,1.0,2.0,1.0,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,335,M,797279,EUR,826156800,M,2,2,False,33.0,28.0,3.0,1.0,7.0,9.0,21.0,26.0,4.0,,,,90.0,53.0,7.2,12.0,1,,,1.0,2.0,5.0,5.0,,1.0,,1.0,3.0,3.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4130,M,845136,EUR,889228800,M,8,8,False,34.0,28.0,3.0,1.0,5.0,7.0,23.0,30.0,4.0,,,,90.0,57.0,6.6,18.0,2,Jean Thierry Lazare,Amani,1.0,,7.0,1.0,1.0,,,1.0,2.0,,,2.0,2.0,,3.0,4.0,1.0,,5.0,jtl_amani_8,1.0,1.0,,,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Senne Lynen,senne-lynen,S. Lynen,M,14,182,400,M,826171,EUR,919382400,M,20,20,False,50.0,40.0,7.0,1.0,14.0,15.0,27.0,38.0,4.0,,,,90.0,67.0,6.8,17.0,0,,,,1.0,4.0,3.0,,,,1.0,3.0,1.0,1.0,2.0,,,3.0,2.0,,,3.0,,,,1.0,1.0,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,17,17,False,47.0,40.0,1.0,1.0,12.0,12.0,30.0,41.0,6.0,,,,84.0,74.0,7.8,16.0,1,,,,,5.0,6.0,,1.0,,,1.0,4.0,3.0,2.0,4.0,,6.0,,3.0,,2.0,,,,2.0,2.0,True,1.0,,,,,,
10407264,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,710,M,902987,EUR,827884800,M,94,94,False,39.0,28.0,3.0,1.0,5.0,8.0,23.0,33.0,4.0,,,,84.0,57.0,7.0,15.0,2,,,1.0,,4.0,5.0,,1.0,,,1.0,2.0,2.0,,,1.0,2.0,1.0,4.0,,,,3.0,1.0,,,,,,,,,,
10407264,home,Royale Union Saint-Gilloise,Dante Vanzeir,dante-vanzeir,D. Vanzeir,F,13,175,638,M,822673,EUR,892684800,F,13,13,False,18.0,11.0,,,2.0,2.0,10.0,18.0,2.0,,,,89.0,34.0,6.9,18.0,2,,,,,8.0,1.0,,1.0,,,,,,,3.0,1.0,2.0,2.0,6.0,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,
