match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,confirmed,isHome,id,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,from
12504655,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12504655,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
12504655,,,,,90,,,1,,,varDecision,,False,True,30079.0,goalAwarded,876259.0,Hans Nicolussi Caviglia,,,,,
12504655,,,,,85,,,6,,,substitution,,,False,123377372.0,regular,,,False,,,,
12504655,,,,,85,,,6,,,substitution,,,False,123377371.0,regular,,,False,,,,
12504655,,,,,84,,,7,,,substitution,,,True,123377370.0,regular,,,False,,,,
12504655,,,,,84,,,7,,,substitution,,,True,123377369.0,regular,,,False,,,,
12504655,,,,,76,,,15,,,substitution,,,False,123377333.0,regular,,,False,,,,
12504655,,,,,76,,,15,,,substitution,,,False,123377334.0,injury,,,True,,,,
12504655,,,,,75,,,16,,,card,,,False,121778151.0,yellow,927312.0,Marco Sala,,Marco Sala,Foul,False,
12504655,,2.0,2.0,,69,,,22,,,goal,,,True,192224671.0,regular,965009.0,Gaetano Oristanio,,,,,
12504655,,,,,67,,,24,,,substitution,,,False,123377308.0,injury,,,True,,,,
12504655,,,,,64,,,27,,,substitution,,,True,123377298.0,regular,,,False,,,,
12504655,,,,,64,,,27,,,substitution,,,True,123377300.0,regular,,,False,,,,
12504655,,,,,64,,,27,,,substitution,,,True,123377299.0,regular,,,False,,,,
12504655,,1.0,2.0,,56,,,35,,,goal,,,False,192223584.0,regular,220223.0,Andrea Belotti,,,,,
12504655,,1.0,1.0,,49,,,42,,,goal,,,False,192222968.0,ownGoal,862464.0,Antonio Candela,,,,,owngoal
12504655,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12504655,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,
12504655,,,,,39,,,7,,,card,,,True,121777991.0,yellow,876259.0,Hans Nicolussi Caviglia,,Hans Nicolussi Caviglia,Foul,False,
12504655,,1.0,0.0,,16,,,30,,,goal,,,True,192217902.0,regular,876259.0,Hans Nicolussi Caviglia,,,,,
12504655,,,,,-5,,,6,,,card,,,False,121778080.0,yellow,,,,Cesc Fàbregas,Argument,False,
