match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_fouls,stat_totalCross,stat_dispossessed,stat_ownGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_bigChanceMissed,stat_bigChanceCreated
12504655,home,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186,248,M,822485,EUR,886550400,D,33,33,True,8.0,5.0,1.0,,0.0,3.0,3.0,2.0,5.0,,2.0,,,,26.0,14.0,6.5,4.0,0.00042683,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Magnus Kofod Andersen,andersen-magnus-kofod,M. K. Andersen,M,8,170,225,M,872272,EUR,926294400,M,38,38,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,,1.0,,,,26.0,9.0,6.8,2.0,0.00452485,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
12504655,home,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,26.0,8.0,6.9,2.0,4.651e-05,0,,3.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12504655,home,Venezia,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187,119,M,232096,EUR,816652800,M,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,,11.0,6.0,6.7,1.0,0.00089161,1,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,0.1084,,,,,,,,,
12504655,home,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,879802,EUR,961718400,M,10,10,True,,,,,0.0,,,,1.0,,,,,,11.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,
12504655,home,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Bruno Bertinato,bertinato-bruno,B. Bertinato,G,1,194,124,M,977079,EUR,896486400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Joel Schingtienne,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Saad El Haddad,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,933207,EUR,958003200,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,home,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,False,24.0,17.0,13.0,6.0,0.0,15.0,19.0,2.0,5.0,1.0,5.0,,2.0,1.0,90.0,31.0,6.4,7.0,0.00031522,0,-0.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,,,
12504655,away,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,False,41.0,35.0,3.0,1.0,1.0,10.0,11.0,25.0,33.0,4.0,3.0,,,,90.0,78.0,7.3,19.0,0.0723649,0,,5.0,3.0,,,,6.0,,5.0,5.0,1.0,,,,1.0,,2.0,3.0,,,,,,,,,,,2.0,,,,,,
12504655,away,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,False,40.0,34.0,3.0,1.0,0.0,12.0,13.0,22.0,27.0,3.0,3.0,,,,90.0,51.0,6.5,7.0,0.0109961,0,,1.0,1.0,,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12504655,away,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,56.0,51.0,5.0,3.0,0.0,27.0,30.0,24.0,26.0,7.0,4.0,,,,90.0,68.0,7.1,5.0,0.0123171,0,,4.0,1.0,1.0,,,2.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,
12504655,away,Como,Marco Sala,sala-marco,M. Sala,D,3,182,232,M,927312,EUR,928454400,D,3,3,False,39.0,28.0,5.0,1.0,0.0,3.0,9.0,25.0,34.0,1.0,6.0,,,,76.0,56.0,6.4,17.0,0.0115927,0,,2.0,1.0,1.0,,,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,
12504655,away,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,990209,EUR,981504000,M,26,26,False,52.0,46.0,2.0,2.0,0.0,14.0,16.0,32.0,36.0,2.0,4.0,,,,90.0,73.0,7.4,8.0,0.090082,1,,12.0,1.0,1.0,,,4.0,,8.0,1.0,2.0,,,,3.0,1.0,1.0,,,,,,1.0,,2.0,0.0374,,,2.0,,,,,,
12504655,away,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,51.0,43.0,1.0,1.0,0.0,15.0,16.0,28.0,38.0,5.0,6.0,,,,85.0,66.0,6.8,13.0,0.0200107,0,,2.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,
12504655,away,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,M,7,7,False,42.0,31.0,2.0,,0.0,5.0,5.0,27.0,46.0,4.0,3.0,,,,85.0,77.0,7.1,25.0,0.0532968,2,,9.0,3.0,1.0,1.0,,6.0,1.0,3.0,3.0,2.0,,,,,1.0,1.0,9.0,2.0,,1.0,1.0,,,4.0,0.6283,0.0255,1.0,1.0,,,,,1.0,
12504655,away,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,79,79,False,35.0,32.0,1.0,,0.0,6.0,6.0,26.0,29.0,,5.0,,,,90.0,56.0,7.0,12.0,0.0898294,2,,7.0,7.0,5.0,,,7.0,1.0,,,3.0,,,nicopaz1o,,1.0,,,4.0,,1.0,1.0,,,1.0,0.0405,0.2322,,1.0,,,,,,
12504655,away,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,M,16,16,False,30.0,24.0,,,0.0,3.0,5.0,21.0,30.0,,3.0,,,,67.0,54.0,7.3,17.0,0.041691,3,,5.0,2.0,1.0,,,2.0,,3.0,1.0,4.0,,,,,,,5.0,1.0,,1.0,1.0,1.0,,1.0,0.1288,0.0611,,1.0,,,,,,1.0
12504655,away,Como,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,False,17.0,15.0,,,0.0,5.0,6.0,10.0,12.0,1.0,4.0,,,,76.0,29.0,7.2,8.0,0.00612468,2,,2.0,,,,,6.0,1.0,1.0,,3.0,,,gallobelotti,3.0,,,1.0,2.0,,1.0,1.0,,1.0,1.0,0.2111,0.7538,,,,,,,,
12504655,away,Como,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,True,11.0,9.0,2.0,1.0,0.0,5.0,6.0,4.0,6.0,,,,,,23.0,13.0,6.4,3.0,0.00485924,0,,,,,,1.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12504655,away,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,M,6,6,True,10.0,9.0,2.0,1.0,0.0,,,9.0,11.0,1.0,2.0,,,,14.0,13.0,6.7,2.0,0.00297565,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12504655,away,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,10,10,True,5.0,3.0,,,0.0,,,3.0,6.0,,,,,,14.0,8.0,6.6,4.0,0.00034168,0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12504655,away,Como,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,M,90,90,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,10.0,5.0,6.7,1.0,1.773e-05,0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Alessandro Gabrielloni,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,813070,EUR,773798400,F,9,9,True,2.0,,,,0.0,,1.0,,1.0,,2.0,,,,10.0,4.0,6.5,3.0,,0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12504655,away,Como,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Fellipe Jack,jack-fellipe,F. Jack,D,6,190,438,M,1804801,EUR,1137024000,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Federico Barba,federico-barba,F. Barba,D,93,188,857,M,184417,EUR,746841600,D,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Ben Lhassine Kone,ben-lhassine-kone,B. L. Kone,M,92,172,180,M,915280,EUR,952992000,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182,8543,M,1066729,EUR,1074556800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ali Jasim Elaibi,,ali_jasim.7,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Daniele Baselli,daniele-baselli,D. Baselli,M,33,182,197,M,168647,EUR,700358400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504655,away,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
