match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_clearanceOffLine
11396238,home,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,17.0,16.0,1.0,1.0,6.0,6.0,10.0,15.0,1.0,,,45.0,34.0,7.2,5.0,0.0219938,1,,4.0,,,4.0,,,,,,,1.0,2.0,1.0,2.0,,,,,1.0,,0.0576,,,,,,,,,,,,,,
11396238,home,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,6.0,4.0,,,,,4.0,6.0,,,,33.0,13.0,6.4,5.0,0.0816351,4,,,,5.0,4.0,,,3.0,,,,,,,,2.0,,,4.0,2.0,1.0,1.1018,1.0,,,,,,,,,,1.0,,,
11396238,home,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,True,7.0,5.0,3.0,2.0,1.0,1.0,4.0,6.0,,,,11.0,11.0,6.4,3.0,0.0136959,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,home,FC Augsburg,Pep Biel,pep-biel,P. Biel,M,16,167,907,M,914857,EUR,841881600,M,11,11,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,8.0,5.0,6.5,,0.00142269,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0332,,,,,,,,,,,,,,
11396238,home,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,,,,,,,1.0,1.0,,,,8.0,2.0,6.7,,0.00682436,0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396238,home,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,home,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,39.0,27.0,17.0,6.0,26.0,30.0,1.0,9.0,10.0,2.0,4.0,90.0,52.0,7.3,12.0,0.00024893,0,0.5114,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,
11396238,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,D,29,29,False,39.0,27.0,14.0,5.0,19.0,23.0,9.0,17.0,8.0,,,90.0,62.0,7.4,16.0,0.0203999,1,,1.0,1.0,2.0,5.0,,2.0,,,6.0,2.0,,1.0,1.0,2.0,,,,2.0,1.0,,0.0299,,,,1.0,,,,,,,,,,1.0
11396238,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,23.0,21.0,4.0,3.0,18.0,18.0,3.0,5.0,3.0,,,90.0,41.0,7.0,3.0,0.00174844,1,,,,3.0,3.0,,,,,8.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,0.2593,,,,,,,,,,,1.0,,,
11396238,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,42.0,35.0,7.0,3.0,33.0,36.0,2.0,6.0,2.0,,,90.0,64.0,7.8,7.0,0.00052194,0,,,,1.0,10.0,,,,,11.0,4.0,,2.0,2.0,3.0,,,1.0,5.0,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,False,26.0,14.0,6.0,2.0,10.0,18.0,4.0,9.0,2.0,,,45.0,40.0,6.6,15.0,0.0140125,0,,1.0,,1.0,4.0,,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,
11396238,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,31.0,28.0,3.0,3.0,16.0,19.0,12.0,12.0,4.0,,,90.0,39.0,6.8,4.0,0.0458736,0,,,,2.0,3.0,,1.0,,,1.0,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,36.0,31.0,7.0,6.0,19.0,22.0,12.0,16.0,4.0,,,90.0,47.0,6.9,9.0,0.0161707,1,,2.0,,3.0,4.0,1.0,,,,,,1.0,3.0,2.0,1.0,2.0,2.0,,,,1.0,0.0157,,,,2.0,,,,,,,,,,
11396238,away,1. FC Köln,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,M,40,40,False,13.0,8.0,3.0,1.0,2.0,5.0,6.0,10.0,2.0,,,66.0,30.0,6.6,12.0,0.010195,2,,2.0,,6.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,,,2.0,0.0785,,,,2.0,,,,,,,,,,
11396238,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,M,23,23,False,14.0,10.0,,,4.0,6.0,6.0,9.0,3.0,,,73.0,31.0,7.6,9.0,0.478755,2,,1.0,,10.0,6.0,,2.0,3.0,2.0,,,2.0,4.0,2.0,,4.0,4.0,3.0,,,1.0,0.0785,1.0,0.3059,2.0,1.0,,,,,1.0,1.0,,,,
11396238,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,12.0,10.0,2.0,2.0,3.0,3.0,7.0,13.0,4.0,,,66.0,27.0,6.9,8.0,0.00411802,1,,4.0,,4.0,5.0,2.0,,2.0,1.0,,,1.0,3.0,2.0,1.0,,1.0,1.0,,,1.0,0.0239,,,,1.0,,,True,,,,,,,
11396238,away,1. FC Köln,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,27,27,False,15.0,9.0,,,5.0,8.0,4.0,7.0,1.0,,,82.0,21.0,7.4,7.0,0.0196894,2,,,,11.0,4.0,,,1.0,,2.0,1.0,,,,,2.0,1.0,8.0,4.0,1.0,,0.6645,1.0,0.897,,,,,,1.0,,,,,,
11396238,away,1. FC Köln,Max Finkgräfe,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,True,14.0,8.0,3.0,,5.0,10.0,4.0,6.0,1.0,,,45.0,31.0,7.1,9.0,0.0438734,0,,2.0,1.0,4.0,7.0,,,,,2.0,,2.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,2.0,Max Finkgräfe,,,,,,,,,
11396238,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,True,6.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,,24.0,10.0,6.8,2.0,0.00145423,0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,True,6.0,5.0,1.0,,3.0,3.0,2.0,3.0,,,,24.0,12.0,6.7,1.0,0.00122249,0,,,,2.0,3.0,,,,,3.0,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Damion Downs,downs-damion,D. Downs,F,19,192,879,M,1146091,EUR,1089072000,F,42,42,True,1.0,1.0,,,1.0,1.0,,,1.0,,,17.0,2.0,6.5,,2.499e-05,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0509,,,,,Damion Downs,,,,,,,,,
11396238,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,9,9,True,6.0,4.0,,,3.0,4.0,1.0,2.0,,,,8.0,10.0,6.5,3.0,0.00157598,1,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,1.0,0.1257,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Philipp Pentke,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396238,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
