match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_aerialLost,stat_unsuccessfulTouch,player_firstName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,captain,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goals
12437650,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,False,26.0,16.0,12.0,3.0,0.0,16.0,19.0,7.0,2.0,2.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,90.0,37.0,6.7,10.0,0.0741,0.0285,6.692e-05,33.680169890493,6.0,17.85,3.885,1,-0.4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437650,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,31.0,28.0,6.0,6.0,0.0,16.0,17.0,15.0,,3.0,,2.0,2.0,,,,,,87.0,42.0,6.8,6.0,,,0.00867349,164.00769391193,9.0,109.62,38.115,0,,12.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12437650,home,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,4,4,False,23.0,18.0,3.0,1.0,0.0,14.0,18.0,5.0,1.0,6.0,,5.0,2.0,,,,,,90.0,37.0,7.0,5.0,,,0.00136551,59.075530389816,6.0,7.56,22.26,0,,4.0,,1.0,,1.0,3.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12437650,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,42.0,26.0,14.0,3.0,0.0,16.0,21.0,22.0,1.0,4.0,,4.0,3.0,,,,,,90.0,54.0,6.7,19.0,,,0.0386458,68.333126902104,4.0,37.905,24.78,0,,10.0,1.0,3.0,,1.0,3.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12437650,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,D,22,22,False,15.0,11.0,1.0,,0.0,3.0,5.0,17.0,,6.0,,,4.0,,,,,,87.0,39.0,6.8,14.0,0.1344,,0.024346,111.38864724685,12.0,66.99,15.225,2,,8.0,7.0,3.0,,1.0,3.0,1.0,1.0,,1.0,,,,Carlos Romero,1.0,4.0,2.0,2.0,,,,,,,,,,,,
12437650,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,M,17,17,False,20.0,17.0,2.0,1.0,0.0,5.0,7.0,14.0,,4.0,1.0,1.0,6.0,,,,,,83.0,36.0,6.7,10.0,0.4711,,0.0354845,68.308673996152,5.0,65.52,29.295,3,,12.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12437650,home,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,825740,EUR,895536000,M,20,20,False,30.0,21.0,2.0,1.0,0.0,12.0,15.0,15.0,1.0,3.0,,2.0,7.0,,,,,,90.0,43.0,6.6,14.0,,,0.0244923,125.61509808692,11.0,112.455,26.355,0,,9.0,,2.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,
12437650,home,Espanyol,José Gragera,jose-gragera,J. Gragera,M,16,186,129,M,966940,EUR,958262400,M,15,15,False,12.0,10.0,2.0,,0.0,4.0,4.0,8.0,1.0,3.0,,1.0,,,,,,,83.0,19.0,6.6,2.0,,,0.0112137,28.046211625725,3.0,12.18,11.235,0,,6.0,,6.0,1.0,,2.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,
12437650,home,Espanyol,Irvin Cardona,irvin-cardona,I. Cardona,F,7,185,565,M,605552,EUR,870998400,M,24,24,False,12.0,7.0,3.0,1.0,0.0,3.0,3.0,10.0,,1.0,,,3.0,,,,,,68.0,17.0,6.7,8.0,,,0.0219452,64.736770681699,7.0,11.025,12.39,0,,4.0,1.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,
12437650,home,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,9,9,False,10.0,10.0,,,0.0,3.0,3.0,7.0,,7.0,2.0,4.0,2.0,,,,,,90.0,29.0,6.5,2.0,0.8318,0.4255,0.00538027,30.39829019439,6.0,-23.205,-0.31499999999998,4,,7.0,,5.0,,,,,7.0,3.0,1.0,,2.0,2.0,Alejo Veliz,,,,,2.0,2.0,,aleeveliz,1.0,1.0,,,,,,
