match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalContest,stat_outfielderBlock,captain,stat_challengeLost,stat_wonContest,stat_hitWoodwork,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_totalOffside
10388460,away,Bayer 04 Leverkusen,Lukáš Hrádecký,,,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,35.0,24.0,18.0,7.0,19.0,21.0,5.0,14.0,8.0,,6.0,90.0,45.0,7.7,11.0,0.0,0.0,0.00193147,0,1.1798,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,3.0,,
10388460,away,Bayer 04 Leverkusen,Jonathan Tah,,,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,40.0,36.0,3.0,3.0,29.0,31.0,7.0,9.0,2.0,,,59.0,46.0,6.8,4.0,0.0,0.0,0.00286024,0,,,1.0,1.0,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,jonatah,,,,,,,
10388460,away,Bayer 04 Leverkusen,Edmond Tapsoba,,,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,43.0,35.0,9.0,9.0,30.0,36.0,5.0,7.0,5.0,,,90.0,63.0,8.4,8.0,0.131,0.0,0.00156204,2,,,,1.0,5.0,,,,8.0,2.0,1.0,,3.0,1.0,1.0,2.0,1.0,,,4.0,,,,,,edmondtapsoba,,,,,,1.0,
10388460,away,Bayer 04 Leverkusen,Piero Hincapié,,,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,52.0,40.0,12.0,3.0,36.0,44.0,4.0,8.0,8.0,,,90.0,61.0,6.7,12.0,0.0,0.0,0.00395023,0,,,2.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,2.0,,,,,,pierohincapie,,,,,,,
10388460,away,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,34.0,19.0,4.0,,13.0,23.0,6.0,14.0,3.0,,,89.0,63.0,7.1,24.0,0.0457,0.0,0.476971,1,,3.0,3.0,5.0,7.0,1.0,,,2.0,2.0,,1.0,2.0,1.0,,1.0,,1.0,3.0,,,,2.0,,1.0,jeremie_frimpong,,1.0,1.0,,,,
10388460,away,Bayer 04 Leverkusen,Exequiel Palacios,,,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,32.0,26.0,,,18.0,20.0,8.0,12.0,6.0,,,59.0,37.0,6.8,6.0,0.0542,0.0,0.00435696,1,,,2.0,3.0,4.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,exepalaciosok,,,,,,,
10388460,away,Bayer 04 Leverkusen,Robert Andrich,,,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,37.0,25.0,5.0,1.0,18.0,26.0,7.0,11.0,7.0,,,90.0,45.0,6.5,14.0,0.0,0.0,0.0113158,0,,,1.0,2.0,5.0,,,,,2.0,1.0,2.0,,,,,1.0,,2.0,,,,2.0,,1.0,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Mitchel Bakker,,,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,M,5,5,False,38.0,27.0,7.0,3.0,18.0,21.0,9.0,18.0,6.0,,,90.0,63.0,6.2,20.0,0.0,0.0,0.00695211,0,,1.0,,4.0,1.0,2.0,,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Moussa Diaby,,,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,19.0,14.0,1.0,1.0,6.0,8.0,8.0,15.0,4.0,,,90.0,40.0,6.9,18.0,1.0056,0.841,0.0226754,2,,4.0,1.0,6.0,3.0,1.0,2.0,1.0,,1.0,,3.0,,,,1.0,,,6.0,,,,2.0,,,moussadiaby,,,,,,,1.0
10388460,away,Bayer 04 Leverkusen,Adam Hložek,,,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,12.0,8.0,2.0,2.0,3.0,4.0,5.0,9.0,,,,59.0,21.0,6.6,8.0,0.0324,0.0,0.0133747,1,,1.0,4.0,6.0,4.0,2.0,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,1.0,ahlozek,,,,,,,
10388460,away,Bayer 04 Leverkusen,Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9217,M,867442,EUR,973555200,F,17,17,False,27.0,25.0,2.0,2.0,14.0,14.0,12.0,15.0,6.0,,,85.0,43.0,7.3,7.0,0.0,0.0,0.0842175,0,,2.0,1.0,3.0,6.0,1.0,,,2.0,2.0,2.0,1.0,,,,1.0,,3.0,4.0,,,,3.0,,1.0,Calteck10,1.0,,,,,,
10388460,away,Bayer 04 Leverkusen,Odilon Kossounou,,,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,True,6.0,3.0,1.0,,,3.0,3.0,3.0,2.0,,,31.0,11.0,6.6,5.0,0.0493,0.0,0.00170365,1,,,,,2.0,,,,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,odilonkossounou,,,,,,,
10388460,away,Bayer 04 Leverkusen,Nadiem Amiri,,,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,8.0,3.0,2.0,,1.0,3.0,2.0,5.0,3.0,,,31.0,18.0,7.3,5.0,0.1188,0.0853,0.00724425,2,,,,3.0,3.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Amine Adli,,,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,9.0,6.0,,,,,6.0,9.0,,,,31.0,13.0,6.6,4.0,0.0,0.0,0.0028004,0,,,5.0,6.0,4.0,,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,1.0,amine_ad10,,,,,,,
10388460,away,Bayer 04 Leverkusen,Kerem Demirbay,,,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,True,7.0,2.0,2.0,1.0,,1.0,2.0,6.0,,,,9.0,10.0,6.4,6.0,0.0,0.0,0.00179968,0,,,,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Timothy Fosu-Mensah,,,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Niklas Lomb,,,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Andrey Lunev,,,andrey-lunev,A. Lunev,G,99,189,819,M,120787,EUR,689990400,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Karim Bellarabi,,,karim-bellarabi,K. Bellarabi,M,,183,153,,108574,EUR,639532800,F,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388460,away,Bayer 04 Leverkusen,Ayman Azhil,,,ayman-azhil,A. Azhil,M,46,170,975,M,990210,EUR,986860800,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
