match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,captain,stat_shotOffTarget,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAShot,stat_hitWoodwork
12421089,home,Sint-Truidense VV,Kahveh Zahiroleslam,Kahveh Zahiroleslam,,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193,237,M,1519355,EUR,1023926400,F,15,15,False,12.0,11.0,,,0.0,6.0,6.0,5.0,6.0,3.0,7.0,1.0,2.0,3.0,,,,,81.0,30.0,7.0,3.0,0.0230239,6,,,5.0,2.0,1.0,2.0,,,,1.0,0.69,0.0522,1.0,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,
12421089,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,11.0,10.0,1.0,,0.0,7.0,7.0,3.0,4.0,,,3.0,,,,,,,13.0,15.0,6.7,1.0,0.00239255,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421089,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,,,13.0,4.0,6.6,1.0,0.00934388,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12421089,home,Sint-Truidense VV,Andrés Ferrari,,,andres-ferrari,A. Ferrari,F,9,183,452,M,1177406,EUR,1041552000,F,9,9,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,9.0,6.0,6.6,3.0,0.00114833,0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
12421089,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,home,Sint-Truidense VV,Zineddine Belaid,,,zineddine-belaid,Z. Belaid,D,5,187,3379,M,1018822,EUR,921888000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,home,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174,94,M,1510029,EUR,1123545600,F,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,away,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,32.0,25.0,18.0,11.0,0.0,22.0,23.0,3.0,9.0,,,1.0,17.0,,4.0,11.0,,,90.0,60.0,9.7,7.0,0.00104082,0,2.1544,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
12421089,away,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186,141,M,1082541,EUR,1041206400,D,12,12,False,63.0,53.0,5.0,3.0,0.0,28.0,31.0,25.0,33.0,,7.0,1.0,2.0,1.0,,,,,90.0,81.0,7.4,14.0,0.0118652,0,,1.0,2.0,2.0,2.0,,2.0,4.0,2.0,,,,2.0,,1.0,,,,,,,3.0,,,,,,1.0,,
12421089,away,KAA Gent,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,65.0,62.0,5.0,3.0,1.0,44.0,46.0,18.0,19.0,3.0,4.0,6.0,3.0,1.0,,,,,90.0,81.0,7.9,3.0,0.0112395,2,,,4.0,,,,2.0,,,2.0,0.0462,,2.0,1.0,2.0,2.0,,1.0,,,2.0,,,,,,,,,
12421089,away,KAA Gent,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189,432,M,108736,EUR,643334400,D,13,13,False,60.0,56.0,7.0,5.0,0.0,40.0,44.0,16.0,16.0,1.0,6.0,6.0,7.0,,,,,,90.0,76.0,7.5,4.0,0.00433975,0,,,2.0,1.0,1.0,,1.0,4.0,2.0,,,,2.0,,3.0,,True,,,,,,,,,,,,,
12421089,away,KAA Gent,Noah Fadiga,,,fadiga-noah,N. Fadiga,M,27,187,700,M,960437,EUR,944179200,M,22,22,False,17.0,15.0,,,0.0,6.0,7.0,9.0,13.0,,,,1.0,,,,,,60.0,33.0,6.4,9.0,0.0454659,0,,3.0,5.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,2.0,,,,,,,
12421089,away,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,39.0,34.0,5.0,3.0,0.0,11.0,13.0,24.0,28.0,,3.0,4.0,4.0,,,,,,90.0,59.0,7.3,8.0,0.0876159,1,,2.0,6.0,1.0,1.0,,2.0,2.0,1.0,1.0,0.0277,,,,2.0,5.0,,1.0,3.0,1.0,,,2.0,,,,,,,
12421089,away,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,16,16,False,67.0,56.0,8.0,2.0,0.0,30.0,32.0,28.0,39.0,,2.0,,4.0,,,,,,90.0,82.0,7.3,15.0,0.110909,0,,4.0,1.0,,,,3.0,2.0,1.0,,,,,,1.0,3.0,,,1.0,2.0,,1.0,,,,,,,1.0,
12421089,away,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,20,20,False,23.0,17.0,6.0,4.0,0.0,9.0,10.0,9.0,15.0,1.0,2.0,3.0,4.0,,,,,,60.0,44.0,7.0,11.0,0.0148471,3,,2.0,7.0,3.0,1.0,,,,,,0.1447,,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,
12421089,away,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188,1075,M,1019125,EUR,958435200,F,6,6,False,24.0,16.0,4.0,,0.0,5.0,9.0,11.0,15.0,1.0,3.0,,4.0,,,,,,69.0,28.0,7.4,9.0,0.0191116,1,,,2.0,2.0,2.0,1.0,,,,1.0,0.4428,0.9476,2.0,,,,,,,,,1.0,,,1.0,,,,,
12421089,away,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,273,M,1092662,EUR,1020556800,F,19,19,False,20.0,10.0,2.0,,0.0,5.0,7.0,5.0,13.0,,2.0,,1.0,1.0,,,,,69.0,30.0,6.6,10.0,0.00472546,6,,,2.0,,,1.0,,1.0,1.0,,0.5956,0.0124,2.0,3.0,,,,2.0,,,,,,1.0,,,,,,1.0
12421089,away,KAA Gent,Max Dean,Max Dean,,max-dean,M. Dean,F,21,178,379,M,1065233,EUR,1077321600,F,21,21,False,17.0,10.0,2.0,1.0,0.0,6.0,8.0,4.0,9.0,3.0,4.0,,,1.0,,,,,83.0,25.0,6.2,10.0,0.00961955,1,,,5.0,1.0,,1.0,,,,2.0,0.4945,0.8386,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,
12421089,away,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,D,3,3,True,21.0,16.0,1.0,,0.0,10.0,11.0,6.0,10.0,,,,4.0,,,,,,30.0,26.0,6.2,6.0,0.00573876,0,,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12421089,away,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,True,14.0,8.0,,,0.0,,1.0,8.0,13.0,1.0,4.0,1.0,1.0,2.0,,,,,30.0,26.0,6.9,7.0,0.00514748,0,,,3.0,,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,
12421089,away,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,True,5.0,5.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,,,,,21.0,7.0,6.4,1.0,0.00491681,0,,2.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
12421089,away,KAA Gent,Zalán Vancsa,,,zalan-vancsa,Z. Vancsa,M,93,175,767,M,1092366,EUR,1098835200,M,7,7,True,13.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,9.0,,2.0,,1.0,1.0,,,,,21.0,17.0,6.8,4.0,0.0256865,0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12421089,away,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188,952,M,982523,EUR,1012262400,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,11.0,2.0,6.5,,0.0148103,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12421089,away,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,away,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,away,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421089,away,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176,599,M,1094395,EUR,1020384000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
