match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_wonContest,stat_goals,stat_penaltyWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated
10437224,home,Northampton Town,Jonathan Maxted,jonathan-maxted,J. Maxted,G,21,183.0,7,M,777217,EUR,751593600.0,G,23,23,False,24.0,14.0,16.0,6.0,9.0,11.0,5.0,13.0,1.0,4.0,3.0,90.0,31.0,6.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437224,home,Northampton Town,Harvey Lintott,harvey-lintott,H. Lintott,D,2,189.0,10,M,1100407,EUR,1045699200.0,D,20,20,False,19.0,12.0,5.0,1.0,7.0,9.0,6.0,11.0,2.0,4.0,,90.0,46.0,6.4,13.0,1,Harvey Lintott,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10437224,home,Northampton Town,Tyler Magloire,tyler-magloire,T. Magloire,D,35,183.0,16,M,920800,EUR,914198400.0,D,2,2,False,52.0,36.0,12.0,5.0,25.0,29.0,11.0,23.0,5.0,8.0,,90.0,67.0,7.3,17.0,0,,,,,,,12.0,,,,2.0,3.0,1.0,,6.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10437224,home,Northampton Town,Jon Guthrie,jon-guthrie,J. Guthrie,D,5,191.0,16,M,255045,EUR,728524800.0,D,5,5,False,38.0,30.0,5.0,2.0,21.0,24.0,9.0,14.0,7.0,9.0,,90.0,52.0,6.8,8.0,1,,,,,2.0,2.0,5.0,,,,3.0,,,,5.0,,,True,1.0,,,,,,,,,,,,,,,,,
10437224,home,Northampton Town,Ryan Haynes,ryan-haynes,R. Haynes,M,37,170.0,11,M,340043,EUR,812160000.0,D,24,24,False,29.0,21.0,4.0,,12.0,15.0,9.0,15.0,4.0,6.0,,90.0,57.0,6.8,15.0,1,,,1.0,,,2.0,5.0,1.0,,,1.0,4.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10437224,home,Northampton Town,Marc Leonard,marc-leonard,M. Leonard,M,49,180.0,177,M,1004556,EUR,1008720000.0,M,12,12,False,38.0,28.0,8.0,2.0,14.0,15.0,15.0,26.0,2.0,4.0,,90.0,52.0,7.1,14.0,2,,,3.0,1.0,,5.0,5.0,1.0,1.0,1.0,,,,5.0,2.0,,2.0,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,
10437224,home,Northampton Town,Ben Fox,ben-fox,B. Fox,M,27,180.0,14,M,845805,EUR,886291200.0,M,8,8,False,34.0,24.0,7.0,3.0,12.0,15.0,13.0,21.0,,6.0,,90.0,50.0,6.5,12.0,2,,,2.0,1.0,1.0,9.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,3.0,,,,,,,,,,,,,,
10437224,home,Northampton Town,Kieron Bowie,kieron-bowie,K. Bowie,F,18,190.0,474,M,983601,EUR,1032566400.0,M,19,19,False,18.0,6.0,2.0,,2.0,4.0,4.0,16.0,1.0,4.0,,61.0,35.0,6.4,21.0,1,,,2.0,,1.0,5.0,7.0,,4.0,1.0,,1.0,1.0,2.0,1.0,,3.0,,,,3.0,,2.0,2.0,,,,,,,,,,,,
10437224,home,Northampton Town,Liam Cross,liam-cross,L. Cross,M,7,,1,M,1083036,EUR,,M,34,34,False,18.0,10.0,2.0,,4.0,5.0,6.0,13.0,,4.0,,61.0,25.0,6.7,11.0,2,Liam Cross,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,
10437224,home,Northampton Town,Ali Koiki,ali-koiki,A. Koiki,D,,187.0,29,M,967451,EUR,935280000.0,M,14,14,False,10.0,7.0,,,5.0,5.0,2.0,5.0,,3.0,,60.0,32.0,6.9,9.0,4,,,,,1.0,3.0,6.0,,2.0,2.0,,1.0,,,2.0,,3.0,,2.0,,3.0,,,,,,,,,,,,,,,
