match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_wasFouled,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalCross,stat_dispossessed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAShot,stat_keyPass,stat_goalAssist,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11352538,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192.0,4016,M,252669,EUR,727228800,G,1,1,False,22.0,6.0,18.0,2.0,4.0,5.0,2.0,17.0,10.0,3.0,2.0,3.0,90.0,35.0,6.9,16.0,0.00015183,0,0.4687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352538,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192.0,1250,M,894474,EUR,864345600,D,23,23,False,18.0,14.0,3.0,,8.0,8.0,6.0,10.0,3.0,,,,90.0,32.0,7.0,4.0,0.00124484,0,,True,2.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352538,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188.0,419,M,50027,EUR,641952000,D,15,15,False,21.0,13.0,5.0,1.0,12.0,14.0,1.0,7.0,3.0,,,,70.0,29.0,7.1,8.0,0.00024055,1,,,,3.0,3.0,3.0,2.0,3.0,,,1.0,1.0,1.0,2.0,1.0,0.062,,,,,,,,,,,,,,,,,,,,,,,,
11352538,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187.0,1047,M,973418,EUR,916444800,D,24,24,False,31.0,20.0,5.0,,10.0,13.0,10.0,18.0,3.0,,,,90.0,54.0,7.4,14.0,0.00368278,1,,,1.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,,,,,0.2275,1.0,1.0,1.0,1.0,1.0,1.0,0.0874,,,,,,,,,,,,,,,,,
11352538,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177.0,7696,M,252821,EUR,753408000,M,22,22,False,23.0,17.0,4.0,2.0,6.0,8.0,11.0,20.0,3.0,,,,90.0,48.0,7.0,14.0,0.0460101,0,,,,1.0,3.0,6.0,1.0,,3.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,,,,1.0,,nelsonsemedo50,5.0,1.0,1.0,,,,,,,,,,,,,
11352538,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184.0,8756,M,307284,EUR,746841600,M,5,5,False,37.0,27.0,4.0,1.0,16.0,17.0,11.0,20.0,9.0,,,,90.0,54.0,8.0,10.0,0.00827457,3,,,,1.0,3.0,7.0,3.0,,6.0,5.0,1.0,,4.0,2.0,,0.1408,,,,2.0,,,0.4388,,,,,1.0,1.0,,,,,,,,,,,
11352538,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176.0,14959,M,1015267,EUR,981936000,M,8,8,False,31.0,22.0,3.0,1.0,13.0,16.0,10.0,16.0,6.0,,,,90.0,53.0,7.5,12.0,0.194301,2,,,,,4.0,10.0,,1.0,7.0,4.0,2.0,,2.0,,,0.0734,1.0,1.0,,1.0,,2.0,0.0481,joaogomes.01,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
11352538,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179.0,44710,M,931278,EUR,991785600,M,3,3,False,22.0,16.0,,,7.0,7.0,9.0,16.0,5.0,,,,87.0,29.0,6.9,9.0,0.0364507,0,,,,3.0,2.0,5.0,1.0,,,,,,,1.0,1.0,,2.0,1.0,,,,1.0,,r_aitnouri,1.0,,1.0,,,,,,,1.0,,,,,,
11352538,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177.0,6362,M,786186,EUR,822614400,F,11,11,False,10.0,6.0,,,4.0,4.0,2.0,6.0,1.0,,,,90.0,27.0,6.3,10.0,0.00406945,1,,,7.0,,14.0,4.0,,,1.0,,,1.0,2.0,2.0,1.0,0.1495,3.0,2.0,1.0,,,1.0,,Hwangso,,4.0,1.0,,,,,,,1.0,,,,,,
11352538,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176.0,2486,M,138573,EUR,705542400,F,21,21,False,16.0,12.0,3.0,2.0,3.0,5.0,14.0,21.0,2.0,,,,75.0,38.0,7.2,15.0,0.173317,3,,,,,5.0,1.0,,,,,1.0,,,1.0,,0.2437,1.0,,,,,1.0,,,10.0,2.0,2.0,3.0,,5.0,1.0,,,4.0,1.0,,,,,
11352538,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184.0,69408,M,886363,EUR,927763200,F,12,12,False,19.0,16.0,1.0,1.0,6.0,6.0,10.0,13.0,5.0,,,,86.0,33.0,6.4,10.0,0.0750397,1,,,4.0,1.0,11.0,3.0,,,,,1.0,1.0,1.0,1.0,,0.0376,3.0,1.0,,,,1.0,,Cunha,,3.0,1.0,,,,,,1.0,1.0,,,,,,
11352538,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189.0,1175,M,846308,EUR,910569600,D,4,4,True,1.0,,1.0,,,,,1.0,,,,,20.0,2.0,6.3,1.0,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352538,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172.0,746,M,932628,EUR,1003276800,M,20,20,True,7.0,3.0,2.0,,1.0,1.0,2.0,8.0,2.0,,,,15.0,10.0,6.5,6.0,0.00017754,1,,,,,,,,,,,,,,,,0.0419,,,,1.0,,,0.1868,,2.0,,,,,,,,,,,,,,,
