match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyWon
10434133,home,Fenerbahçe,Joshua King,,,joshua-king,J. King,F,7,180,2232,M,,100621,EUR,695433600,F,15,15,False,,17.0,13.0,,,4.0,4.0,9.0,13.0,2.0,4.0,4.0,,,,,,74.0,28.0,6.6,10.0,1,,,5.0,,,2.0,2.0,,1.0,,5.0,1.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,
10434133,home,Fenerbahçe,İsmail Yüksek,,,ismail-yuksek,İ. Yüksek,M,5,183,3095,M,,952600,EUR,917308800,M,80,80,True,,22.0,15.0,4.0,,7.0,8.0,8.0,14.0,,1.0,3.0,,,,,,45.0,28.0,6.2,9.0,0,,,4.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10434133,home,Fenerbahçe,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1164,M,,139256,EUR,773020800,M,26,26,True,,11.0,9.0,1.0,,5.0,5.0,4.0,6.0,,2.0,3.0,1.0,,,,,27.0,16.0,6.6,3.0,0,,,2.0,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,
10434133,home,Fenerbahçe,Bruma,,,bruma,Bruma,F,7,173,2690,M,,97012,EUR,782956800,F,22,22,True,,7.0,6.0,,,1.0,1.0,6.0,8.0,,2.0,1.0,,,,,,27.0,13.0,6.8,2.0,1,2.0,1.0,,,,,,1.0,,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,
10434133,home,Fenerbahçe,Mergim Berisha,,,mergim-berisha,M. Berisha,F,20,186,556,M,,770083,EUR,894844800,F,11,11,True,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,,1.0,,,,,16.0,12.0,7.0,4.0,3,2.0,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,1.0,,,,
10434133,home,Fenerbahçe,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1074,M,,123917,EUR,687830400,F,19,19,True,,4.0,3.0,,,3.0,3.0,,1.0,,2.0,,1.0,,,,,16.0,9.0,7.0,2.0,2,,,2.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,
10434133,home,Fenerbahçe,Osman Ertuğrul Çetin,,,osman-ertugrul-cetin,O. E. Çetin,G,34,188,501,M,,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,home,Fenerbahçe,Bright Osayi-Samuel,,,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5559,M,,791616,EUR,883526400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,home,Fenerbahçe,Mauricio Lemos,,,mauricio-lemos,M. Lemos,D,4,186,1267,M,,385916,EUR,820108800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,home,Fenerbahçe,Arda Güler,Arda Guler,,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,home,Fenerbahçe,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,619,M,,972410,EUR,842400000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Serkan Kırıntılı,,,serkan-kirintili,S. Kırıntılı,G,,185,34,,,5247,EUR,477273600,G,1,1,False,True,32.0,14.0,27.0,9.0,10.0,17.0,4.0,15.0,,,9.0,,,2.0,1.0,2.0,90.0,37.0,6.2,18.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
10434133,away,Ümraniyespor,Serkan Göksu,,,serkan-goksu,S. Göksu,M,8,182,8,M,,595044,EUR,737769600,D,8,8,False,,37.0,23.0,7.0,2.0,13.0,19.0,10.0,18.0,,6.0,6.0,1.0,,,,,88.0,61.0,6.1,21.0,1,,,7.0,1.0,1.0,4.0,3.0,,2.0,3.0,3.0,,4.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,
10434133,away,Ümraniyespor,Allyson,,,allyson,Allyson,D,3,184,69,M,,809194,EUR,656640000,D,33,33,False,,27.0,25.0,4.0,4.0,20.0,22.0,5.0,5.0,2.0,6.0,6.0,2.0,,,,,90.0,50.0,8.0,3.0,0,,,4.0,1.0,3.0,2.0,2.0,,3.0,7.0,,1.0,,,,,4.0,,,,,,,,,,,,1.0,
10434133,away,Ümraniyespor,Tomislav Glumac,,,tomislav-glumac,T. Glumac,D,44,194,39,M,,93736,EUR,674179200,D,44,44,False,,22.0,18.0,6.0,4.0,13.0,15.0,5.0,7.0,3.0,4.0,2.0,,,,,,90.0,39.0,7.4,4.0,1,,,2.0,,1.0,1.0,,,,12.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,
10434133,away,Ümraniyespor,Ermir Lenjani,,,ermir-lenjani,E. Lenjani,D,33,175,83,M,,50231,EUR,618278400,D,3,3,False,,29.0,15.0,11.0,4.0,8.0,12.0,8.0,19.0,1.0,2.0,4.0,1.0,,,,,90.0,58.0,6.5,19.0,1,2.0,1.0,2.0,1.0,2.0,,,1.0,,3.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,
10434133,away,Ümraniyespor,Oğuz Gürbulak,,,oguz-gurbulak,O. Gürbulak,M,20,178,14,M,,139439,EUR,713404800,M,20,20,False,,40.0,35.0,7.0,5.0,22.0,23.0,13.0,21.0,,1.0,4.0,1.0,,,,,90.0,58.0,7.1,10.0,1,4.0,,6.0,,2.0,,,2.0,1.0,2.0,,2.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,
10434133,away,Ümraniyespor,Geraldo,,,geraldo,Geraldo,M,29,170,190,M,,244089,EUR,690854400,M,29,29,False,,9.0,4.0,,,,1.0,5.0,11.0,1.0,6.0,2.0,1.0,,,,,64.0,30.0,5.9,17.0,1,3.0,1.0,11.0,2.0,,,,1.0,1.0,,2.0,2.0,1.0,9.0,4.0,,,1.0,,1.0,,,,,,,,,,
10434133,away,Ümraniyespor,Antonio Mršić,Antonio,Mršić,antonio-mrsic,A. Mršić,M,18,187,30,M,,99233,EUR,549849600,M,39,39,False,,20.0,15.0,2.0,1.0,9.0,11.0,6.0,10.0,1.0,2.0,4.0,,,,,,79.0,28.0,6.6,8.0,1,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,1.0,,,,
10434133,away,Ümraniyespor,Durel Avounou,,,durel-avounou,D. Avounou,M,92,179,115,M,,878635,EUR,875145600,M,14,14,False,,16.0,10.0,2.0,,5.0,7.0,6.0,11.0,1.0,5.0,8.0,2.0,,,,,64.0,29.0,6.0,12.0,0,2.0,1.0,5.0,2.0,,1.0,,,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Yonathan Del Valle,,,yonathan-del-valle,Y. D. Valle,M,,173,103,M,,34368,EUR,643852800,M,28,28,False,,13.0,6.0,1.0,1.0,1.0,2.0,5.0,11.0,,4.0,3.0,1.0,,,,,64.0,26.0,6.6,15.0,1,,,6.0,2.0,,2.0,1.0,1.0,,,3.0,1.0,,4.0,1.0,,,,1.0,,,,1.0,,,,,,,
10434133,away,Ümraniyespor,Adel Bettaieb,,,adel-bettaieb,A. Bettaieb,F,21,184,285,M,,987832,EUR,854409600,F,27,27,False,,14.0,10.0,1.0,,5.0,5.0,6.0,11.0,2.0,4.0,2.0,1.0,,,,,90.0,28.0,6.5,9.0,2,2.0,1.0,6.0,2.0,,1.0,1.0,,3.0,2.0,2.0,2.0,,,,,,,1.0,,1.0,,,2.0,,,,,,
10434133,away,Ümraniyespor,Emre Nefiz,,,emre-nefiz,E. Nefiz,M,88,178,2,M,,242823,EUR,785635200,M,17,17,True,,6.0,5.0,,,3.0,3.0,2.0,3.0,,1.0,1.0,1.0,,,,,26.0,12.0,6.3,2.0,0,,,2.0,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Valentin Gheorghe,,,gheorghe-valentin,V. Gheorghe,M,11,175,88,M,,845365,EUR,855878400,M,7,7,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,26.0,6.0,7.2,,1,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,
10434133,away,Ümraniyespor,Onur Ayık,,,onur-ayik,O. Ayık,F,,183,5,M,,67140,EUR,633484800,M,11,11,True,,7.0,4.0,,,,1.0,4.0,6.0,1.0,3.0,1.0,2.0,,,,,26.0,10.0,6.7,4.0,0,,,4.0,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0
10434133,away,Ümraniyespor,Isaac Sackey,,,isaac-sackey,I. Sackey,M,,190,65,M,,292965,EUR,765417600,M,5,5,True,,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,1.0,1.0,,,,,,11.0,6.0,6.4,1.0,0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Fatih Yiğit Şanlıtürk,,,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,10,176,33,M,,1091864,EUR,1041379200,M,23,23,True,,5.0,3.0,1.0,1.0,,,3.0,5.0,,1.0,1.0,,,,,,10.0,9.0,6.5,4.0,0,,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Orkun Özdemir,,,orkun-ozdemir,O. Özdemir,G,1,190,20,M,,953335,EUR,798595200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Mustafa Eser,,,eser-mustafa,M. Eser,D,4,185,11,M,,1033248,EUR,999043200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Metehan Mimaroğlu,,,metehan-mimaroglu,M. Mimaroğlu,M,10,178,132,M,,900809,EUR,773539200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Mustafa Can Karagoz,,,mustafa-can-karagoz,M. C. Karagoz,M,15,171,1,M,,1093003,EUR,1021248000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434133,away,Ümraniyespor,Tahsin Hacimustafaoglu,,,tahsin-hacimustafaoglu,T. Hacimustafaoglu,F,11,180,3,M,,816518,EUR,879465600,F,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
