match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalOffside,stat_aerialLost,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_shotOffTarget,captain,stat_goals,stat_goodHighClaim,stat_blockedScoringAttempt
13473378,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,9.0,9.0,0.0,9.0,9.0,1.0,6.0,2.0,2.0,1.0,1.0,90.0,16.0,6.8,2.951e-05,0,0.1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473378,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,76.0,70.0,0.0,30.0,31.0,4.0,3.0,,,,,90.0,103.0,7.0,0.0964986,0,,7.0,4.0,40.0,45.0,7.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,,,,,,,,,,,,,,,,,,
13473378,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,False,71.0,65.0,0.0,59.0,61.0,4.0,2.0,,,,,90.0,88.0,7.0,0.00213109,1,,2.0,,6.0,10.0,,,2.0,8.0,1.0,,,2.0,,2.0,2.0,1.0,9.0,4.0,1.0,1.0,4.0,0.0684,0.2822,,,,,,,,,,,,
13473378,home,Fluminense,Juan Freytes,,,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,98.0,90.0,0.0,61.0,64.0,6.0,1.0,,,,,90.0,111.0,7.3,0.0107799,0,,12.0,7.0,29.0,34.0,,,1.0,5.0,,,1.0,3.0,2.0,,1.0,,8.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,
13473378,home,Fluminense,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,54.0,49.0,0.0,23.0,23.0,3.0,3.0,,,,,90.0,77.0,7.3,0.597809,0,,3.0,3.0,26.0,31.0,2.0,,5.0,7.0,,1.0,,3.0,1.0,2.0,,3.0,9.0,3.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,
13473378,home,Fluminense,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,46.0,44.0,0.0,22.0,22.0,2.0,1.0,,,,,78.0,59.0,6.8,0.0161675,0,,3.0,2.0,22.0,24.0,2.0,,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,7.0,1.0,,,,,,1.0,,,,,,,,,,,
13473378,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,70.0,65.0,0.0,31.0,33.0,2.0,2.0,,,,,86.0,80.0,7.3,0.0302497,1,,7.0,6.0,34.0,37.0,,,1.0,1.0,,1.0,,,,,1.0,,6.0,,,1.0,1.0,0.0303,0.0569,,,,,,1.0,,,,,,
13473378,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,68.0,61.0,0.0,15.0,15.0,,5.0,,,,,90.0,99.0,8.8,0.170555,2,,2.0,2.0,46.0,53.0,11.0,2.0,2.0,7.0,,3.0,,1.0,1.0,5.0,3.0,,21.0,,,1.0,,0.0856,0.0573,2.0,,,3.0,2.0,5.0,jhonariasa,1.0,,,,
13473378,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,78.0,74.0,0.0,21.0,21.0,,3.0,,,,,78.0,82.0,7.1,0.048119,0,,2.0,,53.0,57.0,1.0,,1.0,2.0,,,,,,,2.0,1.0,5.0,,,,,,,,,,,,1.0,,,True,,,
13473378,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,17,17,False,17.0,14.0,0.0,2.0,3.0,,2.0,,,,,63.0,25.0,6.5,0.0193289,1,,,,12.0,14.0,1.0,,6.0,4.0,2.0,2.0,,2.0,1.0,,,1.0,6.0,,1.0,,,0.3147,,2.0,,1.0,2.0,,,,1.0,,,,
