match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_crossNotClaimed,stat_goodHighClaim,stat_lastManTackle,stat_goals
14429558,home,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,F,34,34,False,29.0,26.0,,,0.0,16.0,16.0,13.0,6.0,,,,,90.0,43.0,6.2,9.0,0.0134715,,3,,-0.35,0.31,0.15,,10.0,2.0,,1.0,4.0,2.0,,,,,,,,1.0,,,,,,2.0,2.0,StevenBergwijn,1.0,,3.0,1.0,1.0,1.0,1.0,0.3849,0.0821,-0.57,,2.0,,,,
14429558,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,10.0,9.0,,,0.0,5.0,6.0,4.0,2.0,,,,,46.0,16.0,6.3,4.0,0.00087004,,1,,-0.02,0.01,-0.05,,4.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,,Faisal,Al-Ghamdi,,,,,,,,1.0,1.0,1.0,,,1.0,0.7155,,-0.59,,1.0,,,,
14429558,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,17.0,12.0,2.0,,0.0,4.0,6.0,11.0,1.0,,,,,29.0,30.0,6.6,12.0,0.0428355,,1,,-0.03,0.12,-0.04,,8.0,5.0,1.0,,1.0,2.0,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,0.0162,,-0.11,,,,,,
14429558,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200,D,20,20,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,,,,,,13.0,8.0,6.6,,0.00216574,,0,,0.05,0.01,-0.04,,3.0,,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14429558,home,Al-Ittihad,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,,,
14429558,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,
14429558,home,Al-Ittihad,Yaseen Khalid,yaseen-khalid,Y. Khalid,M,87,,3,M,1921224,EUR,1146355200,D,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Yaseen Khalid,,,,,,,,,,,,,,,,,,,,,,,
14429558,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,away,Al-Nassr,Bento,bento,Bento,G,24,190.0,9735,M,1016104,EUR,928972800,G,24,24,False,13.0,8.0,6.0,1.0,0.0,7.0,8.0,5.0,10.0,2.0,3.0,2.0,2.0,90.0,26.0,7.0,6.0,0.00093915,0.0356,0,0.1318,0.11,0.0,0.26,0.04,1.0,,,,,,,,,,,,,,,,,,,,,bento_matheus,,,,,,,,,,,,,1.0,2.0,,
14429558,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,False,33.0,28.0,1.0,,0.0,14.0,15.0,18.0,8.0,,,,,90.0,53.0,7.4,6.0,0.0578964,,0,,0.06,0.05,0.55,,14.0,1.0,1.0,,2.0,5.0,,,1.0,2.0,3.0,3.0,3.0,2.0,,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,
14429558,away,Al-Nassr,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187.0,5883,M,945063,EUR,957312000,D,3,3,False,27.0,26.0,2.0,1.0,0.0,20.0,20.0,7.0,2.0,,,,,90.0,37.0,6.9,2.0,0.00260165,,1,,0.11,0.06,0.16,,6.0,,,,1.0,2.0,,,1.0,2.0,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,0.0892,,-0.14,,,,,,
14429558,away,Al-Nassr,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181.0,62014,M,173883,EUR,674438400,D,26,26,False,30.0,24.0,5.0,1.0,0.0,16.0,16.0,14.0,2.0,,,,,90.0,39.0,7.2,6.0,0.0021042,,1,,0.14,0.05,0.53,,8.0,,,,2.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,IñigoMartínez,,,,,,1.0,,0.0693,,-0.03,,,,,1.0,
14429558,away,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,D,23,23,False,40.0,32.0,4.0,3.0,0.0,12.0,14.0,26.0,12.0,,,,,89.0,64.0,7.8,11.0,0.354106,,1,,0.3,0.31,0.29,,20.0,,,,3.0,7.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,,,1.0,1.0,,,2.0,,,4.0,2.0,1.0,,,,0.029,,-0.1,,,,,,
14429558,away,Al-Nassr,Kingsley Coman,kingsley-coman,K. Coman,M,21,178.0,32898,M,280441,EUR,834624000,M,21,21,False,31.0,26.0,,,1.0,9.0,9.0,22.0,5.0,,,,,86.0,47.0,6.9,11.0,0.224033,,2,,0.25,0.43,0.16,,17.0,2.0,1.0,1.0,5.0,3.0,,3.0,2.0,2.0,,1.0,,2.0,,,1.0,,,,1.0,KingComan,1.0,1.0,2.0,1.0,,1.0,,0.5074,,-0.63,,1.0,,,,
14429558,away,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,108800,EUR,721872000,M,11,11,False,50.0,44.0,4.0,2.0,0.0,19.0,19.0,31.0,3.0,,,,,90.0,67.0,6.5,13.0,0.148097,,0,,0.27,0.09,-0.01,,25.0,9.0,4.0,3.0,4.0,,,,,,,,,4.0,,,,,,,,marcelo_brozovic,1.0,,1.0,,,,,,,,,,,,,
14429558,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,37.0,36.0,3.0,3.0,0.0,18.0,19.0,18.0,3.0,,,,,89.0,46.0,6.8,4.0,0.0429219,,0,,0.26,0.04,-0.08,,18.0,,,,4.0,1.0,2.0,,,2.0,,1.0,1.0,2.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,
14429558,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,M,10,10,False,29.0,21.0,,,1.0,4.0,5.0,24.0,3.0,,,,,90.0,52.0,7.9,18.0,0.382908,,2,,0.09,0.35,-0.01,,17.0,2.0,1.0,,7.0,4.0,,3.0,1.0,,,2.0,1.0,3.0,,,,,,1.0,2.0,SadioMané,4.0,1.0,3.0,1.0,1.0,,1.0,0.1398,0.8693,0.49,,,,,,1.0
14429558,away,Al-Nassr,João Félix,joao-felix,J. Félix,F,79,181.0,126099,M,851671,EUR,942192000,F,79,79,False,33.0,28.0,2.0,2.0,0.0,3.0,4.0,29.0,3.0,,,,,90.0,61.0,8.0,14.0,0.200526,,4,,0.32,0.37,0.17,,25.0,1.0,,1.0,3.0,12.0,,6.0,,,,1.0,1.0,2.0,,,1.0,,,5.0,1.0,JFélix,1.0,5.0,2.0,3.0,,1.0,,0.4062,,-0.42,,1.0,,,,
14429558,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,17.0,14.0,,,0.0,4.0,4.0,13.0,,,,,,89.0,33.0,7.1,6.0,0.00871415,,9,,-0.61,0.68,-0.02,,10.0,,,1.0,3.0,2.0,1.0,,,1.0,,,,1.0,,,,,,2.0,2.0,CR7,,,3.0,4.0,2.0,3.0,1.0,1.2655,0.9487,0.28,True,2.0,,,,1.0
14429558,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,True,5.0,4.0,1.0,,0.0,2.0,3.0,2.0,1.0,,,,,10.0,5.0,6.7,1.0,0.00331045,,0,,0.04,0.04,0.13,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,away,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,5,5,True,,,,,0.0,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,,,1.0,4.0,,1.0,0.00011606,,0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14429558,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,F,29,29,True,5.0,3.0,,,0.0,1.0,3.0,2.0,,,,,,1.0,6.0,,2.0,0.00049793,,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0644,,,,1.0,,,,
14429558,away,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,away,Al-Nassr,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,away,Al-Nassr,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,away,Al-Nassr,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429558,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
