match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_goals
12513715,home,Boavista,Tomáš Vaclík,,,tomas-vaclik,Tomáš Vaclík,G,188,369,M,23715,EUR,607132800,G,31,31,False,15.0,12.0,4.0,1.0,0.0,12.0,13.0,2.0,1.0,13.0,1.0,3.0,4.0,1.0,90.0,31.0,7.6,3.0,0.00014825,0,0.6985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513715,home,Boavista,Vitaliy Lystsov,,,vitaliy-lystsov,V. Lystsov,D,192,57,M,789123,EUR,805420800,D,5,5,False,37.0,27.0,4.0,2.0,0.0,15.0,19.0,18.0,7.0,2.0,,,,,89.0,59.0,7.5,11.0,0.0136604,1,,55,12.0,1.0,4.0,4.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.013,,,,,,,,,,,,,,,,,
12513715,home,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,49.0,37.0,13.0,5.0,0.0,21.0,23.0,30.0,5.0,2.0,,,,,90.0,70.0,7.2,18.0,0.407349,1,,26,18.0,1.0,3.0,1.0,5.0,,,,,2.0,2.0,,0.039,4.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,
12513715,home,Boavista,Sidoine Fogning,Sidoine Fogning,,sidoine-fogning,S. Fogning,D,195,93,M,2049628,EUR,1005436800,D,13,13,False,48.0,40.0,4.0,1.0,0.0,25.0,28.0,20.0,7.0,5.0,,,,,90.0,61.0,6.9,8.0,0.00794019,0,,19,15.0,,3.0,3.0,5.0,2.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12513715,home,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,M,7,7,False,32.0,25.0,7.0,2.0,0.0,8.0,10.0,35.0,,2.0,,,,,90.0,72.0,7.0,24.0,0.49959,0,,11,20.0,,1.0,3.0,7.0,,,,,3.0,1.0,,,13.0,3.0,1.0,,2.0,5.0,2.0,2.0,1.0,1.0,3.0,,,,,,
12513715,home,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,False,27.0,16.0,3.0,2.0,0.0,7.0,10.0,18.0,,5.0,,,,,90.0,44.0,6.9,16.0,0.0234914,2,,8,9.0,2.0,1.0,10.0,3.0,2.0,1.0,,1.0,,,4.0,0.2697,1.0,,,,1.0,,,2.0,,,2.0,1.0,1.0,1.0,0.126,,
12513715,home,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,39.0,35.0,2.0,1.0,0.0,19.0,19.0,22.0,3.0,6.0,,,,,81.0,49.0,6.6,7.0,0.0131569,1,,42,16.0,3.0,1.0,8.0,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,0.0558,2.0,,,,,,,,,,1.0,,,,,True,
12513715,home,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,M,20,20,False,13.0,11.0,2.0,,0.0,7.0,8.0,6.0,,,,,,,45.0,28.0,6.5,8.0,0.00900174,0,,20,4.0,,,2.0,4.0,,,,,3.0,1.0,,,1.0,,,,2.0,,,3.0,1.0,,,,,,,,
12513715,home,Boavista,Abdoulay Diaby,,,abdoulay-diaby,A. Diaby,F,173,492,M,115718,EUR,674784000,F,21,21,False,26.0,21.0,2.0,2.0,0.0,3.0,4.0,23.0,,1.0,,,,,90.0,46.0,8.0,9.0,0.0718989,5,,23,18.0,,3.0,3.0,7.0,1.0,1.0,,1.0,,,1.0,0.4608,1.0,,,,2.0,3.0,,4.0,3.0,,1.0,1.0,4.0,,0.428,,
12513715,home,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,19.0,13.0,,,0.0,3.0,4.0,15.0,5.0,6.0,,,,,90.0,41.0,7.3,12.0,0.0238721,6,,11,10.0,1.0,3.0,5.0,4.0,,2.0,,1.0,,,2.0,0.444,,,1.0,2.0,4.0,1.0,1.0,2.0,1.0,,,1.0,2.0,,0.4166,,
