match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_interceptionWon,stat_onTargetScoringAttempt,stat_totalTackle,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_wonTackle,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_outfielderBlock,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves
10389779,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,19.0,13.0,9.0,3.0,11.0,13.0,2.0,6.0,1.0,9.0,1.0,1.0,90.0,26.0,6.3,6.0,0.0,0.0,0.00048654,0,-0.2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389779,home,Lille,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,D,22,22,False,25.0,23.0,,,8.0,8.0,16.0,20.0,2.0,,,,45.0,35.0,6.5,6.0,0.0933,0.0,0.0165545,1,,timothyweah,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389779,home,Lille,José Fonte,,,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,78.0,68.0,5.0,1.0,26.0,29.0,42.0,49.0,8.0,10.0,2.0,,90.0,91.0,7.1,12.0,0.0,0.0,0.0950672,0,,,,,4.0,3.0,2.0,2.0,,5.0,1.0,2.0,True,1.0,1.0,,,,,,,,,,,,,,,,
10389779,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,76.0,71.0,4.0,3.0,40.0,42.0,31.0,34.0,4.0,4.0,1.0,,90.0,87.0,7.0,8.0,0.252,0.108,0.03785,2,,,,,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10389779,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,False,27.0,25.0,2.0,1.0,15.0,15.0,10.0,12.0,3.0,1.0,,,45.0,34.0,6.5,4.0,0.0,0.0,0.00485464,0,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10389779,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,68.0,57.0,9.0,5.0,20.0,22.0,37.0,48.0,4.0,5.0,1.0,,90.0,87.0,6.8,15.0,0.2062,0.2689,0.0540945,3,,,2.0,,2.0,4.0,1.0,,,2.0,,,,2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,
10389779,home,Lille,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,28,28,False,80.0,77.0,4.0,4.0,24.0,24.0,53.0,57.0,11.0,8.0,2.0,,90.0,97.0,7.5,7.0,0.1632,0.0,0.0986456,3,,,1.0,,3.0,4.0,4.0,3.0,1.0,,2.0,3.0,,,,,3.0,,,2.0,1.0,2.0,,,,,,,,,
10389779,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,40.0,37.0,1.0,1.0,9.0,9.0,34.0,45.0,4.0,2.0,2.0,,89.0,68.0,8.9,17.0,0.8005,0.903,1.07286,1,,,14.0,6.0,,4.0,1.0,1.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,4.0,,,2.0,,1.0,2.0,1.0,1.0,,,,,
10389779,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,35.0,30.0,1.0,1.0,8.0,8.0,22.0,29.0,4.0,4.0,1.0,,86.0,54.0,6.6,13.0,0.1361,0.0,0.104013,2,,,2.0,,,5.0,4.0,2.0,1.0,,2.0,,,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,
10389779,home,Lille,Jonathan Bamba,,,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,7,7,False,19.0,17.0,,,3.0,3.0,14.0,17.0,4.0,1.0,2.0,,45.0,29.0,6.9,4.0,0.0776,0.1611,0.0277253,2,,,1.0,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,
