match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_ownGoals,stat_dispossessed,stat_wasFouled,stat_totalCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goodHighClaim,player_sofascoreId
14429536,home,Al-Okhdood,Samuel Portugal,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200,G,94,94,False,22.0,16.0,10.0,5.0,0.0,14.0,17.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,90.0,31.0,7.1,6.0,0.00029715,1.2769,0,-1.2836,-0.04,0.13,-0.83,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429536,home,Al-Okhdood,Naif Assery,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,17.0,14.0,,,0.0,7.0,9.0,7.0,8.0,5.0,3.0,1.0,5.0,3.0,2.0,,,,,,83.0,26.0,5.2,5.0,0.0127567,,0,,-0.03,0.03,-0.73,,Naif Assery,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
14429536,home,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,30.0,24.0,4.0,1.0,0.0,21.0,23.0,3.0,7.0,4.0,2.0,,6.0,1.0,1.0,,,,,,90.0,42.0,5.1,6.0,0.00113098,,0,,-0.08,0.12,-1.0,,,,3.0,2.0,,1.0,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14429536,home,Al-Okhdood,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,45.0,44.0,1.0,1.0,0.0,36.0,36.0,8.0,9.0,6.0,1.0,2.0,5.0,,,,,,,,90.0,60.0,5.6,5.0,0.00147185,,0,,0.11,0.05,-0.65,,,,,5.0,,,,1.0,,,4.0,,3.0,1.0,,,,,,,,,,,,,,,,,
14429536,home,Al-Okhdood,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,3,3,False,29.0,24.0,3.0,2.0,0.0,10.0,12.0,14.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,81.0,38.0,5.4,10.0,0.0123391,,0,,0.09,0.03,-0.96,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
14429536,home,Al-Okhdood,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,17,17,False,28.0,24.0,5.0,4.0,0.0,13.0,15.0,11.0,13.0,,2.0,,3.0,1.0,1.0,,,,,,72.0,38.0,7.0,8.0,0.0104451,,1,,0.03,0.1,0.2,,,,,2.0,,,,,,1.0,,,,1.0,4.0,1.0,0.0281,1.0,-0.04,,,,,,,,,,,,
14429536,home,Al-Okhdood,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,33.0,31.0,1.0,1.0,0.0,22.0,23.0,9.0,10.0,1.0,4.0,,4.0,1.0,1.0,,,,,,72.0,42.0,6.6,4.0,0.00711203,,1,,0.08,0.05,-0.22,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,0.0192,1.0,-0.05,1.0,1.0,,,,,,,,,,
14429536,home,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,30.0,27.0,1.0,,0.0,15.0,15.0,12.0,15.0,1.0,3.0,,3.0,2.0,,,,,,,90.0,46.0,8.8,4.0,0.0180976,,3,,0.02,0.29,-0.23,,,,1.0,1.0,,,,,,,3.0,,,1.0,3.0,1.0,0.4757,,0.92,,,2.0,2.0,2.0,1.5706,,,,,,
14429536,home,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,F,10,10,False,9.0,7.0,2.0,,0.0,4.0,4.0,3.0,5.0,1.0,1.0,,,,,,,,,,72.0,15.0,6.5,5.0,0.00130543,,0,,0.04,0.27,0.15,,Mohammed Al Jahif,,,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14429536,home,Al-Okhdood,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191.0,607,M,804405,EUR,833587200,F,9,9,False,20.0,16.0,2.0,1.0,0.0,10.0,12.0,6.0,8.0,8.0,1.0,,1.0,,,,,,,,89.0,32.0,6.2,14.0,0.0234766,,1,,-0.18,0.38,-0.04,,,,3.0,,4.0,,,2.0,,,,,3.0,,,,0.0983,1.0,0.14,1.0,,,1.0,,0.1468,1.0,1.0,,,,
