match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_bigChanceMissed,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
10433892,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,99,99,False,,12.0,10.0,,,4.0,4.0,6.0,8.0,4.0,,,78.0,28.0,8.4,4.0,3,,,,3.0,4.0,7.0,2.0,1.0,3.0,1.0,,3.0,,,,,,1.0,,3.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,
10433892,home,Galatasaray,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,,552680,EUR,779500800,D,2,2,True,,10.0,4.0,3.0,,2.0,3.0,2.0,8.0,2.0,,,45.0,21.0,6.5,8.0,0,,,1.0,,,2.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,
10433892,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,22,22,True,,6.0,1.0,2.0,,,2.0,1.0,4.0,,,,32.0,14.0,6.4,5.0,0,,,,1.0,3.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
10433892,home,Galatasaray,Emin Bayram,emin-bayram,E. Bayram,D,40,193,768,M,,997153,EUR,1049241600,D,40,40,True,,3.0,3.0,,,,,3.0,3.0,,,,19.0,7.0,6.6,,1,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,
10433892,home,Galatasaray,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,,98198,EUR,745027200,M,6,6,True,,7.0,7.0,1.0,1.0,,,7.0,7.0,,,,19.0,9.0,6.7,1.0,1,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
10433892,home,Galatasaray,Haris Seferović,haris-seferovic,H. Seferović,F,9,189,999,M,,50899,EUR,698716800,F,9,9,True,,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,1.0,,,12.0,8.0,6.4,2.0,0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10433892,home,Galatasaray,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,,190179,EUR,806803200,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,home,Galatasaray,Juan Mata,juan-mata,J. Mata,M,64,170,3301,M,,28367,EUR,578188800,M,64,64,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,F,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,home,Galatasaray,Bafetimbi Gomis,bafetimbi-gomis,B. Gomis,F,,184,1063,M,,3530,EUR,492134400,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,31,185,415,M,,187023,EUR,793065600,G,13,13,False,,34.0,30.0,10.0,7.0,27.0,28.0,3.0,6.0,17.0,7.0,10.0,90.0,59.0,8.8,5.0,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,3.0,3.0,,
10433892,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,,827922,EUR,878774400,D,20,20,False,,25.0,20.0,2.0,1.0,9.0,12.0,11.0,14.0,4.0,,,58.0,34.0,6.7,8.0,0,,,1.0,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,,1003161,EUR,950054400,D,4,4,False,,87.0,75.0,8.0,4.0,41.0,48.0,34.0,39.0,10.0,,,90.0,96.0,6.6,12.0,1,,,,1.0,5.0,5.0,,,,,3.0,4.0,1.0,,4.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
10433892,away,Alanyaspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187,111,M,,800344,EUR,820368000,D,23,23,False,,53.0,47.0,5.0,2.0,39.0,43.0,8.0,10.0,10.0,,,57.0,62.0,6.8,7.0,0,Joher,Khadim Rassoul,,1.0,3.0,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,
10433892,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,,1084884,EUR,979084800,D,88,88,False,,12.0,8.0,,,5.0,8.0,3.0,4.0,4.0,,,45.0,28.0,6.2,9.0,0,Yusuf Ozdemir,,,,2.0,2.0,1.0,,,3.0,1.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180,284,M,,361342,EUR,852336000,M,97,97,False,,26.0,23.0,,,10.0,12.0,13.0,15.0,,,,70.0,37.0,6.2,7.0,1,,,1.0,,3.0,2.0,,,,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,
10433892,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188,136,M,,31821,EUR,631497600,M,8,8,False,,72.0,67.0,4.0,2.0,31.0,32.0,36.0,40.0,4.0,,,90.0,88.0,7.0,6.0,3,,,,1.0,2.0,3.0,,,1.0,1.0,,,1.0,,6.0,,,3.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,
10433892,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,,60510,EUR,627177600,M,7,7,False,True,44.0,36.0,6.0,3.0,10.0,14.0,27.0,36.0,3.0,,,90.0,62.0,6.7,17.0,0,,,6.0,,3.0,5.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,4.0,1.0,,2.0,,,,4.0,,,,,,,
10433892,away,Alanyaspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,,800458,EUR,811036800,M,11,11,False,,51.0,42.0,6.0,3.0,22.0,25.0,20.0,26.0,5.0,,,90.0,64.0,6.7,12.0,2,,,,,1.0,7.0,3.0,2.0,1.0,2.0,,,,,,,,2.0,1.0,,,,1.0,,1.0,1.0,3.0,,,,,,1.0,
10433892,away,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,21,177,77,M,,41835,EUR,572745600,M,21,21,False,,17.0,10.0,3.0,2.0,5.0,7.0,5.0,10.0,2.0,,,45.0,26.0,6.3,8.0,1,Daniel,Candeias,,,4.0,4.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,
10433892,away,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1938,M,,1143587,EUR,731289600,F,93,93,False,,22.0,16.0,1.0,,10.0,13.0,6.0,9.0,2.0,,,90.0,30.0,7.4,7.0,2,,,,1.0,1.0,5.0,,,1.0,1.0,,3.0,,,1.0,,,2.0,,1.0,,,,,,1.0,,,1.0,,,,,
10433892,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185,292,M,,171625,EUR,779068800,D,29,29,True,,19.0,15.0,6.0,3.0,7.0,8.0,11.0,17.0,,,,45.0,30.0,7.9,8.0,3,,,6.0,,,,,,2.0,1.0,,,,,,,,,,,3.0,,2.0,,1.0,1.0,,,1.0,,,,,
10433892,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,,999396,EUR,972604800,F,70,70,True,,15.0,11.0,1.0,1.0,3.0,3.0,9.0,13.0,1.0,,,45.0,21.0,6.6,6.0,2,,,1.0,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,1.0
10433892,away,Alanyaspor,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,286,M,,807291,EUR,885427200,D,27,27,True,,18.0,14.0,1.0,,5.0,8.0,9.0,12.0,2.0,,,33.0,29.0,6.7,7.0,0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,,187,465,M,,842255,EUR,892512000,M,98,98,True,,37.0,36.0,1.0,,19.0,19.0,17.0,18.0,4.0,,,32.0,41.0,6.9,3.0,0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,
10433892,away,Alanyaspor,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183,1371,M,,842400,EUR,730944000,M,10,10,True,,15.0,12.0,,,3.0,3.0,10.0,17.0,,,,20.0,25.0,6.7,9.0,0,,,5.0,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
10433892,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,0,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,,876782,EUR,953164800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7796,M,targhaoussama,1095731,EUR,1021852800,M,18,18,True,,,,,,,,,,,,,,,,,0,Oussama Targhalline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Famara Diédhiou,famara-diedhiou,F. Diédhiou,F,18,189,731,M,,293115,EUR,704764800,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433892,away,Alanyaspor,Wilson Eduardo,wilson-eduardo,W. Eduardo,F,7,179,140,M,,105404,EUR,647395200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
