match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_lastName,stat_shotOffTarget,stat_fouls,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goals
12624981,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,25.0,13.0,19.0,7.0,0.0,10.0,10.0,3.0,15.0,1.0,1.0,5.0,8.0,1.0,7.0,9.0,2.0,1.0,1.0,90.0,45.0,9.3,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624981,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800,D,27,27,False,7.0,5.0,1.0,,0.0,5.0,6.0,1.0,2.0,1.0,1.0,,2.0,,,,,,,45.0,15.0,6.4,6.0,0,Hussain Al-Nuweqi,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12624981,home,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600,D,87,87,False,18.0,14.0,2.0,,0.0,9.0,11.0,5.0,7.0,,6.0,5.0,3.0,,,,,,,90.0,37.0,7.1,6.0,0,Marzouq Tambakti,,,3.0,,,,,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,
12624981,home,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,D,21,21,False,30.0,22.0,7.0,4.0,0.0,15.0,16.0,7.0,15.0,,1.0,5.0,6.0,,,,,,,90.0,46.0,6.8,11.0,1,,1.0,,1.0,,2.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
12624981,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,False,20.0,16.0,1.0,,0.0,8.0,10.0,8.0,11.0,1.0,3.0,2.0,3.0,,,,,,,90.0,31.0,6.9,6.0,0,,1.0,,2.0,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
12624981,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,34.0,31.0,3.0,2.0,0.0,10.0,11.0,21.0,26.0,1.0,4.0,5.0,6.0,,,,,,,90.0,61.0,7.5,9.0,0,Abdulelah Al Khaibari,3.0,,1.0,,,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,,1.0,True,,,,,,,,
12624981,home,Al-Riyadh,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,M,17,17,False,28.0,15.0,3.0,,0.0,8.0,11.0,8.0,21.0,,9.0,,6.0,,,,,,,90.0,64.0,7.4,23.0,1,,4.0,1.0,5.0,,2.0,2.0,2.0,,3.0,5.0,4.0,1.0,3.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,
12624981,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,45.0,37.0,10.0,6.0,0.0,13.0,17.0,24.0,32.0,,5.0,1.0,7.0,,,,,,,90.0,62.0,7.3,14.0,1,,4.0,,4.0,1.0,1.0,,,,2.0,1.0,1.0,,3.0,3.0,1.0,,,1.0,,,1.0,,,,,,
12624981,home,Al-Riyadh,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,38.0,29.0,2.0,2.0,0.0,11.0,14.0,18.0,25.0,2.0,6.0,,5.0,,,,,,,90.0,57.0,6.6,20.0,2,,1.0,,8.0,1.0,,5.0,1.0,,1.0,6.0,2.0,,2.0,2.0,,,2.0,3.0,,,,,,,,,
12624981,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200,F,11,11,False,18.0,16.0,,,0.0,3.0,3.0,13.0,17.0,1.0,6.0,,3.0,,,,,,,90.0,36.0,7.0,13.0,2,,2.0,,5.0,,,5.0,1.0,1.0,1.0,4.0,2.0,,2.0,2.0,1.0,,2.0,2.0,,,,,,,,,
