match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_ownGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_wonTackle,player_firstName,player_lastName,stat_goalAssist,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_clearanceOffLine,stat_penaltyWon
11352392,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,True,10.0,8.0,,2.0,2.0,,,,,,,,27.0,11.0,6.2,2.0,0.00267116,1,,,6.0,8.0,,,2.0,1.0,,,,,,,,,,,2.0,1.0,,,1.0,,,,,0.2113,,,,Nicolas Jackson,,,,,1.0,1.0,,,
11352392,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,13.0,12.0,,3.0,3.0,,3.0,,,,,,18.0,16.0,6.6,3.0,0.0321049,1,,,9.0,10.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,0.0225,0.0188,,,,,,,,,,,,
11352392,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,True,20.0,14.0,,1.0,1.0,,1.0,,,,,,18.0,28.0,7.0,11.0,0.0422524,0,,,14.0,24.0,5.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,
11352392,home,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,True,9.0,8.0,,4.0,4.0,,1.0,,,,,,9.0,14.0,6.1,3.0,0.00562191,0,,,4.0,5.0,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352392,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,True,20.0,17.0,1.0,1.0,3.0,,1.0,,,,,,9.0,24.0,6.4,4.0,0.0125695,0,,,16.0,18.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11352392,home,Chelsea,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206,3167,M,,996903,EUR,1031184000,G,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,26.0,11.0,18.0,9.0,9.0,1.0,7.0,1.0,,2.0,1.0,1.0,90.0,37.0,6.3,15.0,0.00271771,0,0.1494,3.0,2.0,17.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11352392,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,23,23,False,39.0,30.0,13.0,26.0,28.0,5.0,3.0,,,,,,90.0,47.0,7.1,9.0,0.00097809,0,,6.0,4.0,11.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,True,,,,,,,,,,1.0,
11352392,away,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,,50027,EUR,641952000,D,15,15,False,25.0,24.0,4.0,22.0,22.0,6.0,1.0,,,,,,90.0,37.0,7.3,1.0,0.00063625,0,,3.0,2.0,3.0,,,1.0,3.0,,,,,,,,,,,1.0,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,1.0,
11352392,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,41.0,33.0,5.0,25.0,30.0,4.0,4.0,,,,,,90.0,59.0,6.6,11.0,0.0014003,0,,2.0,8.0,11.0,,,3.0,5.0,1.0,,3.0,,,1.0,,,2.0,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,
11352392,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,M,22,22,False,33.0,24.0,5.0,14.0,20.0,1.0,5.0,,,,,,90.0,64.0,6.7,13.0,0.0142943,1,,1.0,10.0,13.0,,,5.0,6.0,1.0,,4.0,,2.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,0.0234,,,1.0,,,,,1.0,,,,,
11352392,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,,307284,EUR,746841600,M,5,5,False,36.0,31.0,1.0,22.0,25.0,4.0,8.0,,,,,,90.0,46.0,6.9,6.0,0.00884773,0,,1.0,9.0,11.0,,,3.0,4.0,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,2.0,,,,2.0,,,,,,,,,,
11352392,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,22.0,18.0,4.0,12.0,13.0,,2.0,,,,,,89.0,37.0,7.2,7.0,0.0154233,0,,2.0,6.0,9.0,,,7.0,7.0,2.0,1.0,,,2.0,2.0,,,3.0,1.0,1.0,1.0,,,,,,,6.0,,,,4.0,,,1.0,,,,,,,
11352392,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,31.0,24.0,2.0,9.0,12.0,,2.0,,,,,,87.0,50.0,7.2,12.0,0.0124863,1,,1.0,15.0,19.0,,,6.0,6.0,3.0,,2.0,,1.0,4.0,,1.0,,,2.0,,1.0,,1.0,,,1.0,4.0,0.0881,,,2.0,,,,,,,,,,
11352392,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,F,21,21,False,27.0,19.0,2.0,11.0,12.0,1.0,2.0,,,,,,72.0,40.0,6.8,13.0,0.144197,2,,,9.0,20.0,5.0,1.0,,3.0,,,,,,1.0,,3.0,,2.0,,,,,2.0,,,,,0.1571,,,,,,,,,,1.0,,,
11352392,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,12,12,False,32.0,26.0,1.0,13.0,15.0,1.0,5.0,,,,,,90.0,52.0,10.0,10.0,0.105784,5,,,13.0,17.0,,,7.0,8.0,2.0,,4.0,1.0,,2.0,,6.0,,1.0,3.0,,2.0,,1.0,4.0,3.0,,,1.1926,1.5443,,,,,,,,,,,,1.0
11352392,away,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,False,21.0,20.0,,11.0,12.0,,2.0,,,,,,72.0,35.0,7.2,7.0,0.296649,4,,,9.0,10.0,1.0,,8.0,3.0,,1.0,4.0,1.0,,,,,2.0,2.0,2.0,2.0,1.0,,,2.0,,,,0.3185,0.1606,,,,,1.0,,2.0,,,,,
11352392,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,,932628,EUR,1003276800,M,20,20,True,8.0,8.0,,6.0,6.0,1.0,2.0,,,,,,18.0,11.0,6.6,,0.00122799,0,,,2.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,,845273,EUR,898905600,M,27,27,True,9.0,9.0,,5.0,5.0,,2.0,,,,,,18.0,19.0,6.5,5.0,0.0232894,1,,,4.0,4.0,,,3.0,,1.0,,2.0,,1.0,2.0,,,,,,,,,,1.0,,,,0.2173,0.0503,,,,,,,,,,,,
11352392,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,17,17,True,6.0,5.0,1.0,5.0,5.0,1.0,2.0,,,,,,14.0,10.0,6.9,1.0,2.612e-05,0,,1.0,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,
11352392,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,,,,,,1.0,,,,,,,11.0,2.0,6.6,,,0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352392,away,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,away,Wolverhampton,Tawanda Chirewa,tawanda-chirewa,T. Chirewa,M,23,181,933,M,,1005725,EUR,1065830400,M,62,62,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,away,Wolverhampton,Harvey Griffiths,harvey-griffiths,H. Griffiths,M,8,176,30,M,,1065637,EUR,1064188800,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352392,away,Wolverhampton,Nathan Fraser,nathan-fraser,N. Fraser,F,63,188,846,M,,1166679,EUR,1120176000,F,63,63,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
