match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_dispossessed,stat_wasFouled,stat_keyPass,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12264387,home,Las Vegas Lights,Nicholas Ammeter,,,nicholas-ammeter,N. Ammeter,G,1,185.0,13,M,929853,EUR,976492800.0,G,1,1,False,28.0,22.0,10.0,4.0,0.0,22.0,24.0,4.0,2.0,8.0,1.0,5.0,7.0,90.0,42.0,7.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Shawn Smart,Shawn,Smart,shawn-smart,S. Smart,D,20,173.0,14,M,1804179,EUR,1077580800.0,D,20,20,False,64.0,51.0,6.0,2.0,0.0,33.0,39.0,28.0,2.0,5.0,,,,82.0,91.0,7.6,20.0,1,18.0,3.0,2.0,2.0,7.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Joe Hafferty,Joe Hafferty,,joe-hafferty,J. Hafferty,D,6,175.0,4,,1121467,EUR,890438400.0,D,22,22,False,71.0,65.0,3.0,1.0,0.0,56.0,61.0,10.0,3.0,5.0,,,,90.0,80.0,6.1,6.0,1,9.0,,2.0,1.0,5.0,1.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
12264387,home,Las Vegas Lights,Fabien Garcia,,,fabien-garcia,F. Garcia,D,4,181.0,8,M,757984,EUR,774144000.0,D,4,4,False,75.0,63.0,11.0,2.0,0.0,51.0,55.0,21.0,3.0,5.0,,,,90.0,82.0,6.0,13.0,0,12.0,1.0,2.0,,4.0,2.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Gennaro Michael Nigro,,,gennaro-michael-nigro,G. M. Nigro,D,33,,9,M,1085049,EUR,,D,33,33,False,55.0,48.0,8.0,5.0,0.0,39.0,43.0,12.0,,6.0,,,,90.0,79.0,6.5,11.0,0,9.0,,1.0,1.0,3.0,6.0,1.0,,,,,,4.0,3.0,,3.0,,,,1.0,2.0,,,,,,,,
12264387,home,Las Vegas Lights,Jean-Claude Ngando,,,jean-claude-ngando,J. Ngando,M,26,181.0,1160,M,944897,EUR,943056000.0,M,26,26,False,58.0,44.0,4.0,,0.0,29.0,36.0,22.0,2.0,5.0,,,,90.0,84.0,6.6,24.0,0,15.0,,,1.0,10.0,11.0,4.0,9.0,5.0,,,,1.0,3.0,3.0,3.0,,,,2.0,2.0,1.0,,,,,,,
12264387,home,Las Vegas Lights,Valentin Noël,,,valentin-noel,V. Noël,M,27,178.0,14,M,949061,EUR,925171200.0,M,27,27,False,58.0,51.0,7.0,5.0,0.0,24.0,28.0,33.0,2.0,4.0,,,,90.0,76.0,6.6,16.0,2,27.0,3.0,,,3.0,2.0,,1.0,,,,,1.0,2.0,2.0,4.0,,2.0,1.0,1.0,,,,,,,,,
12264387,home,Las Vegas Lights,Solomon Asanté,,,solomon-asante,S. Asanté,M,,159.0,102,M,307560,EUR,636681600.0,M,14,14,False,25.0,22.0,1.0,,0.0,13.0,13.0,15.0,,3.0,,,,82.0,36.0,6.5,9.0,1,9.0,3.0,1.0,,5.0,4.0,,3.0,,,,,,2.0,2.0,,,,1.0,,2.0,1.0,True,1.0,,,,,
12264387,home,Las Vegas Lights,Coleman Gannon,Coleman Gannon,,coleman-gannon,C. Gannon,M,8,168.0,11,M,1034892,EUR,1037836800.0,M,8,8,False,22.0,20.0,1.0,,0.0,11.0,12.0,11.0,1.0,5.0,,,,90.0,42.0,6.6,11.0,2,9.0,1.0,1.0,,4.0,3.0,,2.0,,,,,3.0,2.0,2.0,5.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,
12264387,home,Las Vegas Lights,Gaoussou Samake,,,gaoussou-samake,G. Samake,M,72,171.0,11,M,970672,EUR,878601600.0,M,72,72,False,18.0,13.0,2.0,,0.0,5.0,7.0,13.0,1.0,3.0,,,,81.0,33.0,6.5,10.0,1,9.0,2.0,,,4.0,1.0,,2.0,,,,,,,,2.0,,,2.0,,1.0,3.0,,1.0,1.0,,,,
12264387,home,Las Vegas Lights,Edison Azcona,Edison Azcona,,edison-azcona,E. Azcona,M,10,168.0,290,M,1036286,EUR,1069372800.0,F,10,10,False,34.0,27.0,1.0,1.0,1.0,10.0,12.0,22.0,1.0,,,,,90.0,52.0,7.3,13.0,0,17.0,,1.0,,6.0,8.0,,3.0,2.0,,,,2.0,1.0,1.0,3.0,,,2.0,2.0,5.0,1.0,,,,1.0,1.0,,
12264387,home,Las Vegas Lights,Charlie Adams,,,charlie-adams,C. Adams,M,,168.0,1,M,152093,EUR,769046400.0,M,6,6,True,19.0,17.0,4.0,3.0,0.0,6.0,6.0,14.0,,2.0,,,,9.0,20.0,6.6,3.0,0,11.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
12264387,home,Las Vegas Lights,Emrah Klimenta,,,klimenta-emrah,E. Klimenta,D,,185.0,4,,841122,EUR,666403200.0,D,23,23,True,15.0,14.0,3.0,2.0,0.0,10.0,10.0,5.0,,3.0,,,,8.0,17.0,6.6,1.0,0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Riki Alba,,,riki-alba,R. Alba,F,,184.0,20,,181895,EUR,794102400.0,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,3.0,,,,,,8.0,6.0,6.5,2.0,0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Raiko Arozarena,,,raiko-arozarena,R. Arozarena,G,56,181.0,144,M,942869,EUR,859420800.0,G,56,56,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Hayden Sargis,,,sargis-hayden,H. Sargis,D,,183.0,6,M,983722,EUR,1020297600.0,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Maliek Howell,,,maliek-howell,M. Howell,D,24,185.0,16,M,983143,EUR,917395200.0,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264387,home,Las Vegas Lights,Alexander Romero,Alexander Romero,,alexander-romero,A. Romero,M,,178.0,7,,1192970,EUR,1095984000.0,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264387,away,Los Angeles FC,Abraham Romero,,,abraham-romero,A. Romero,G,,190.0,65,M,822904,EUR,887760000.0,G,22,22,False,22.0,14.0,11.0,3.0,0.0,11.0,11.0,11.0,,2.0,,,1.0,90.0,25.0,6.4,8.0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12264387,away,Los Angeles FC,Sergi Palencia,,,sergi-palencia,S. Palencia,D,14,170.0,292,M,793323,EUR,827539200.0,D,14,14,False,38.0,29.0,5.0,3.0,0.0,14.0,16.0,23.0,1.0,6.0,,,,90.0,64.0,6.8,13.0,1,15.0,1.0,,,5.0,5.0,4.0,1.0,,1.0,,,1.0,4.0,3.0,,,,,,1.0,1.0,,,,,,,
12264387,away,Los Angeles FC,Aaron Long,,,aaron-long,A. Long,D,33,186.0,133,M,539882,EUR,718848000.0,D,33,33,False,71.0,66.0,11.0,7.0,1.0,49.0,51.0,20.0,2.0,10.0,,,,90.0,77.0,7.3,5.0,0,17.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,1.0,True,,,,,,
12264387,away,Los Angeles FC,Eddie Segura,,,eddie-segura,E. Segura,D,4,178.0,268,M,869993,EUR,854841600.0,D,4,4,False,77.0,66.0,11.0,3.0,0.0,50.0,53.0,24.0,2.0,2.0,,,,90.0,84.0,6.8,11.0,0,16.0,,1.0,1.0,3.0,3.0,,,,,,1.0,,2.0,2.0,,,,2.0,,,,,,,,,,
12264387,away,Los Angeles FC,Omar Campos,Omar Campos,,omar-campos,O. Campos,D,3,174.0,375,M,1097747,EUR,1027123200.0,D,2,2,False,44.0,36.0,5.0,2.0,0.0,16.0,18.0,28.0,2.0,2.0,,,,90.0,65.0,7.2,14.0,2,20.0,2.0,,2.0,1.0,4.0,,,,2.0,,,,2.0,2.0,2.0,1.0,,1.0,,,,,,,,,,
12264387,away,Los Angeles FC,Timothy Tillman,,,timothy-tillman,T. Tillman,M,11,182.0,422,M,844670,EUR,915408000.0,M,11,11,False,34.0,26.0,5.0,3.0,1.0,9.0,11.0,26.0,,6.0,,,,79.0,55.0,7.4,11.0,1,18.0,3.0,,1.0,6.0,8.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,,,1.0,4.0,,4.0,2.0,,,1.0,,,,
