match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_punches,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_clearanceOffLine,stat_goals
10408561,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186.0,1063,M,341097,EUR,729561600.0,G,1,1,False,17.0,9.0,12.0,4.0,7.0,7.0,2.0,10.0,2.0,8.0,2.0,2.0,6.0,90.0,30.0,8.0,8.0,0.0,0.0,0.00024047,0,1.2944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408561,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176.0,88,M,347450,EUR,709344000.0,D,2,2,False,29.0,24.0,1.0,1.0,13.0,13.0,11.0,17.0,4.0,2.0,,,,86.0,46.0,6.8,9.0,0.0,0.0,0.00658868,0,,1.0,3.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408561,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182.0,89,M,260097,EUR,608515200.0,D,23,23,False,42.0,37.0,9.0,6.0,25.0,27.0,13.0,16.0,2.0,4.0,,,,90.0,66.0,7.7,13.0,0.0,0.0,0.0722067,0,,1.0,1.0,1.0,1.0,2.0,,,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10408561,home,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182.0,605,M,855831,EUR,952214400.0,D,32,32,False,43.0,36.0,12.0,7.0,23.0,26.0,13.0,17.0,5.0,11.0,,,,90.0,60.0,7.1,9.0,0.0,0.0,0.0160033,0,,,,2.0,3.0,5.0,1.0,1.0,,1.0,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
10408561,home,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600.0,D,22,22,False,37.0,21.0,6.0,1.0,9.0,15.0,12.0,23.0,1.0,9.0,,,,90.0,64.0,6.2,24.0,0.0431,0.0,0.00519849,1,,1.0,1.0,,9.0,10.0,3.0,3.0,3.0,,,3.0,3.0,,1.0,,,,,,4.0,1.0,4.0,,,,,,,,,,
10408561,home,Cádiz,Alberto Perea,alberto-perea,A. Perea,F,,174.0,48,M,52125,EUR,661564800.0,M,10,10,False,11.0,10.0,,,5.0,5.0,5.0,7.0,,2.0,,,,45.0,25.0,6.6,6.0,0.0,0.0,0.00468963,0,,1.0,2.0,,6.0,6.0,,5.0,2.0,,,2.0,,,,,,,,,1.0,,2.0,,,,,,,,,,
10408561,home,Cádiz,Fali,fali,Fali,D,,186.0,193,M,349794,EUR,745113600.0,M,3,3,False,25.0,17.0,8.0,6.0,7.0,9.0,10.0,16.0,3.0,9.0,,,,90.0,37.0,7.2,8.0,0.0021,0.0,0.0125555,1,,,2.0,2.0,4.0,7.0,1.0,,,,,4.0,4.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,
10408561,home,Cádiz,José Mari,jose-mari,J. Mari,M,,181.0,49,M,141997,EUR,565747200.0,M,6,6,False,21.0,15.0,3.0,,5.0,7.0,10.0,14.0,,11.0,,,,65.0,37.0,6.3,13.0,0.0475,0.0,0.0157453,2,,,,,5.0,3.0,,2.0,,,2.0,1.0,1.0,1.0,,,,2.0,,,3.0,1.0,2.0,,True,1.0,,,,,,,
10408561,home,Cádiz,Santiago Arzamendia,santiago-arzamendia,S. Arzamendia,D,15,172.0,405,M,887429,EUR,894326400.0,M,21,21,False,10.0,6.0,1.0,1.0,3.0,5.0,3.0,6.0,1.0,3.0,,,,65.0,20.0,6.6,8.0,0.0301,0.0,0.00057998,1,,1.0,1.0,3.0,2.0,4.0,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10408561,home,Cádiz,Lucas Pérez,lucas-perez,L. Pérez,F,,181.0,960,M,107128,EUR,589852800.0,F,15,15,False,14.0,9.0,1.0,,4.0,7.0,6.0,13.0,,4.0,,,,73.0,28.0,6.3,15.0,0.0,0.0,0.0169581,0,,6.0,2.0,1.0,6.0,2.0,,1.0,,,,,,1.0,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,
