match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork
14053826,home,SC Heerenveen,Bernt Klaverboer,Bernt Klaverboer,,klaverboer-bernt,B. Klaverboer,G,22,190.0,124,M,1195719,EUR,1127692800,G,22,22,False,55.0,44.0,22.0,12.0,0.0,37.0,39.0,7.0,16.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,90.0,62.0,7.1,11.0,0.00752872,98.66142024029,17.0,18.121359626284,0.2237,0,-0.4753,0.15,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174.0,214,M,1150061,EUR,1077321600,D,45,45,False,60.0,56.0,5.0,4.0,1.0,23.0,24.0,33.0,36.0,6.0,1.0,1.0,5.0,,,,90.0,85.0,7.9,7.0,0.419531,201.59651181113,28.0,-22.357344288095,,0,,0.52,-0.19,-0.1,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Joris van Overeem,,,joris-van-overeem,J. v. Overeem,M,6,181.0,103,M,138842,EUR,770428800,D,6,6,False,95.0,85.0,13.0,8.0,0.0,41.0,44.0,44.0,51.0,4.0,,,7.0,,,,90.0,109.0,7.5,13.0,0.117235,246.42929281451,38.0,24.824027441132,,1,,0.5,0.13,-0.19,,2.0,3.0,1.0,5.0,,1.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0143,0.0,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Maas Willemsen,Maas Willemsen,,maas-willemsen,M. Willemsen,D,3,190.0,70,M,1132765,EUR,1051574400,D,3,3,False,88.0,84.0,8.0,7.0,0.0,48.0,49.0,36.0,39.0,4.0,1.0,1.0,2.0,,,,90.0,97.0,7.8,5.0,0.0320869,210.29057349933,31.0,93.129834167177,,0,,0.34,0.15,0.3,,,1.0,,3.0,,,,2.0,,3.0,2.0,,2.0,,,,,,,1.0,19.81130354948,20.917084524379,1.0,,,,,,,,,
14053826,home,SC Heerenveen,Vasilios Zagaritis,,,vassilis-zagaritis,V. Zagaritis,D,19,178.0,227,M,1064426,EUR,988934400,D,19,19,False,47.0,45.0,2.0,2.0,0.0,16.0,16.0,29.0,31.0,6.0,1.0,1.0,1.0,,,,90.0,65.0,7.2,5.0,0.158954,310.08889027542,26.0,189.73170451386,,1,,0.29,0.4,-0.14,,4.0,1.0,1.0,2.0,1.0,,2.0,,,2.0,2.0,2.0,,2.0,,,,0.0363,-0.29,,23.734621249471,164.60646123685,7.0,1.0,1.0,,,,,,,
14053826,home,SC Heerenveen,Marcus Linday,Marcus Linday,,marcus-linday,M. Linday,M,16,186.0,207,M,1627623,EUR,1054512000,M,16,16,False,56.0,49.0,4.0,3.0,0.0,20.0,20.0,29.0,36.0,4.0,1.0,,2.0,,,,90.0,68.0,6.9,10.0,0.10504,213.14707169307,22.0,114.92926057973,,2,,0.25,0.27,-0.1,,,1.0,,6.0,2.0,,,,,4.0,3.0,,2.0,3.0,,1.0,,0.3987,-0.48,2.0,19.39316435188,77.132056764666,3.0,,1.0,1.0,,,,,,
14053826,home,SC Heerenveen,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180.0,141,M,794014,EUR,894153600,M,8,8,False,61.0,52.0,2.0,2.0,0.0,26.0,29.0,26.0,32.0,4.0,1.0,1.0,9.0,,,,90.0,74.0,6.7,12.0,0.238414,142.32410187865,24.0,36.739513892984,,2,,0.15,0.38,-0.2,,,1.0,1.0,6.0,2.0,,5.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,0.1909,-0.52,2.0,13.74247448619,21.88668134253,2.0,,2.0,,True,,,,,
14053826,home,SC Heerenveen,Jacob Trenskow,,,trenskow-jacob,J. Trenskow,M,20,178.0,432,M,1015627,EUR,975196800,M,20,20,False,33.0,28.0,,,0.0,5.0,5.0,23.0,28.0,1.0,3.0,,1.0,,,,90.0,56.0,7.1,14.0,0.137401,181.70075957794,23.0,86.942310008689,,5,,0.14,0.23,-0.01,,2.0,1.0,,6.0,,,2.0,,,,,1.0,1.0,,1.0,2.0,,0.6697,0.48,3.0,24.142414217215,62.997469665402,4.0,,1.0,,,2.0,1.0,0.4485,,
14053826,home,SC Heerenveen,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177.0,424,M,992018,EUR,1040428800,M,10,10,False,40.0,33.0,1.0,1.0,0.0,10.0,11.0,23.0,29.0,5.0,1.0,1.0,5.0,,,,86.0,57.0,6.8,14.0,0.212881,133.74925895774,14.0,50.302444422072,,2,,-0.17,0.39,-0.15,,4.0,,2.0,4.0,2.0,,,,,1.0,1.0,1.0,,2.0,2.0,2.0,,0.0824,-0.08,2.0,19.065769238792,50.586814708338,3.0,1.0,,,,,,,,
14053826,home,SC Heerenveen,Maxence Rivera,,,rivera-maxence,M. Rivera,M,7,168.0,135,M,1014408,EUR,1022716800,M,7,7,False,14.0,12.0,1.0,1.0,0.0,,,12.0,14.0,,1.0,,3.0,,,,67.0,25.0,6.2,7.0,0.0880021,109.58693417659,10.0,75.783601065481,,1,,0.11,0.33,-0.05,,1.0,3.0,,6.0,,,,,,,,,,1.0,2.0,1.0,,0.0467,-0.28,1.0,17.577057308137,54.431509620454,3.0,,,,,,,,,
14053826,home,SC Heerenveen,Dylan Vente,,,dylan-vente,D. Vente,F,9,181.0,657,M,825843,EUR,926208000,F,9,9,False,36.0,30.0,,,0.0,10.0,10.0,20.0,26.0,3.0,,,3.0,,,,90.0,52.0,6.1,12.0,0.100326,48.703034005725,10.0,9.0788322280614,,2,,-0.19,0.09,0.28,,1.0,5.0,2.0,8.0,,,3.0,,1.0,,,1.0,1.0,3.0,2.0,,,0.0638,0.01,3.0,,,,,1.0,,,1.0,,0.0934,1.0,
14053826,home,SC Heerenveen,Luca Oyen,,,luca-oyen,L. Oyen,M,11,172.0,406,M,996986,EUR,1047600000,F,11,11,True,13.0,10.0,,,0.0,1.0,1.0,9.0,12.0,,,,2.0,,,,23.0,16.0,6.3,3.0,0.0370289,108.13215463895,7.0,65.049489312705,,2,,0.04,0.17,0.13,,,1.0,,2.0,,,,,,,,,1.0,,,,,0.2153,-0.48,,17.54400887126,70.384204246734,3.0,,2.0,,,,,,,1.0
14053826,home,SC Heerenveen,Eser Gürbüz,Eser Gürbüz,,eser-gurbuz,E. Gürbüz,F,50,182.0,193,M,1586644,EUR,1173139200,F,50,50,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,,,11.0,12.0,6.4,6.0,0.00095403,31.049929567419,6.0,13.190289629928,,1,,-0.07,0.05,0.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,0.0361,0.02,2.0,,,,,,,,,,,,
14053826,home,SC Heerenveen,Andries Noppert,,,andries-noppert,A. Noppert,G,44,203.0,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196.0,132,M,945955,EUR,878256000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Ingmar Mulder,Ingmar,Mulder,ingmar-mulder,I. Mulder,D,38,,9,M,1888917,EUR,1106438400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Mats Egbring,,,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Nikolai Soyset Hopland,,,hopland-nikolai-soyset,N. S. Hopland,D,17,186.0,224,M,1121247,EUR,1090627200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Hristiyan Petrov,,,hristiyan-petrov,H. Petrov,D,28,184.0,322,M,1129996,EUR,1024876800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Isaiah Ahmed,Isaiah Ahmed,,isaiah-ahmed,I. Ahmed,M,35,186.0,37,M,1801303,EUR,1135728000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Nolhan Courtens,Nolhan Courtens,,nolhan-courtens,N. Courtens,M,36,174.0,70,M,1425327,EUR,1166572800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,home,SC Heerenveen,Amourricho van Axel-Dongen,,,amourricho-van-axel-dongen,A. v. Axel-Dongen,F,26,175.0,482,M,1022376,EUR,1096416000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,away,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196.0,390,M,347726,EUR,770256000,G,1,1,False,32.0,22.0,18.0,8.0,0.0,15.0,17.0,7.0,15.0,,,,8.0,2.0,,2.0,90.0,42.0,7.0,10.0,0.00290171,28.937296168584,7.0,13.75460745041,0.0814,0,-0.4582,0.09,-0.25,-0.05,-0.19,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14053826,away,FC Utrecht,Niklas Vesterlund,,,niklas-vesterlund,N. B. V. Nielsen,D,23,185.0,77,M,837010,EUR,928627200,D,23,23,False,32.0,25.0,5.0,3.0,0.0,18.0,23.0,7.0,9.0,1.0,,,2.0,,,,90.0,46.0,6.5,11.0,0.00890769,115.76381172762,15.0,-10.310565248468,,0,,-0.19,0.08,-0.02,,3.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053826,away,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198.0,170,M,996992,EUR,1002499200,D,40,40,False,43.0,36.0,7.0,5.0,0.0,28.0,31.0,8.0,12.0,5.0,,,1.0,,,,90.0,57.0,7.3,9.0,0.0317093,152.2883239813,16.0,46.662730631354,,1,,0.25,0.07,0.33,,1.0,,4.0,2.0,,,4.0,3.0,1.0,1.0,1.0,,2.0,1.0,,,,0.0549,-0.19,1.0,25.828373959073,38.807844361675,1.0,,1.0,,,,,,,
14053826,away,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190.0,158,M,152414,EUR,719107200,D,3,3,False,42.0,36.0,5.0,2.0,0.0,27.0,29.0,9.0,13.0,6.0,,,1.0,,,,90.0,56.0,6.9,6.0,0.0137012,59.936079085201,12.0,-30.870067137618,,0,,-0.02,-0.03,0.15,,,2.0,4.0,3.0,,,7.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,True,,,,,
