match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_keyPass,stat_totalContest,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_wonContest,stat_errorLeadToAShot,stat_goals,player_sofascoreId
14035919,home,Royal Antwerp FC,Farouck Adekami,Farouck Adekami,,farouck-adekami,F. Adekami,M,22,,253,M,1920581,EUR,1139788800,F,22,22,False,20.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,14.0,,2.0,,,,,45.0,32.0,7.1,12.0,0.0341017,,2,,0.27,0.45,0.2,,1.0,,4.0,2.0,1.0,,,,2.0,2.0,2.0,1.0,0.0821,,-0.46,,,,,2.0,1.0,,1.0,,,,1.0,,,,
14035919,home,Royal Antwerp FC,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,9,9,True,17.0,15.0,,,0.0,1.0,1.0,14.0,16.0,,1.0,,,,,45.0,20.0,7.2,4.0,0.366576,,0,,0.34,0.26,0.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,,1.0,,,,,,,
14035919,home,Royal Antwerp FC,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179.0,1021,M,1120701,EUR,1112745600,M,10,10,True,14.0,13.0,2.0,2.0,0.0,4.0,5.0,9.0,9.0,,3.0,,,,,24.0,16.0,7.0,1.0,0.0190206,,0,,0.2,0.07,0.16,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,
14035919,home,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,7.0,4.0,1.0,,0.0,1.0,1.0,3.0,6.0,,,,,,,13.0,11.0,6.3,4.0,0.00213692,,0,,-0.09,0.09,-0.01,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14035919,home,Royal Antwerp FC,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,home,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,home,Royal Antwerp FC,Glenn Bijl,,,glenn-bijl,G. Bijl,D,23,184.0,90,M,612016,EUR,805593600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,home,Royal Antwerp FC,Gabriel Jesus David,Gabriel Jesus David,,david-gabriel-jesus,G. David,F,92,,96,M,2058686,EUR,1167696000,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185.0,424,M,361722,EUR,873417600,G,29,29,False,51.0,31.0,33.0,13.0,0.0,25.0,28.0,6.0,23.0,1.0,12.0,,2.0,4.0,1.0,90.0,58.0,8.1,20.0,0.00311589,0.422,0,0.2747,0.26,0.01,0.33,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Kyriani Sabbe,,,kyriani-sabbe,K. Sabbe,D,64,176.0,1049,M,1101258,EUR,1106697600,D,64,64,False,27.0,21.0,3.0,1.0,0.0,14.0,18.0,7.0,9.0,3.0,1.0,,,,,90.0,44.0,6.8,10.0,0.0123208,,0,,0.0,0.09,0.19,,1.0,,4.0,3.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,
14035919,away,Club Brugge KV,Joel Ordóñez,,,joel-ordonez,J. Ordóñez,D,4,188.0,4924,M,1187275,EUR,1082505600,D,4,4,False,42.0,36.0,3.0,2.0,0.0,29.0,30.0,7.0,12.0,3.0,,,,,,90.0,50.0,6.8,8.0,0.00285435,,0,,-0.02,0.03,-0.06,,,4.0,1.0,4.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
14035919,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188.0,823,M,248331,EUR,728179200,D,44,44,False,40.0,35.0,4.0,2.0,0.0,28.0,31.0,7.0,9.0,,3.0,,,,,90.0,47.0,7.0,5.0,0.00137872,,0,,0.04,0.04,0.22,,,2.0,4.0,5.0,,,,3.0,3.0,2.0,,3.0,,,,1.0,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Joaquin Seys,,,joaquin-seys,J. Seys,D,65,178.0,1482,M,1395881,EUR,1111968000,D,65,65,False,33.0,28.0,3.0,2.0,0.0,10.0,11.0,18.0,22.0,3.0,2.0,,,,,61.0,49.0,6.8,7.0,0.0211212,,1,,-0.16,0.2,0.16,,2.0,,2.0,1.0,,,,1.0,1.0,1.0,,,0.0296,,-0.01,2.0,,,,,,,,,,,1.0,,,,
14035919,away,Club Brugge KV,Lynnt Audoor,,,lynnt-audoor,L. Audoor,M,62,184.0,234,M,1067539,EUR,1066003200,M,62,62,False,35.0,30.0,,,0.0,11.0,11.0,19.0,24.0,1.0,4.0,,,,,62.0,55.0,7.3,8.0,0.0751094,,0,,0.27,0.05,0.24,,,2.0,3.0,9.0,1.0,,,2.0,3.0,3.0,1.0,,,,,1.0,,2.0,1.0,3.0,,,,,,,,2.0,,,
14035919,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194.0,2941,M,118085,EUR,714614400,M,20,20,False,51.0,48.0,5.0,5.0,0.0,22.0,23.0,26.0,28.0,,3.0,,,,,90.0,58.0,6.8,6.0,0.0320446,,0,,0.08,0.08,0.15,,,,3.0,1.0,,,,1.0,,,2.0,1.0,,,,1.0,,,,2.0,,,,,,True,,1.0,,,
14035919,away,Club Brugge KV,Aleksandar Stanković,,,aleksandar-stankovic,A. Stanković,M,25,187.0,2861,M,1153957,EUR,1123027200,M,25,25,False,56.0,45.0,9.0,6.0,0.0,30.0,32.0,15.0,24.0,7.0,6.0,,,,,90.0,69.0,7.4,12.0,0.0459979,,0,,0.27,0.04,0.5,,,3.0,6.0,5.0,,,1.0,,2.0,2.0,1.0,3.0,,,,3.0,,,2.0,,,,,,,,,,,,
14035919,away,Club Brugge KV,Carlos Forbs,Carlos Forbs,,carlos-borges,C. Forbs,F,9,169.0,11145,M,1069486,EUR,1079654400,F,9,9,False,22.0,20.0,,,0.0,8.0,9.0,12.0,13.0,1.0,6.0,,,,,75.0,33.0,6.8,5.0,0.0603108,,0,,0.07,0.11,0.35,,,,3.0,3.0,1.0,,,1.0,3.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
14035919,away,Club Brugge KV,Romeo Vermant,Romeo,Vermant,romeo-vermant,R. Vermant,F,17,184.0,1524,M,1069336,EUR,1074902400,F,17,17,False,30.0,22.0,3.0,2.0,0.0,8.0,9.0,14.0,21.0,3.0,6.0,,,,,90.0,46.0,7.3,12.0,0.0216864,,2,,-0.39,0.13,0.22,,,2.0,8.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,0.148,0.5133,0.53,4.0,,2.0,1.0,2.0,,,,,,,1.0,,,1.0,
14035919,away,Club Brugge KV,Christos Tzolis,,,tzolis-christos,C. Tzolis,M,8,180.0,9518,M,1031259,EUR,1012348800,F,8,8,False,31.0,27.0,3.0,2.0,0.0,4.0,5.0,23.0,26.0,,7.0,,,,,90.0,61.0,7.0,18.0,0.0593655,,5,,-0.06,0.79,0.18,,7.0,1.0,6.0,8.0,2.0,1.0,,,3.0,2.0,3.0,1.0,0.3785,0.0257,-0.66,1.0,,,,6.0,,,2.0,,,,2.0,4.0,,,absolute_christostzolis
14035919,away,Club Brugge KV,Bjorn Meijer,Bjorn Meijer,,bjorn-meijer,B. Meijer,D,14,190.0,695,M,1047509,EUR,1047945600,D,14,14,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,,24.0,17.0,6.9,4.0,0.0122017,,2,,0.03,0.03,-0.01,,1.0,,,2.0,,2.0,,,2.0,1.0,1.0,,0.0972,0.0773,0.01,,,,,,1.0,,,,,,,,,,
14035919,away,Club Brugge KV,Nicolò Tresoldi,,,nicolo-tresoldi,N. Tresoldi,F,7,183.0,3021,M,1177167,EUR,1092960000,F,7,7,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,28.0,15.0,6.6,6.0,0.00036997,,0,,-0.04,-0.22,0.13,,,1.0,5.0,5.0,2.0,,,,1.0,1.0,2.0,,,,,2.0,,2.0,1.0,2.0,,,,,,,,1.0,,,
14035919,away,Club Brugge KV,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180.0,1898,M,1495876,EUR,1127347200,F,67,67,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,15.0,10.0,6.4,5.0,0.00197858,,0,,-0.16,0.08,0.0,,1.0,,3.0,1.0,2.0,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,D,41,41,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,12.0,4.0,6.8,1.0,5.93e-06,,0,,0.0,0.04,0.13,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Dani van den Heuvel,Dani van den Heuvel,,dani-van-den-heuvel,D. v. d. Heuvel,G,16,184.0,382,M,1049432,EUR,1054080000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Jorne Spileers,Jorne,Spileers,jorne-spileers,J. Spileers,D,58,188.0,885,M,1104897,EUR,1106265600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Hugo Vetlesen,,,hugo-vetlesen,H. Vetlesen,M,10,174.0,784,M,877236,EUR,951696000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183.0,563,M,1004449,EUR,1071532800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035919,away,Club Brugge KV,Gustaf Nilsson,,,gustaf-nilsson,G. Nilsson,F,19,197.0,774,M,572286,EUR,864345600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
