match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_penaltyConceded,stat_totalContest,stat_accurateCross,stat_challengeLost,player_sofascoreId,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_penaltyWon
10385406,home,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,False,25.0,15.0,13.0,4.0,15.0,20.0,5.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,90.0,38.0,6.0,10.0,0.0,0.0,0.0001238,0,-0.3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385406,home,Leicester City,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,27,27,False,56.0,47.0,1.0,,25.0,28.0,30.0,7.0,5.0,4.0,2.0,,,,,,90.0,81.0,7.0,13.0,0.1227,0.0,0.013282,1,,22.0,2.0,3.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10385406,home,Leicester City,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1219,M,308526,EUR,787968000,D,18,18,False,81.0,74.0,3.0,1.0,46.0,49.0,32.0,4.0,7.0,2.0,1.0,,,,,,90.0,92.0,6.4,8.0,0.0,0.0,0.00988781,0,,28.0,,1.0,2.0,2.0,,,5.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
10385406,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,97.0,83.0,11.0,5.0,56.0,62.0,35.0,1.0,9.0,,,,,,,,90.0,106.0,6.3,15.0,0.0179,0.0,0.0691501,1,,27.0,,3.0,1.0,4.0,,1.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,
10385406,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,False,55.0,44.0,4.0,,25.0,29.0,28.0,6.0,10.0,3.0,3.0,,,,,,90.0,81.0,6.7,12.0,0.0,0.0,0.0592614,0,,20.0,2.0,1.0,,3.0,,,3.0,,2.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,
10385406,home,Leicester City,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,71.0,55.0,7.0,4.0,21.0,25.0,51.0,7.0,7.0,4.0,4.0,,,,,,90.0,93.0,7.1,23.0,0.0,0.0,0.108046,0,,35.0,5.0,1.0,1.0,3.0,,,,,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,youritielemans,True,1.0,,,,,,,
10385406,home,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,42,42,False,54.0,42.0,2.0,,28.0,33.0,21.0,4.0,5.0,2.0,1.0,,,,,,72.0,64.0,6.5,13.0,0.0,0.0,0.0041259,0,,14.0,,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
10385406,home,Leicester City,Dennis Praet,dennis-praet,D. Praet,M,8,181,725,M,135647,EUR,768873600,M,26,26,False,3.0,3.0,,,2.0,2.0,1.0,,1.0,,,,,,,,17.0,5.0,6.2,1.0,0.0,0.0,6.152e-05,0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10385406,home,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,False,34.0,28.0,2.0,1.0,11.0,12.0,25.0,3.0,6.0,2.0,1.0,,,,,,90.0,53.0,6.8,15.0,0.0835,0.0253,0.373601,1,,18.0,3.0,,,4.0,,,,,,,1.0,1.0,,,5.0,,3.0,1.0,1.0,kdh_8,,1.0,1.0,,,,,,
10385406,home,Leicester City,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,M,7,7,False,12.0,9.0,,,,,15.0,2.0,1.0,1.0,,,,,,,71.0,30.0,6.0,16.0,0.0,0.0,0.0287434,0,,9.0,3.0,2.0,,6.0,,,,,,,2.0,,,,9.0,,2.0,,1.0,,,1.0,,,,,,,
