match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,from
10385406,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
10385406,,,,,90,2.0,,1,,,substitution,121491154.0,False,False,regular,,,,
10385406,,,,,90,0.0,,1,,,injuryTime,,,,,3.0,,,
10385406,,,,,88,,,3,,,substitution,121491136.0,False,False,regular,,,,
10385406,,,,,84,,,7,,,substitution,121491111.0,False,False,regular,,,,
10385406,,,,,83,,,8,,,substitution,121491110.0,False,False,regular,,,,
10385406,,,,,72,,,19,,,substitution,121490965.0,False,True,regular,,,,
10385406,,,,,71,,,20,,,substitution,121490964.0,False,True,regular,,,,
10385406,,,,,46,,,45,,,substitution,121490804.0,False,True,regular,,,,
10385406,HT,0.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
10385406,,,,,45,0.0,,1,,,injuryTime,,,,,3.0,,,
10385406,,0.0,3.0,,32,,,14,,,goal,167528493.0,,False,regular,,560128.0,Joelinton,
10385406,,,,,17,,,29,,,substitution,121490613.0,True,True,injury,,,,
10385406,,0.0,2.0,,7,,,39,,,goal,167528144.0,,False,regular,,333373.0,Miguel Almirón,
10385406,,0.0,1.0,,3,,,43,,,goal,167528089.0,,False,penalty,,50480.0,Chris Wood,penalty
