match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_clearanceOffLine,stat_totalCross,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated
13981518,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,True,31.0,9.0,28.0,6.0,0.0,3.0,4.0,6.0,27.0,1.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,90.0,38.0,6.9,22.0,0.00133373,0.5953,0,-1.3999,0.03,-0.03,-0.17,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981518,home,Hellas Verona,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,,26.0,23.0,2.0,1.0,0.0,14.0,15.0,9.0,11.0,7.0,7.0,,,,,,,90.0,44.0,6.6,5.0,0.00207131,,0,,0.06,0.03,0.29,,3.0,3.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981518,home,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2685,M,846148,EUR,908323200,D,15,15,False,,21.0,17.0,3.0,2.0,0.0,13.0,13.0,4.0,8.0,8.0,3.0,,,,,,,90.0,35.0,6.9,4.0,0.00457442,,0,,0.01,0.03,-0.04,,2.0,1.0,3.0,2.0,2.0,2.0,,1.0,1.0,Nelsson,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981518,home,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179,350,M,874812,EUR,883872000,D,3,3,False,,24.0,19.0,6.0,3.0,0.0,14.0,15.0,5.0,9.0,6.0,3.0,,,,,,,90.0,39.0,5.7,9.0,0.00206158,,1,,0.05,0.03,-0.81,,,,1.0,2.0,,1.0,,,1.0,,,1.0,1.0,2.0,1.0,1.0,0.0177,0.0482,-0.11,,,,,,,,,,,,,,,
13981518,home,Hellas Verona,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177,6591,M,1103488,EUR,1023408000,M,7,7,False,,22.0,15.0,3.0,1.0,0.0,8.0,12.0,7.0,10.0,1.0,4.0,,,,,,,90.0,49.0,6.7,18.0,0.106023,,1,,0.37,0.1,-0.01,,1.0,,5.0,2.0,,1.0,2.0,,,,,4.0,,1.0,1.0,,0.0609,,-0.2,2.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,
13981518,home,Hellas Verona,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,11,11,False,,12.0,9.0,,,0.0,3.0,4.0,6.0,8.0,2.0,3.0,,,,,,,88.0,31.0,6.8,8.0,0.00752514,,0,,0.04,0.07,0.24,,3.0,2.0,6.0,7.0,1.0,2.0,3.0,,1.0,,,,,4.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,
13981518,home,Hellas Verona,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,63,63,False,,35.0,32.0,3.0,2.0,0.0,12.0,12.0,20.0,23.0,5.0,3.0,,,,,,,90.0,46.0,6.9,3.0,0.0366678,,0,,0.35,0.02,-0.04,,1.0,1.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
13981518,home,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177,421,M,837080,EUR,927676800,M,24,24,False,,18.0,13.0,2.0,,0.0,5.0,5.0,8.0,13.0,,4.0,,,,,,,73.0,23.0,5.9,9.0,0.00299904,,0,,-0.02,-0.15,-0.1,,1.0,,6.0,,,,,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,
13981518,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,,15.0,10.0,1.0,1.0,0.0,4.0,7.0,6.0,8.0,2.0,2.0,,,,,,,90.0,25.0,6.5,8.0,0.00961838,,1,,-0.07,0.11,-0.1,,,,,1.0,,,1.0,,,,,2.0,,1.0,,,0.0273,,-0.02,,,,,1.0,,,,,,,,,,
13981518,home,Hellas Verona,Giovane,giovane,Giovane,F,23,184,4926,M,1170773,EUR,1069632000,F,17,17,False,,16.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,14.0,2.0,5.0,,,,,,,80.0,35.0,7.2,15.0,0.0557975,,2,,0.03,0.06,0.24,,5.0,,12.0,3.0,,1.0,2.0,1.0,3.0,,,4.0,1.0,,,,0.0849,0.2608,0.52,1.0,2.0,4.0,2.0,,2.0,,,,1.0,1.0,,,,
13981518,home,Hellas Verona,Gift Orban,gift-orban,G. Orban,F,16,178,5518,M,1217613,EUR,1026864000,F,16,16,False,,10.0,6.0,2.0,,1.0,1.0,1.0,5.0,9.0,,2.0,,,,,,,73.0,20.0,6.4,6.0,0.0135546,,2,,0.15,0.19,-0.01,,2.0,,4.0,1.0,,1.0,1.0,,1.0,giftorban,,,,,,,0.169,,-0.52,,,2.0,1.0,2.0,2.0,,,,,,1.0,,,
13981518,home,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1378,M,972523,EUR,948240000,M,36,36,True,,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,4.0,,,,,,,17.0,10.0,6.4,3.0,0.00298947,,0,,0.09,0.01,-0.01,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,
13981518,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,25,25,True,,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,2.0,,,,,,,,17.0,13.0,6.1,6.0,0.00089643,,0,,-0.15,0.06,0.19,,2.0,,5.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
13981518,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,10.0,7.0,6.6,1.0,0.00363838,,0,,0.07,,0.18,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13981518,home,Hellas Verona,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,21,21,True,,3.0,2.0,,,0.0,,1.0,2.0,2.0,,1.0,,,,,,,8.0,6.0,6.5,2.0,0.00979488,,1,,0.13,0.04,-0.02,,,,1.0,,,,,,1.0,,,1.0,,,,,0.0192,,-0.06,,,,,,,,,,1.0,,,,,
13981518,home,Hellas Verona,Giacomo Toniolo,giacomo-toniolo,G. Toniolo,G,94,192,50,M,1137380,EUR,1080777600,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981518,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
