match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonTackle,stat_wonContest,stat_goals,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot
14572700,home,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2040,M,1014048,EUR,995155200,F,9,9,False,11.0,9.0,,,0.0,1.0,2.0,8.0,9.0,3.0,2.0,1.0,,,,,56.0,20.0,6.7,7.0,0.0261113,,1,,-0.05,0.11,0.19,,,,2.0,3.0,,,,,4.0,2.0,0.0319,1.0,-0.25,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,
14572700,home,Sporting Braga,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,756,M,186719,EUR,807753600,M,27,27,True,31.0,29.0,5.0,3.0,0.0,7.0,7.0,22.0,24.0,1.0,1.0,,,,,,34.0,37.0,6.9,3.0,0.240143,,0,,0.33,0.07,-0.1,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
14572700,home,Sporting Braga,Mario Dorgeles,mario-dorgeles,M. Dorgeles,M,20,177,1550,M,1396015,EUR,1091836800,M,20,20,True,34.0,32.0,1.0,1.0,0.0,6.0,6.0,26.0,28.0,1.0,2.0,,,,,,34.0,44.0,6.8,8.0,0.440123,,0,,0.36,0.05,-0.12,,4.0,1.0,,1.0,,,,,1.0,,,3.0,,,1.0,,,,,Mario Dorgeles,,,1.0,,1.0,,,1.0,,,,,,,
14572700,home,Sporting Braga,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1032,M,914772,EUR,886464000,F,39,39,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,2.0,2.0,,,,,,34.0,14.0,7.7,4.0,0.0295849,,3,,0.08,0.22,0.14,,,,1.0,,,,,1.0,2.0,,0.7659,,0.46,,,,2.0,1.0,0.9753,,,,,1.0,,1.0,,,,1.0,,,,,
14572700,home,Sporting Braga,Pau Víctor,pau-victor,P. Víctor,F,18,182,38734,M,1031567,EUR,1006819200,F,18,18,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,13.0,8.0,6.4,4.0,0.0190402,,0,,0.0,0.02,0.0,,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,PauVíctor,1.0,,,
14572700,home,Sporting Braga,Diego Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178,227,M,1184326,EUR,1116892800,M,50,50,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,12.0,8.0,6.5,2.0,0.0562381,,0,,0.08,-0.18,0.0,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,Diego Henrique,Rodrigues,,,,,,,,,,,,,,
14572700,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,147,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,home,Sporting Braga,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1259,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1552,M,868235,EUR,931564800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,181,M,106751,EUR,694828800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,home,Sporting Braga,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5063,M,1485309,EUR,1127865600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo,,,,
14572700,home,Sporting Braga,Yanis da Rocha,yanis-da-rocha,Y. d. Rocha,M,41,189,93,M,1439201,EUR,1084147200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Yanis da Rocha,,,,,,,,,,,,,,,
14572700,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,431,M,887754,EUR,864691200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,away,KRC Genk,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,1,1,False,43.0,29.0,23.0,10.0,0.0,25.0,27.0,4.0,16.0,,7.0,,1.0,3.0,,,90.0,52.0,6.2,15.0,0.00096407,0.3141,0,-0.2245,0.16,0.02,-0.29,-0.52,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14572700,away,KRC Genk,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180,163,M,961902,EUR,1011571200,D,27,27,False,21.0,13.0,1.0,,0.0,10.0,14.0,3.0,7.0,2.0,3.0,1.0,,,,,45.0,35.0,5.9,15.0,0.00362976,,0,,-0.22,-0.19,-0.31,,1.0,,,2.0,,1.0,1.0,1.0,4.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0
14572700,away,KRC Genk,Mujaid Sadick,mujaid-sadick,M. Sadick,D,3,185,236,M,935309,EUR,952992000,D,3,3,False,37.0,35.0,1.0,,0.0,31.0,32.0,4.0,5.0,2.0,3.0,,,,,,90.0,49.0,6.3,2.0,0.00137582,,0,,0.01,0.01,-0.15,,,,,2.0,,7.0,,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,
14572700,away,KRC Genk,Matte Smets,smets-matte,M. Smets,D,6,184,967,M,1392905,EUR,1073174400,D,6,6,False,43.0,39.0,6.0,2.0,0.0,35.0,35.0,4.0,8.0,2.0,1.0,1.0,,,,,90.0,59.0,6.0,4.0,0.00146792,,0,,0.08,0.08,-0.27,,,,,7.0,,7.0,1.0,1.0,,3.0,,,,,,,,,,,,4.0,,1.0,,,,,2.0,,,,,,
14572700,away,KRC Genk,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,37.0,34.0,2.0,1.0,0.0,26.0,28.0,8.0,9.0,4.0,4.0,1.0,,,,,90.0,57.0,6.3,4.0,0.0223034,,0,,0.16,0.05,-0.41,,,,,3.0,,2.0,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,1.0,,joriskayembe23,,,,
14572700,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,364,M,198282,EUR,703900800,M,17,17,False,28.0,24.0,3.0,2.0,0.0,14.0,16.0,10.0,12.0,2.0,3.0,,,,,,90.0,42.0,6.7,8.0,0.0988618,,0,,0.26,0.05,0.13,,2.0,1.0,,4.0,,4.0,,1.0,,1.0,,2.0,,,2.0,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,
14572700,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,435,M,801025,EUR,855187200,M,8,8,False,45.0,37.0,2.0,,0.0,24.0,27.0,13.0,18.0,2.0,3.0,,,,,,90.0,57.0,6.3,10.0,0.00626908,,0,,0.05,0.13,-0.13,,,,,4.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,2.0,,,True,,,,,,,,
14572700,away,KRC Genk,Konstantinos Karetsas,konstantinos-karetsas,K. Karetsas,M,20,171,6602,M,1468744,EUR,1195430400,M,20,20,False,31.0,25.0,4.0,1.0,2.0,17.0,21.0,8.0,10.0,2.0,5.0,1.0,,,,,76.0,49.0,7.6,15.0,0.442048,,1,,0.43,0.32,-0.08,,2.0,1.0,,7.0,,,,1.0,1.0,,0.0216,3.0,0.26,,3.0,,,1.0,0.0343,,,,4.0,1.0,,,,1.0,,,,,,,
14572700,away,KRC Genk,Daan Heymans,heymans-daan,D. Heymans,M,38,186,542,M,845344,EUR,929404800,M,38,38,False,31.0,26.0,2.0,2.0,1.0,12.0,13.0,14.0,18.0,5.0,3.0,,,,,,77.0,40.0,7.8,8.0,0.0110571,,2,,0.04,0.01,-0.1,,,,3.0,3.0,1.0,,1.0,2.0,2.0,1.0,0.4131,1.0,0.52,,,,,1.0,0.9097,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,
14572700,away,KRC Genk,Yira Collins Sor,yira-collins-sor,Y. C. Sor,F,14,174,385,M,985162,EUR,964396800,M,14,14,False,13.0,9.0,1.0,1.0,0.0,5.0,7.0,4.0,6.0,2.0,4.0,1.0,,,,,64.0,24.0,7.7,8.0,0.00615862,,1,,-0.1,0.46,-0.02,,2.0,,,4.0,,1.0,,,,1.0,0.1633,,0.51,,1.0,,,1.0,0.1243,,,3.0,1.0,,1.0,1.0,,,,,,,,,
14572700,away,KRC Genk,Hyun-gyu Oh,hyun-gyu-oh,H. Oh,F,9,185,4457,M,1010634,EUR,987033600,F,9,9,False,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,2.0,,,,,,,77.0,15.0,7.3,3.0,0.00027751,,3,,0.0,-0.17,-0.02,,,,1.0,3.0,,1.0,,1.0,3.0,,0.3477,,0.45,1.0,,,,3.0,0.3928,,,2.0,,,,1.0,,,,,,1.0,,,
14572700,away,KRC Genk,Josue Ndenge Kongolo,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,310,M,1396029,EUR,1144886400,D,44,44,True,17.0,12.0,4.0,3.0,0.0,8.0,12.0,4.0,5.0,1.0,2.0,,,,,,45.0,29.0,6.3,9.0,0.00146856,,0,,0.04,-0.05,-0.26,,,,,3.0,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,
14572700,away,KRC Genk,Yaimar Medina,yaimar-medina,Y. Medina,D,19,178,1169,M,1106546,EUR,1099612800,D,19,19,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,,4.0,,,,,,26.0,11.0,7.1,2.0,0.00875212,,1,,0.22,0.19,-0.36,,,,,4.0,,,,,,2.0,0.1178,,0.53,,1.0,,,1.0,0.5842,Yaimar Medina,,1.0,,,,1.0,,,,,,,,,
14572700,away,KRC Genk,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179,986,M,1099462,EUR,1012780800,F,7,7,True,3.0,1.0,2.0,1.0,0.0,1.0,1.0,,2.0,,1.0,,,,,,14.0,6.0,6.6,3.0,1.87e-06,,1,,-0.18,0.32,0.13,,,,,2.0,,,,,,,0.0249,,0.1,,1.0,,,1.0,0.2634,,,1.0,,,,,,,,,,,,,
14572700,away,KRC Genk,Nikolas Sattlberger,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,13.0,6.0,6.4,1.0,0.00128201,,0,,0.07,-0.03,-0.06,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,
14572700,away,KRC Genk,Jusef Erabi,jusef-erabi,J. Erabi,F,99,183,639,M,1106649,EUR,1055030400,F,99,99,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,13.0,6.0,6.1,4.0,0.00059865,,0,,-0.31,0.12,-0.02,,,,1.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
14572700,away,KRC Genk,Tobias Okiki Lawal,tobias-okiki-lawal,T. O. Lawal,G,26,195,270,M,990025,EUR,960336000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,away,KRC Genk,Brent Stevens,brent-stevens,B. Stevens,G,71,187,133,M,1138934,EUR,1060560000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Brent Stevens,,,,,,,,,,,,,,,
14572700,away,KRC Genk,Adrian Palacios,palacios-adrian,A. Palacios,D,34,186,283,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,away,KRC Genk,Noah Adedeji-Sternberg,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Noah Adedeji-Sternberg,,,,,,,,,,,,,,,
14572700,away,KRC Genk,Ayumu Yokoyama,yokoyama-ayumu,A. Yokoyama,M,30,170,385,M,1105106,EUR,1046736000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,away,KRC Genk,Aaron Bibout,bibout-aaron,A. Bibout,F,23,193,430,M,1502620,EUR,1094688000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572700,away,KRC Genk,Robin Mirisola,robin-mirisola,R. Mirisola,F,29,182,303,M,1405446,EUR,1165536000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
