match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,captain,stat_dispossessed,stat_lastManTackle,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyMiss,player_firstName,player_lastName,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
13472598,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174.0,1777,M,1008832,EUR,919814400,M,19,19,True,35.0,32.0,2.0,,0.0,18.0,18.0,14.0,17.0,2.0,,26.0,37.0,6.6,3.0,0.0105524,179.79982732456,25.0,100.275,13.23,0,,,,3.0,2.0,1.0,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178.0,943,M,1469531,EUR,1112918400,F,77,77,True,5.0,2.0,,,0.0,,2.0,2.0,3.0,,,26.0,10.0,6.7,4.0,0.00340385,19.410262494166,4.0,12.285,5.46,0,,1.0,,1.0,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Ruan Pablo,ruan-pablo-barbosa-sousa,R. Pablo,M,52,183.0,1540,M,1633616,EUR,1216684800,F,52,52,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,2.0,,15.0,10.0,6.4,2.0,0.00747542,27.505713143212,4.0,16.485,15.12,0,,,,3.0,1.0,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,Ruan Pablo Barbosa Sousa,,,,,,,,
13472598,home,Bahia,Erick,erick,Erick,M,14,176.0,1116,M,874063,EUR,879465600,M,14,14,True,13.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,9.0,2.0,,15.0,15.0,6.7,3.0,0.0358259,62.109186260628,6.0,47.67,27.405,0,,,,3.0,1.0,,,,1.0,1.0,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Cauly,cauly,Cauly,M,8,175.0,2903,M,255873,EUR,811123200,M,8,8,True,22.0,18.0,1.0,,0.0,7.0,7.0,11.0,15.0,,,15.0,25.0,6.7,5.0,0.0316139,107.15451243476,14.0,18.69,13.125,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189.0,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181.0,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190.0,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,,,,,,,,
13472598,home,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181.0,848,M,869644,EUR,859075200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Rezende,rezende,Rezende,D,5,186.0,736,M,868030,EUR,789004800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,home,Bahia,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188.0,882,M,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luiz Gustavo Marinho Ribeiro dos Santos,,,,,,,,
13472598,home,Bahia,Kayky,kayky,Kayky,M,37,175.0,2624,M,1106151,EUR,1055203200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kayky,,,,,,,,
13472598,away,Sport Recife,Caíque França,caique-franca,C. França,G,22,186.0,465,M,799667,EUR,802137600,G,22,22,False,18.0,11.0,9.0,2.0,0.0,11.0,11.0,,7.0,9.0,12.0,90.0,36.0,9.6,7.0,3.95e-05,,,,,0,1.442,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1.0,1.0,,
13472598,away,Sport Recife,Aderlan,aderlan,Aderlan,D,13,180.0,379,M,584432,EUR,650937600,D,13,13,False,25.0,20.0,2.0,,0.0,10.0,13.0,10.0,12.0,1.0,,75.0,41.0,6.5,8.0,0.222976,62.868770575085,10.0,-29.82,5.775,0,,1.0,1.0,3.0,3.0,1.0,,4.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
13472598,away,Sport Recife,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,D,21,21,False,39.0,33.0,1.0,,0.0,25.0,27.0,8.0,12.0,2.0,,90.0,48.0,6.7,6.0,0.00367608,116.52563940587,13.0,-75.915,9.24,0,,,1.0,1.0,3.0,,,7.0,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190.0,343,M,354894,EUR,737596800,D,15,15,False,36.0,36.0,2.0,2.0,0.0,29.0,29.0,7.0,7.0,5.0,,90.0,48.0,6.8,,0.00299594,29.604974463526,6.0,-18.375,-1.785,0,,1.0,,1.0,1.0,,,6.0,1.0,,,,1.0,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Luan Cândido,luan-candido,L. Cândido,D,36,187.0,716,M,905459,EUR,981072000,D,36,36,False,25.0,20.0,1.0,,0.0,13.0,16.0,7.0,9.0,1.0,,90.0,44.0,6.6,9.0,0.00891909,86.972211975816,12.0,-54.81,6.93,1,,,1.0,3.0,2.0,1.0,1.0,6.0,,,1.0,0.0313,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Igor Cariús,igor-carius,I. Cariús,D,16,183.0,303,M,874195,EUR,736214400,D,16,16,False,23.0,19.0,2.0,,0.0,9.0,10.0,10.0,13.0,1.0,,75.0,45.0,6.2,9.0,0.234668,137.94430153027,13.0,-78.015,6.3,0,,2.0,2.0,7.0,3.0,1.0,,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0
13472598,away,Sport Recife,Matheusinho,matheusinho,Matheusinho,M,98,164.0,482,M,822523,EUR,887155200,M,17,17,False,21.0,17.0,1.0,1.0,0.0,8.0,10.0,9.0,11.0,8.0,,67.0,32.0,6.9,7.0,0.0452576,135.1582115213,15.0,-85.155,2.205,1,,1.0,,3.0,4.0,,1.0,,,,2.0,0.1033,,2.0,,,3.0,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Adriel,adriel-gomes-do-nascimento,Adriel,M,54,,68,M,2035989,EUR,1152662400,M,54,54,False,10.0,8.0,1.0,,0.0,5.0,6.0,3.0,4.0,1.0,,45.0,15.0,6.5,4.0,0.00060333,14.395277538402,2.0,-10.395,-3.675,0,,,2.0,2.0,3.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,Adriel,Gomes do Nascimento,,,,,,,
13472598,away,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184.0,617,M,832662,EUR,821577600,M,14,14,False,48.0,41.0,4.0,1.0,0.0,24.0,27.0,17.0,21.0,5.0,,90.0,59.0,6.8,8.0,0.0167095,97.443180277668,17.0,4.305,6.615,0,,,,1.0,2.0,,,,2.0,1.0,,,,3.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168.0,592,M,870578,EUR,762480000,M,11,11,False,28.0,24.0,,,0.0,7.0,9.0,17.0,19.0,4.0,,90.0,38.0,6.1,11.0,0.0813491,178.20487628646,16.0,-70.245,9.345,0,,1.0,1.0,6.0,2.0,1.0,,,1.0,,,,,,,1.0,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176.0,1742,M,244589,EUR,647481600,F,10,10,False,37.0,30.0,4.0,1.0,0.0,16.0,17.0,14.0,20.0,6.0,,80.0,49.0,6.8,15.0,0.075073,160.25807078223,21.0,-59.22,5.04,0,,,,5.0,3.0,1.0,,,,,1.0,,,,2.0,4.0,2.0,2.0,,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181.0,302,M,922556,EUR,857347200,M,28,28,True,30.0,29.0,1.0,1.0,0.0,16.0,16.0,13.0,14.0,1.0,,45.0,44.0,7.1,1.0,0.0143622,104.093246028,13.0,-49.56,4.725,1,,,1.0,3.0,6.0,1.0,,2.0,2.0,1.0,2.0,0.0293,,1.0,2.0,,1.0,1.0,,1.0,,,0.1072,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178.0,1164,M,1035765,EUR,994291200,F,30,30,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,23.0,17.0,6.9,8.0,0.0004252,58.785858564679,5.0,-44.1,0.31499999999998,1,,,,2.0,5.0,,,,1.0,1.0,2.0,0.0481,,,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,
13472598,away,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,33,33,True,7.0,5.0,,,0.0,3.0,5.0,2.0,2.0,2.0,,15.0,9.0,6.6,3.0,0.00030675,8.3289072606456,2.0,-4.515,-2.1,0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Ramon Menezes,ramon,R. Menezes,D,40,186.0,242,M,839516,EUR,799459200,D,40,40,True,10.0,9.0,,,0.0,6.0,7.0,3.0,3.0,1.0,,15.0,11.0,6.6,1.0,0.00073043,38.253921205256,5.0,-24.99,3.045,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184.0,1125,M,138890,EUR,775699200,F,7,7,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,10.0,13.0,7.1,2.0,0.00847822,51.811717452296,6.0,-26.565,4.095,3,,1.0,,3.0,3.0,,1.0,,,,1.0,0.0864,,,,,4.0,2.0,,2.0,,,0.0382,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Antônio Adriano,antonio-adriano,A. Adriano,G,42,,44,M,1019685,EUR,1046995200,G,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antônio,Adriano,,,,,,,
13472598,away,Sport Recife,Diogo Hereda,diogo-hereda,D. Hereda,D,32,178.0,202,M,981295,EUR,906249600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187.0,283,M,1068519,EUR,916272000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175.0,472,M,1199246,EUR,1025395200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Atencio,,,,,,,,
13472598,away,Sport Recife,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181.0,1610,M,991493,EUR,707443200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472598,away,Sport Recife,Juan Ignacio Ramírez,juan-ignacio-ramirez,J. I. Ramírez,F,99,181.0,536,M,877630,EUR,854755200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
