match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,injury
14053693,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14053693,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,
14053693,,,,,89,,,2,,,card,,Ronald Koeman Jr,Argument,False,123915231.0,False,yellow,268701.0,Ronald Koeman Jr,,
14053693,,,,,89,,,2,,,varDecision,,,,,59354.0,True,goalAwarded,318745.0,Oskar Zawada,True,
14053693,,2.0,0.0,,88,,,3,,,goal,,,,,322877609.0,True,regular,318745.0,Oskar Zawada,,
14053693,,,,,84,,,7,,,substitution,,,,,124539733.0,True,injury,,,,True
14053693,,,,,84,,,7,,,substitution,,,,,124539732.0,True,regular,,,,False
14053693,,,,,83,,,8,,,substitution,,,,,124539714.0,False,regular,,,,False
14053693,,,,,76,,,15,,,substitution,,,,,124539571.0,True,regular,,,,False
14053693,,,,,71,,,20,,,substitution,,,,,124539538.0,False,regular,,,,False
14053693,,,,,71,,,20,,,substitution,,,,,124539520.0,False,regular,,,,False
14053693,,,,,65,,,26,,,substitution,,,,,124539416.0,True,regular,,,,False
14053693,,,,,64,,,27,,,card,,Rojendro Oudsten,Foul,False,123910019.0,False,yellow,1469273.0,Rojendro Oudsten,,
14053693,,,,,62,,,29,,,substitution,,,,,124539350.0,False,regular,,,,False
14053693,,,,,53,,,38,,,card,,Dylan Mertens,Foul,False,123909908.0,False,yellow,995365.0,Dylan Mertens,,
14053693,,,,,47,,,44,,,card,,Stije Resink,Foul,False,123909829.0,True,yellow,1090328.0,Stije Resink,,
14053693,,,,,46,,,45,,,substitution,,,,,124539099.0,False,regular,,,,False
14053693,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14053693,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,
14053693,,1.0,0.0,,29,,,17,,,goal,,,,,322870971.0,True,regular,1146623.0,Younes Taha,,
