match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_shotOffTarget,stat_lastManTackle,stat_challengeLost,captain,stat_accurateCross,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork
14053693,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187.0,462,M,809408,EUR,806716800,G,1,1,False,48.0,42.0,26.0,20.0,0.0,25.0,27.0,17.0,21.0,1.0,11.0,1.0,3.0,1.0,1.0,90.0,60.0,7.9,6.0,0.00768302,0.0684,0,0.1458,0.25,0.04,0.29,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185.0,163,M,827103,EUR,856828800,D,5,5,False,34.0,22.0,5.0,2.0,0.0,7.0,11.0,15.0,23.0,6.0,6.0,,,,,90.0,56.0,7.5,18.0,0.0251002,,1,,-0.04,0.06,0.2,,,,1.0,7.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0926,0.0715,1.0,-0.01,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181.0,278,M,1121401,EUR,1109289600,D,3,3,False,44.0,37.0,2.0,2.0,0.0,26.0,29.0,11.0,15.0,6.0,5.0,,,,,90.0,60.0,6.8,9.0,0.00557599,,1,,0.1,0.08,0.26,,Thijmen Blokzijl,,1.0,1.0,3.0,2.0,,,,1.0,,,,,0.1729,,,-0.52,3.0,1.0,4.0,,,,,,,,,,,,,
14053693,home,FC Groningen,Dies Janse,janse-dies,D. Janse,D,4,196.0,631,M,1470010,EUR,1137456000,D,4,4,False,62.0,55.0,10.0,6.0,0.0,39.0,40.0,16.0,22.0,3.0,3.0,,,,,90.0,74.0,7.0,9.0,0.00687747,,1,,0.17,0.06,-0.04,,Dies Janse,,,,2.0,1.0,,,,,,1.0,1.0,,0.008,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,
14053693,home,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185.0,130,M,76160,EUR,666144000,D,43,43,False,47.0,41.0,5.0,3.0,0.0,18.0,19.0,23.0,28.0,5.0,1.0,,,,,90.0,70.0,7.9,12.0,0.299245,,0,,0.32,0.17,0.73,,,,1.0,,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
14053693,home,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182.0,102,M,1121402,EUR,1047340800,M,8,8,False,40.0,33.0,5.0,3.0,0.0,20.0,23.0,13.0,17.0,,5.0,,,,,90.0,52.0,6.3,13.0,0.0199475,,1,,-0.03,0.12,-0.03,,Tika de Jonge,,,,7.0,1.0,3.0,1.0,,,,2.0,,2.0,0.0375,,,-0.11,,,,2.0,1.0,,1.0,,,,,,,,,
14053693,home,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186.0,598,M,1090328,EUR,1053993600,M,6,6,False,52.0,46.0,7.0,6.0,0.0,22.0,25.0,24.0,27.0,3.0,7.0,,,,,90.0,74.0,7.3,14.0,0.036222,,4,,0.3,0.24,-0.01,,Stije Resink,,,1.0,5.0,8.0,4.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,0.3147,0.0348,,-0.61,,,,,3.0,,1.0,True,,,,,,,,
14053693,home,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180.0,85,M,1878212,EUR,1093910400,M,17,17,False,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,,2.0,,,,,65.0,28.0,7.4,5.0,0.200592,,1,,0.37,0.16,-0.01,,David van der Werff,,3.0,,2.0,5.0,2.0,1.0,,3.0,,,1.0,,0.0518,,2.0,-0.16,,1.0,1.0,,,,1.0,,1.0,,,,,,,
14053693,home,FC Groningen,Younes Taha,younes-taha,Y. Taha,M,10,176.0,1409,M,1146623,EUR,1038355200,M,10,10,False,16.0,12.0,3.0,2.0,0.0,3.0,4.0,9.0,12.0,,4.0,,,,,76.0,38.0,8.2,13.0,0.361702,,3,,0.5,0.34,0.0,,Younes Taha,,5.0,,5.0,2.0,2.0,1.0,2.0,1.0,,5.0,,,0.265,0.2314,3.0,0.5,2.0,,,2.0,1.0,,,,4.0,1.0,,,,,,
14053693,home,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177.0,237,M,1424404,EUR,1094688000,M,14,14,False,42.0,39.0,2.0,1.0,0.0,14.0,16.0,25.0,26.0,1.0,7.0,,,,,84.0,60.0,7.3,9.0,0.0541458,,1,,-0.08,0.32,0.13,,Jorg Schreuders,,1.0,,3.0,6.0,2.0,1.0,,4.0,3.0,3.0,1.0,1.0,0.0967,,2.0,0.02,,1.0,,,,,1.0,,,,1.0,,,,,
14053693,home,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180.0,455,M,1413536,EUR,1073347200,F,26,26,False,24.0,16.0,1.0,1.0,0.0,3.0,5.0,13.0,19.0,,,,,,,84.0,38.0,6.8,16.0,0.106111,,1,,-0.13,0.1,-0.05,,Thom van Bergen,,,3.0,6.0,5.0,3.0,,1.0,1.0,1.0,5.0,1.0,1.0,0.1795,0.5082,1.0,0.15,2.0,,,,,,1.0,,,,1.0,,,,,
14053693,home,FC Groningen,Tygo Land,land-tygo,T. Land,M,18,180.0,847,M,1441117,EUR,1136937600,M,18,18,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,25.0,12.0,6.3,4.0,0.00487589,,1,,-0.11,-0.03,0.0,,,,,,2.0,,1.0,,,,,2.0,,1.0,0.0579,,,-0.06,,,,,1.0,,,,,,,,,,,
14053693,home,FC Groningen,Oskar Zawada,oskar-zawada,O. Zawada,F,19,192.0,715,M,318745,EUR,823132800,F,19,19,True,7.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,1.0,1.0,,,,,14.0,12.0,7.3,3.0,0.0107878,,1,,0.01,,0.14,,,,,1.0,3.0,1.0,,,1.0,,,,,1.0,0.5199,0.5427,,0.51,1.0,,,1.0,,,,,,1.0,1.0,,,,,
14053693,home,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173.0,74,M,1481249,EUR,1076025600,D,2,2,True,2.0,2.0,,,1.0,,,2.0,2.0,1.0,,,,,,12.0,4.0,7.3,,0.347191,,0,,0.37,0.01,0.13,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,
14053693,home,FC Groningen,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187.0,137,M,163541,EUR,703468800,M,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,12.0,3.0,6.6,,0.00199101,,0,,0.05,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Lovro Štubljar,lovro-stubljar,L. Štubljar,G,13,191.0,139,M,1004481,EUR,1092009600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Tyrique Mercera,mercera-tyrique,T. Mercera,D,16,185.0,93,M,1592993,EUR,1071792000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tyrique Mercera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Sven Bouland,sven-bouland,S. Bouland,D,22,184.0,67,M,1647694,EUR,1140566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sven,Bouland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Robin Kelder,robin-kelder,R. Kelder,D,48,183.0,32,M,2197961,EUR,1111708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Robin,Kelder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Travis Hernes,travis-hernes,T. Hernes,M,7,179.0,266,M,1400656,EUR,1131062400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Travis Hearnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Mark Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,38,M,2076787,EUR,1139529600,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mark,Hoekstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,home,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,127,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,away,SC Telstar,Ronald Koeman Jr,ronald-koeman-jr,R. K. Jr,G,1,180.0,144,M,268701,EUR,801187200,G,1,1,False,47.0,29.0,31.0,13.0,0.0,22.0,23.0,7.0,24.0,,7.0,3.0,4.0,,,90.0,53.0,7.1,18.0,0.0105424,0.6449,0,-0.6115,0.22,0.01,-0.21,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053693,away,SC Telstar,Neville Nwankwo,neville-nwankwo,N. Nwankwo,D,14,189.0,50,M,1418395,EUR,1034035200,D,14,14,False,21.0,18.0,3.0,1.0,0.0,18.0,18.0,,3.0,4.0,4.0,,,,,45.0,25.0,6.3,3.0,0.00030111,,0,,-0.01,0.2,-0.06,,Neville Nwankwo,,,,3.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
14053693,away,SC Telstar,Guus Offerhaus,guus-offerhaus,G. Offerhaus,M,4,185.0,43,M,1047396,EUR,978480000,D,4,4,False,44.0,36.0,2.0,,0.0,24.0,27.0,12.0,17.0,4.0,3.0,,,,,90.0,57.0,6.3,11.0,0.0323372,,0,,0.07,0.12,-0.44,,,,2.0,2.0,4.0,6.0,1.0,1.0,,3.0,1.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,,,
14053693,away,SC Telstar,Jeff Hardeveld,jeff-hardeveld,J. Hardeveld,M,2,184.0,72,M,385300,EUR,793843200,D,2,2,False,49.0,36.0,11.0,5.0,0.0,23.0,27.0,13.0,22.0,3.0,2.0,,,,,90.0,78.0,6.2,25.0,0.0727943,,0,,0.2,0.02,-0.28,,,,4.0,,5.0,3.0,2.0,,,3.0,1.0,1.0,,,,,1.0,,2.0,,1.0,1.0,,,,True,1.0,,,1.0,1.0,,,
14053693,away,SC Telstar,Tyrese Noslin,noslin-tyrese,T. Noslin,M,11,182.0,127,M,1469336,EUR,1031702400,M,11,11,False,35.0,30.0,6.0,4.0,0.0,15.0,16.0,15.0,19.0,3.0,3.0,,,,,90.0,67.0,6.6,14.0,0.140629,,2,,0.25,0.18,-0.19,,Tyrese Noslin,,3.0,,5.0,4.0,3.0,1.0,,1.0,1.0,3.0,2.0,1.0,0.2087,,1.0,-0.31,,,,,2.0,,2.0,,2.0,,,1.0,,1.0,,
14053693,away,SC Telstar,Dylan Mertens,dylan-mertens,D. Mertens,M,16,187.0,46,M,995365,EUR,806198400,M,16,16,False,16.0,11.0,1.0,,0.0,4.0,6.0,7.0,10.0,,4.0,,,,,62.0,26.0,6.2,9.0,0.00837539,,0,,-0.03,0.13,-0.12,,,,,1.0,6.0,3.0,1.0,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,1.0,,,,,,,,,
