match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_goodHighClaim,stat_punches,stat_goals,stat_goalAssist
11369419,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,13,13,False,26.0,20.0,7.0,2.0,20.0,21.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,90.0,34.0,6.5,6.0,4.97528e-05,0,-0.30997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,juanfoyth,873189,EUR,884563200,D,8,8,False,57.0,45.0,3.0,2.0,18.0,22.0,35.0,7.0,2.0,,1.0,1.0,,,90.0,87.0,6.7,18.0,0.0381683,1,,,,27.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0144,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,41.0,36.0,6.0,3.0,23.0,27.0,14.0,5.0,4.0,,1.0,1.0,,,90.0,51.0,6.5,6.0,0.0074598,0,,,,13.0,3.0,3.0,3.0,,,,,7.0,,1.0,,True,1.0,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,5,5,False,43.0,35.0,9.0,1.0,25.0,29.0,14.0,8.0,2.0,,3.0,3.0,,,90.0,59.0,6.5,12.0,0.0167485,1,,,,10.0,1.0,3.0,5.0,,2.0,1.0,1.0,1.0,2.0,2.0,0.0395,,1.0,1.0,3.0,,,,,,,,,,,,,,
11369419,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,D,24,24,False,36.0,30.0,1.0,,14.0,16.0,28.0,7.0,2.0,,3.0,1.0,,,90.0,74.0,7.0,19.0,0.297158,1,,,,17.0,,1.0,4.0,1.0,1.0,,1.0,2.0,,3.0,0.0183,,3.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,,,,,,,,,
11369419,home,Villarreal,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,,980732,EUR,985737600,M,26,26,False,6.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,,,,,,45.0,12.0,6.2,6.0,0.000174645,0,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,False,57.0,49.0,5.0,3.0,17.0,17.0,40.0,14.0,5.0,,4.0,4.0,,,90.0,74.0,7.4,10.0,0.0271239,1,,,,32.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.0387,,2.0,,1.0,,,,,,1.0,,,,,,,,
11369419,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,49.0,40.0,3.0,2.0,20.0,23.0,27.0,6.0,5.0,,1.0,1.0,,,89.0,62.0,6.9,11.0,0.126327,1,,,,21.0,,2.0,2.0,,,,,,,1.0,0.0514,,3.0,1.0,,1.0,1.0,2.0,,,,1.0,0.0807216,,,,,,
11369419,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,False,34.0,27.0,3.0,2.0,7.0,8.0,37.0,11.0,7.0,,2.0,1.0,,,90.0,68.0,8.0,18.0,0.468803,6,,,,24.0,1.0,1.0,7.0,1.0,2.0,2.0,3.0,1.0,1.0,,0.7669,,6.0,,4.0,11.0,4.0,1.0,,4.0,1.0,2.0,0.917498,1.0,1.0,,,,
11369419,home,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,False,39.0,31.0,,,8.0,11.0,29.0,5.0,3.0,,1.0,1.0,,,89.0,56.0,6.4,13.0,0.12638,4,,,,23.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,,,1.0,0.5917,,2.0,,1.0,1.0,,,,2.0,2.0,1.0,0.348723,1.0,2.0,,,,
11369419,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,15,15,False,11.0,10.0,,,5.0,5.0,8.0,,2.0,,,,,,74.0,21.0,6.7,7.0,0.208068,1,,,,5.0,1.0,,4.0,2.0,1.0,,1.0,,,,0.1333,,,,,2.0,,,1.0,1.0,3.0,,,,,,,,
11369419,home,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,iliasakhomach,1089108,EUR,1082073600,F,27,27,True,20.0,18.0,1.0,1.0,6.0,6.0,15.0,4.0,3.0,,,,,,45.0,35.0,6.5,8.0,0.0244807,2,,,,12.0,,,5.0,3.0,5.0,3.0,1.0,,,,0.522,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,
11369419,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,True,1.0,1.0,,,,,2.0,,,,,,,,16.0,5.0,6.7,2.0,0.00483862,1,,,,1.0,,,,,,,1.0,,,1.0,0.0608,,,,,1.0,,,,2.0,,,,,,,,,
11369419,home,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,,1088565,EUR,971827200,M,20,20,True,4.0,3.0,,,,,4.0,,1.0,,,,,,1.0,5.0,,1.0,0.00891807,0,,Ramón Terrats,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Ben Brereton Díaz,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,F,9,9,True,1.0,,,,,,1.0,,,,,,,,1.0,4.0,,1.0,0.000174721,1,,,,,,,,,,,1.0,,,,0.0622,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,,1396048,EUR,1004313600,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,,53739,EUR,665452800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369419,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369419,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,,791773,EUR,796003200,G,1,1,False,50.0,32.0,32.0,14.0,26.0,30.0,20.0,1.0,7.0,,,,2.0,4.0,90.0,61.0,7.9,18.0,0.00151726,0,1.34694,,,6.0,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,
11369419,away,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,hamarintos27,362014,EUR,696470400,D,18,18,False,42.0,38.0,5.0,4.0,24.0,25.0,19.0,7.0,4.0,,2.0,,,,90.0,66.0,7.7,10.0,0.207571,1,,,,16.0,1.0,1.0,4.0,1.0,3.0,2.0,,4.0,,1.0,0.0108,,2.0,2.0,2.0,2.0,2.0,,,3.0,,,,,1.0,,,,
11369419,away,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,,785468,EUR,764812800,D,6,6,False,50.0,43.0,5.0,1.0,34.0,37.0,13.0,,5.0,,,,,,90.0,61.0,7.4,7.0,0.0042454,0,,,,9.0,1.0,,1.0,,,,,4.0,1.0,,,True,,4.0,,,,,,,,,,,,,,,
11369419,away,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,,838159,EUR,859680000,D,5,5,False,52.0,46.0,7.0,4.0,36.0,38.0,14.0,2.0,4.0,,1.0,,,,59.0,56.0,6.8,6.0,0.00190061,0,,,,10.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369419,away,Real Sociedad,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,17,17,False,48.0,41.0,4.0,1.0,23.0,26.0,23.0,4.0,4.0,,3.0,3.0,,,90.0,70.0,7.5,9.0,0.153653,0,,,,19.0,,,2.0,,,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11369419,away,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,martin_zubimendi,966837,EUR,917913600,M,4,4,False,40.0,36.0,3.0,2.0,18.0,22.0,18.0,4.0,6.0,,3.0,1.0,,,90.0,54.0,7.7,4.0,0.0240058,1,,,,18.0,,1.0,3.0,,,,,3.0,1.0,,0.3301,,,,2.0,,,1.0,,2.0,,1.0,0.771807,,,,,1.0,
