match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId
12421225,home,Royal Antwerp FC,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,False,30.0,24.0,15.0,9.0,0.0,19.0,22.0,5.0,8.0,3.0,9.0,2.0,1.0,2.0,2.0,2.0,90.0,41.0,6.9,6.0,0.00234884,0,0.0976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421225,home,Royal Antwerp FC,Semm Renders,,,semm-renders,S. Renders,D,17,180.0,243,M,1546054,EUR,1197849600,D,54,54,False,27.0,22.0,2.0,1.0,0.0,13.0,13.0,9.0,15.0,5.0,1.0,,,,,,61.0,46.0,6.9,9.0,0.00345153,0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421225,home,Royal Antwerp FC,Toby Alderweireld,,,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,87.0,71.0,20.0,10.0,0.0,46.0,48.0,25.0,39.0,10.0,5.0,,,,,,90.0,107.0,7.4,17.0,0.018094,2,,,1.0,3.0,6.0,1.0,1.0,,1.0,2.0,1.0,True,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2497,1.0266,,,,,,,,,,,
12421225,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,82.0,75.0,5.0,1.0,0.0,56.0,58.0,19.0,24.0,8.0,,,,,,,90.0,103.0,7.6,8.0,0.0113094,0,,,3.0,6.0,3.0,,,4.0,,,1.0,,2.0,1.0,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,
12421225,home,Royal Antwerp FC,Olivier Deman,,,deman-olivier,O. Deman,D,2,181.0,445,M,960114,EUR,954979200,D,5,5,False,54.0,48.0,4.0,1.0,0.0,25.0,26.0,26.0,32.0,3.0,5.0,,,,,,90.0,90.0,7.4,11.0,0.691239,1,,4.0,3.0,9.0,9.0,3.0,,,,,,,3.0,2.0,,,,2.0,,0.0499,,1.0,6.0,4.0,2.0,3.0,2.0,1.0,,,,
12421225,home,Royal Antwerp FC,Mauricio Benitez,Mauricio Benitez,,mauricio-benitez,M. Benitez,M,16,185.0,390,M,1402224,EUR,1075766400,M,16,16,False,48.0,39.0,3.0,2.0,0.0,13.0,14.0,26.0,34.0,1.0,6.0,,,,,,79.0,59.0,6.7,12.0,0.0169559,0,,,2.0,7.0,2.0,1.0,,,1.0,1.0,3.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,
12421225,home,Royal Antwerp FC,Mahamadou Doumbia,Mahamadou Doumbia,,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,20,20,False,48.0,46.0,4.0,3.0,0.0,26.0,26.0,20.0,22.0,6.0,10.0,,,,,,90.0,74.0,7.4,7.0,0.0145066,0,,,2.0,7.0,7.0,2.0,2.0,1.0,3.0,1.0,2.0,,,1.0,,,,2.0,,,,2.0,4.0,3.0,,,,,,,,
12421225,home,Royal Antwerp FC,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,9,9,False,41.0,32.0,2.0,,1.0,12.0,16.0,20.0,29.0,,6.0,,,,,,89.0,57.0,8.8,18.0,0.315034,3,,4.0,,1.0,3.0,1.0,1.0,,4.0,1.0,,,,,,3.0,,,,0.2269,1.0476,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,
12421225,home,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,M,18,18,False,60.0,48.0,5.0,4.0,0.0,16.0,18.0,32.0,42.0,6.0,4.0,,,,,,90.0,88.0,7.7,19.0,0.0494574,2,,,6.0,8.0,8.0,2.0,2.0,,7.0,2.0,3.0,,3.0,,,1.0,,1.0,,0.1278,0.7216,,1.0,1.0,2.0,,,1.0,1.0,,,
12421225,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,39.0,25.0,,,0.0,4.0,6.0,21.0,34.0,,2.0,,,,,,89.0,57.0,7.1,21.0,0.0643745,2,,1.0,1.0,6.0,5.0,3.0,3.0,,2.0,1.0,2.0,,,,,1.0,,,,0.1006,0.2151,3.0,1.0,,3.0,,,,,,1.0,
